Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Tank,I Love Ya (feat. Yo Gotti),2nlqFOnSp8TAqzi7KYnrRC,21836,43,0.139,0.721,318507,0.462,0.0,C,0.22,-6.813,Major,0.141,142.029,04-Apr,0.151,R&B
No,Col3trane,Movie Star,50W9guzZM0rx1kIfeiJp8W,189251,42,0.607,0.46,173458,0.458,3.41e-05,G#,0.464,-9.931,Major,0.105,114.706,05-Apr,0.209,R&B
No,Tory Lanez,Acting Like,3JsPQbdGRRN6C7n8OsNTnj,41511,50,0.165,0.69,262960,0.514,2.58e-06,F#,0.104,-9.729,Minor,0.0354,,04-Apr,0.187,R&B
No,Moonchild,Run Away,3fxctBk75mKKkel5y8lt5m,184439,37,0.357,0.622,-1,0.405,0.00741,C#,0.107,-7.827,Major,0.134,89.917,04-Apr,0.126,R&B
No,Smino,SPINZ,0IdA8wWRYyqv9xxV85WQGe,29022,54,0.373,0.674,230211,0.514,0.0,B,0.13,-8.205,Minor,0.387,67.673,04-Apr,0.233,R&B
No,D'Angelo,Playa Playa,07UDZDZclfoG8K6XFDrDGg,201266,45,0.454,0.52,426760,0.468,0.0258,C#,0.715,-8.58,Major,0.392,81.548,04-Apr,0.439,R&B
No,Big Sean,Paradise - Extended,3wAoItXesafDfmkKslhqWb,214926,57,0.0496,0.796,215440,0.646,0.0,B,0.111,-5.596,Major,0.271,127.943,04-Apr,0.272,R&B
No,Ciara,Body Party,4Er2Mo51eKbo4l5HYOvvht,70198,66,0.0143,0.577,234040,0.576,0.0,D,0.602,-6.299,Major,0.0563,133.973,04-Apr,0.12,R&B
No,John Legend,Love Me Now,3lZ8DeIaz7dHhe6DS9pMyG,43773,68,0.591,0.488,210293,0.762,0.0,G#,0.0763,-3.842,Major,0.0865,123.889,04-Apr,0.709,R&B
No,empty_field,While We're Young,1Nj2oBISdFDSF8eDuXcALz,63832,71,0.107,0.454,-1,0.791,2.1e-06,D,0.108,-6.013,Major,0.335,127.638,04-Apr,0.791,R&B
No,Col3trane,Mario Kart,6d8tLYilW5JBtUMrolXFQe,195303,46,0.239,0.587,177604,0.537,0.0,F,0.228,-6.485,Minor,0.239,100.74,03-Apr,0.317,R&B
No,Christina Aguilera,The Beautiful People - Burlesque Original Motion Picture Soundtrack,62C2xp8hnoWhTfklORPbOm,147707,41,0.00355,0.706,-1,0.819,5.83e-05,C#,0.0292,-3.908,Major,0.15,140.14,04-Apr,0.642,R&B
No,Arin Ray,We Ain't Homies,2Q4SrDiXJtp8mf8XQ35OnB,30774,38,0.246,0.857,242161,0.709,1.62e-05,F,0.0575,-3.465,Major,0.163,,04-Apr,0.878,R&B
No,empty_field,Long Time (feat. Quavo),1io31RAQKxDRLESHpiTxIo,57810,48,0.242,0.738,188109,0.625,0.0,A#,0.103,-5.855,Minor,0.274,147.98,04-Apr,0.319,R&B
No,empty_field,TEQUILA MOCKINGBIRD,5sOW5hiIFFjtS51KMlWwt1,46869,53,0.0138,0.827,-1,0.573,8.33e-05,F,0.275,-5.424,Minor,0.112,130.059,04-Apr,0.504,R&B
No,Kelly Clarkson,People Like Us,2C0RI3XZYEyne1ZQ4YBl5y,46928,49,0.043,0.6,-1,0.787,0.0,F#,0.358,-5.163,Major,0.0366,127.977,04-Apr,0.608,R&B
No,empty_field,Hey Lover,2ziWXUmQLrXTiYjCg2fZ2t,153600,62,0.349,0.707,284693,0.438,0.0,F,0.106,-12.195,Minor,0.0656,88.119,04-Apr,0.53,R&B
No,Macy Gray,Sugar Daddy,06GZKoIc7zwrJQCZQGyT0Y,78815,42,0.0152,0.845,218293,0.621,0.0,C,0.0731,-6.97,Major,0.0701,129.908,04-Apr,0.806,R&B
No,TYuS,Cash Flow,5oj60DLYnNICKoV1pZglxc,161747,44,0.526,0.576,-1,0.453,2.75e-06,G#,0.135,-11.463,Major,0.18,98.884,04-Apr,0.172,R&B
No,T-Pain,Bartender,5tqPtgj3Q2NrwRBUCZ3j7L,208805,71,0.0611,0.675,238800,0.394,0.0,G#,0.214,-8.539,Major,0.133,104.987,04-Apr,0.405,R&B
No,Kid Ink,No Miracles (feat. Elle Varner & MGK),3gce83TvahSnFHFtCqbe4R,105862,49,0.00741,0.59,-1,0.699,0.0,C#,0.0929,-6.046,Major,0.0774,168.062,04-Apr,0.428,R&B
No,Aeris Roves,Feel Me - Single Version,64TUmDi8kUUCF816GhdRXX,31348,53,0.835,0.667,211766,0.356,1.42e-05,B,0.125,-10.464,Minor,0.46,177.897,04-Apr,0.513,R&B
No,Always Never,Ruok,2s4ZQQsk9c4n13IAUfnIzm,122396,42,0.528,0.58,186000,0.503,0.0,E,0.102,-7.215,Minor,0.057,80.012,04-Apr,0.184,R&B
No,Jason Derulo,Trumpets,7sT3O2PXs1o12XnCKlv204,162379,68,0.555,0.635,217419,0.691,0.0,C,0.097,-4.862,Major,0.258,,04-Apr,0.638,R&B
No,Kelly Clarkson,Piece by Piece,6rRoEugriNSR33jpkbyJlV,138396,61,0.000953,0.59,257747,0.808,1.53e-06,C#,0.0918,-6.728,Major,0.0408,106.029,04-Apr,0.601,R&B
No,Tony! Toni! Toné!,(Lay Your Head On My) Pillow,1V6PP9oKDvT7zBkDsCcupY,168618,48,0.0537,0.713,367373,0.482,3.39e-06,F#,0.0628,-8.895,Minor,0.0393,79.064,04-Apr,0.485,R&B
No,empty_field,Make It Up,5ojoOno3gRA2yxBMYBV1PZ,43727,49,0.674,0.913,-1,0.351,0.00253,C#,0.0804,-12.246,Major,0.311,105.013,04-Apr,0.303,R&B
No,Jason Derulo,The Other Side,3cSzWUkIGzsQHSmeGIejEL,140326,59,0.0525,0.561,-1,0.836,0.0,A,0.136,-3.939,Major,0.1,127.923,04-Apr,0.517,R&B
No,empty_field,All For Love,2flZrwITqVhGJTtJWK9bGW,46477,59,0.00756,0.654,203680,0.734,2.82e-05,C#,0.0659,-4.848,Minor,0.0753,119.842,04-Apr,0.133,R&B
No,AlunaGeorge,I'm In Control,6M8sDAXUgy3KZMl6TlG124,130894,58,0.363,0.725,209427,0.844,0.000716,B,0.125,-3.707,Minor,0.0347,104.001,04-Apr,0.711,R&B
No,RAYE,Decline,0OBIHrjv88N4SEtf2INos5,181690,63,0.167,0.675,-1,0.932,0.0,F,0.0932,-2.337,Minor,0.0551,115.924,04-Apr,0.524,R&B
No,empty_field,Don't Rush (feat. Vince Gill),7G8HFvIB2OaWruUSPWX3V0,166316,43,0.0264,0.406,242013,0.665,0.0,C#,0.0826,-6.02,Major,0.0298,201.7,04-Apr,0.522,R&B
No,Tank,Celebration (feat. Drake),4dh3a8Ju4GzyEpkdoLuxPc,131771,43,0.345,0.691,252960,0.675,0.0,D#,0.229,-5.612,Minor,0.146,73.024,04-Apr,0.925,R&B
No,empty_field,Jekyll,07naKSOLhghbv3p5wdrjZp,92009,49,0.502,0.517,333213,0.341,0.0258,D,0.106,-13.422,Minor,0.0597,110.311,03-Apr,0.373,R&B
No,August Alsina,Control,1kEfEgJjoLiTb75MXWv9Fv,34348,53,0.518,0.669,192004,0.326,0.0,G,0.145,-11.06,Major,0.0617,120.111,04-Apr,0.261,R&B
No,6LACK,First Fuck,7fjmYUeonVOEyr0lYOKvMy,41882,66,0.924,0.391,-1,0.322,1.29e-06,D#,0.0934,-9.809,Major,0.0628,83.947,04-Apr,0.45,R&B
No,Big Sean,Jump Out The Window,5vnI2nDMurapZWXoLxsQJd,191513,72,0.147,0.745,213693,0.714,0.0,C#,0.132,-6.729,Major,0.0768,136.972,04-Apr,0.554,R&B
No,The Internet,Penthouse Cloud,7ldCklGtxrVxpmdt1el897,198892,48,0.426,0.503,284187,0.416,0.0166,G#,0.164,-11.5,Major,0.0721,,04-Apr,0.266,R&B
No,empty_field,American Funeral - STAR Remix,2RBmWAhs6yX4SDYQX4zgF1,54938,41,0.802,0.366,177693,0.403,0.000188,A#,0.152,-5.23,Minor,0.0362,97.51,04-Apr,0.109,R&B
No,empty_field,Don't Matter,3my5W7QLojCSj3E33eehcP,215411,58,0.166,0.668,172507,0.526,0.0,A,0.0408,-7.72,Major,0.165,127.97,04-Apr,0.509,R&B
No,Chris Brown,Bitches N Marijuana,5HHp7kCo60ngJF9BI1u7nG,164028,65,0.337,0.559,254693,0.535,0.0,D#,0.105,-8.136,Minor,0.274,,04-Apr,0.62,R&B
No,Jeremih,Down On Me,0aKlseyDKWLjBosJfs2A9g,204701,72,0.0369,0.7,228453,0.598,0.0,D,0.111,-7.783,Major,0.114,160.041,04-Apr,0.594,R&B
No,empty_field,Panties An Bra,7LgW5lfcYQTUpLx8GpU4eB,176575,49,0.0124,0.872,114766,0.66,0.0,G#,0.109,-7.052,Major,0.297,,04-Apr,0.36,R&B
No,Trey Songz,Disrespectful (feat. Mila J),0P5bg4JX1fUplClPC0nkUS,66205,50,0.00195,0.575,236733,0.658,2.33e-05,A#,0.0763,-6.776,Minor,0.0328,106.82,04-Apr,0.204,R&B
No,Devvon Terrell,She A Dub,73YofZuIMmCeWVpfhetgCO,199966,54,0.0403,0.618,181463,0.913,0.0,C#,0.176,-3.019,Major,0.0338,,04-Apr,0.437,R&B
No,The Internet,Go with It,4jPYWplZcF6kAfHZ885EUS,42124,50,0.281,0.664,266227,0.646,0.000111,B,0.16,-8.936,Minor,0.0802,94.97,04-Apr,0.598,R&B
No,Ella Mai,"Old Dog, New Bitch",0i9k4cD2p8nqOLt0HMlIwh,118732,55,0.499,0.512,89443,0.251,0.00988,D,0.166,-13.228,Minor,0.19,108.497,04-Apr,0.14,R&B
No,Toni Braxton,You Mean The World To Me,6SyPnh5ysbRjmZHIlOKp4r,90660,45,0.0964,0.595,296400,0.736,9.28e-06,B,0.104,-6.648,Major,0.0469,167.669,04-Apr,0.521,R&B
No,Atlantic Starr,Let's Get Closer,3BcR3R978DEklkPNXK5rtG,88811,42,0.381,0.573,-1,0.206,0.0,C,0.052,-18.347,Major,0.0359,74.929,04-Apr,0.139,R&B
No,SZA,Sweet November,6B37flHSlwkx7Hzm2WZ8VA,190396,53,0.532,0.478,243744,0.551,0.0154,C,0.288,-7.079,Minor,0.0354,108.849,04-Apr,0.481,R&B
No,D'Angelo,Untitled (How Does It Feel) - Edit,1mhVXWduD8ReDwusfaHNwU,37812,40,0.176,0.807,259840,0.411,0.0127,E,0.315,-7.22,Minor,0.06,112.624,03-Apr,0.303,R&B
No,empty_field,LOVE ACHES,6S2tiaYxu3q2c8pDoTKtBD,92530,42,0.124,0.658,215751,0.807,0.0,B,0.0946,-3.351,Major,0.0463,75.014,04-Apr,0.799,R&B
No,Sampha,Under,0TUPxOcJc4R3PbWo8QwC3m,61627,49,0.151,0.752,-1,0.533,5.05e-05,B,0.114,-8.986,Minor,0.0348,114.984,04-Apr,0.461,R&B
No,Meghan Trainor,Me Too,4YPw9WEBa0xsfexCbXCTXo,69748,72,0.0962,0.934,181240,0.694,1.2e-06,B,0.478,-5.849,Minor,0.101,123.829,04-Apr,0.835,R&B
No,empty_field,Golden,0E3ZtGLMxFCMRevIX4lI8v,156266,45,0.0924,0.821,252861,0.622,0.000197,B,0.0864,-7.001,Minor,0.0779,115.962,04-Apr,0.611,R&B
No,Tom Misch,Beautiful Escape,4O6C86cNmrXkdc0erTxfRd,24092,66,0.0684,0.944,276785,0.514,0.00209,F,0.103,-7.895,Major,0.195,120.004,04-Apr,0.331,R&B
No,Monica,For You I Will,2Ow4Pmi0VOOLvbmJ8V70qo,182773,57,0.243,0.652,294867,0.473,0.0,C,0.134,-7.981,Minor,0.0313,,04-Apr,0.368,R&B
No,Rejjie Snow,Pink Lemonade,02x6kYkmOuAQYkIoPUWtP3,141266,44,0.185,0.876,160973,0.377,2.34e-06,C,0.111,-8.755,Major,0.346,89.955,04-Apr,0.746,R&B
No,Next,Butta Love,0FC6rCkchtuc6Z0BgHtAzp,96812,58,0.0972,0.735,296400,0.441,0.0,C#,0.0967,-8.412,Minor,0.0407,,04-Apr,0.591,R&B
No,Peach Tree Rascals,Violet,00zh42VGoUFhp5If35YTK5,129587,44,0.93,0.68,272065,0.215,3.35e-05,A,0.227,-14.517,Major,0.0628,102.773,04-Apr,0.286,R&B
No,Kid Ink,Ride Out,4ABdz877g7MFByXG6FkNao,99633,64,0.0469,0.696,211909,0.801,0.0,F,0.502,-5.641,Minor,0.0952,93.003,04-Apr,0.536,R&B
No,Lianne La Havas,Elusive,2vLR69Tv9JqtW6XFm3dgsc,176203,37,0.487,0.707,235667,0.409,6.09e-06,A,0.184,-8.68,Major,0.0346,134.009,04-Apr,0.428,R&B
No,Mila J,Kickin’ Back,21vj6F4bySiuUSImb8SD9P,53831,62,0.317,0.7,-1,0.661,0.0,B,0.115,-6.974,Minor,0.0771,115.089,04-Apr,0.522,R&B
No,empty_field,Forget It,5pHwEA430mGVkfA6KSmeE8,91549,44,0.00116,0.681,236747,0.703,0.00341,C,0.334,-10.653,Major,0.0355,157.925,04-Apr,0.962,R&B
No,Nelly,Luven Me,5esPpmrM2AsyDVgOKzWQwU,174698,50,0.332,0.834,-1,0.552,0.0,C,0.0983,-6.962,Major,0.191,83.496,04-Apr,0.962,R&B
No,The Weeknd,The Hills - Remix,3XixQtJAb2vFh08E0rsNwm,54797,60,0.0599,0.632,263693,0.631,0.0,C,0.1,-6.633,Minor,0.161,112.701,04-Apr,0.339,R&B
No,Olivia O'Brien,Find What You're Looking For,1xvvuNKdndTwtS6EH4AxFZ,162395,64,0.53,0.726,-1,0.413,0.0,G,0.0919,-11.515,Major,0.0877,,04-Apr,0.512,R&B
No,COASTCITY,Pa La Calle,0jiRuwY4M0akGkEYbRiI6U,92480,50,0.117,0.695,243487,0.884,0.0,C,0.104,-6.279,Major,0.131,74.992,04-Apr,0.854,R&B
No,Yung Bleu,Be Like That,7D5CFx2WYx1JFXDjJfOsIA,119683,53,0.084,0.696,229992,0.544,0.0,E,0.158,-7.515,Minor,0.41,142.975,04-Apr,0.54,R&B
No,Kirk Franklin,The Storm Is Over Now,3oVtDnQc119pITyUuo49i0,188551,42,0.439,0.431,-1,0.457,2.03e-06,A,0.15,-6.578,Minor,0.0254,91.559,04-Apr,0.191,R&B
No,B.o.B,Don't Let Me Fall,0ewK5oKOtaMnSjpzB2jFUC,152199,50,0.00631,0.543,275387,0.73,0.0,C#,0.213,-6.086,Minor,0.0384,150.187,04-Apr,0.267,R&B
No,Mabel,Don't Call Me Up - R3HAB Remix,3gHFKiDanj4d2rqgHlRFFc,57759,59,0.287,0.752,153333,0.812,2.45e-05,F#,0.0897,-4.41,Minor,0.183,108.05,04-Apr,0.58,R&B
No,Tony! Toni! Toné!,Me And You,6vzRpOC0JpkWIwd9M5N2a9,20995,52,0.356,0.701,250933,0.621,0.000622,F#,0.246,-8.1,Major,0.0563,71.672,04-Apr,0.571,R&B
No,empty_field,BUSY / SIRENS,0KvcuSR0fpNqgcDSfYZySN,174841,64,0.471,0.667,329542,0.465,0.0,C#,0.101,-10.337,Major,0.342,133.859,04-Apr,0.474,R&B
No,Jill Scott,Crown Royal,79MIzD8vsGu3Xqe07m8aS1,172716,43,0.0851,0.665,108507,0.487,0.0,A#,0.32,-10.098,Minor,0.281,142.158,04-Apr,0.441,R&B
No,Macy Gray,I Try,6JvfBzqZmSiEG5MjM7OcSY,120690,73,0.313,0.593,239440,0.642,0.000582,D,0.0804,-7.284,Major,0.0299,76.403,04-Apr,0.736,R&B
No,Kyle Dion,69 Camaro,4n1bdaKwynQndm47x5HqWX,58830,30,0.67,0.61,154818,0.416,0.0,F,0.413,-7.357,Major,0.0612,82.953,04-Apr,0.444,R&B
No,empty_field,If U Seek Amy,1dObJGQUgJ7tWxJ0byON6W,138415,64,0.0192,0.717,216520,0.587,0.0,E,0.0523,-7.296,Minor,0.0339,129.954,04-Apr,0.544,R&B
No,Rina Sawayama,Ordinary Superstar,4NLirXt3ABSjEbOs0tiy0d,162008,46,0.0134,0.589,227038,0.854,0.0,C#,0.194,-4.131,Major,0.0321,110.027,04-Apr,0.49,R&B
No,Moss Kena,Problems (Rework),1bbdOPM7WXBc2Dw3YiN6KE,197241,45,0.358,0.425,212573,0.704,8.71e-06,C#,0.231,-6.52,Minor,0.0819,,04-Apr,0.807,R&B
No,Jinsang,Genesis,19ihEHhT75cZXJMNGZnuQm,203711,56,0.525,0.671,-1,0.229,0.941,A#,0.0941,-15.753,Minor,0.0301,89.797,04-Apr,0.639,R&B
No,Niykee Heaton,Champagne,69AKqVyPV66cJUhzrOq2oJ,40704,47,0.037,0.595,251454,0.828,2.48e-06,F#,0.107,-5.177,Minor,0.0475,131.984,04-Apr,0.456,R&B
No,Alessia Cara,Growing Pains,3SFXsFpeGmBTtQvKiwYMDA,120120,66,0.0822,0.353,-1,0.755,0.0,C#,0.39,-6.276,Minor,0.733,191.153,04-Apr,0.437,R&B
No,Miguel,the valley,1aiDlPLPljMFUylWjMZras,121970,49,0.465,0.637,185747,0.354,0.0,G,0.427,-9.207,Minor,0.0374,88.938,04-Apr,0.318,R&B
No,Ryan Beatty,Pink Floyd,1VKsbTJ78G5bnfyoPz46LA,96249,40,0.895,0.367,-1,0.327,1.52e-06,G#,0.128,-8.896,Minor,0.0322,,04-Apr,0.114,R&B
No,Mac Ayres,Should We Take The Van?,4JDCsDXGnLDEfZ08pUj6vs,208150,46,0.529,0.706,-1,0.799,0.000982,E,0.275,-8.783,Minor,0.278,,04-Apr,0.665,R&B
No,Duckwrth,MICHUUL.,05jMuaOV7rzHPuGyrX6Alc,47410,66,0.371,0.838,186200,0.677,5.09e-06,C#,0.173,-6.262,Major,0.143,118.019,04-Apr,0.739,R&B
No,Maribou State,Kingdom (feat. North Downs),70We9AqHenA4jcmXmKzJnZ,91428,56,0.699,0.681,250399,0.714,0.839,F,0.116,-7.398,Minor,0.0397,109.014,04-Apr,0.799,R&B
No,K CAMP,What's Next (feat. GENIUS & Nessly),5SP11TaRT8mZ41fIxEaIEX,39482,45,0.0182,0.913,234893,0.445,0.000124,C#,0.101,-10.507,Minor,0.324,,04-Apr,0.454,R&B
No,Ty Dolla $ign,Number,7H3gr3Y006302HMoAVQHYQ,128729,58,0.0224,0.794,202387,0.521,0.0,C#,0.122,-7.726,Major,0.0479,108.942,04-Apr,0.459,R&B
No,Zico,Eureka,1zq43HRew4kiAtxL8CJRgF,182059,51,0.0298,0.736,-1,0.806,0.0,G,0.0847,-2.709,Major,0.328,119.936,05-Apr,0.763,R&B
No,Kota the Friend,Camo (feat. Angel Haze),42sQwZ9agZFDd9cQfKfZSb,175009,49,0.311,0.734,307706,0.688,0.0,B,0.216,-7.141,Minor,0.316,132.064,04-Apr,0.53,R&B
No,GoldLink,Pray Everyday (Survivor's Guilt),78wi1g772j8eJPEnD8rr9z,126131,56,0.0518,0.755,227704,0.459,9.42e-06,A#,0.233,-8.58,Minor,0.299,150.01,04-Apr,0.38,R&B
No,The Marías,Loverboy,48UlszOrUzfprHJfkVOcbb,125936,48,0.808,0.651,73236,0.152,0.422,G,0.117,-18.704,Minor,0.0832,131.088,04-Apr,0.0746,R&B
No,DPR LIVE,Text Me,6cqwDeMvlCKI9CoeVahGrM,132712,62,0.146,0.846,177343,0.592,0.0,F,0.258,-6.452,Minor,0.28,134.024,04-Apr,0.757,R&B
No,Big Sean,Ashley,6thYFdbWJ1qbzXBFkCWe1W,103658,50,0.0919,0.618,260320,0.91,0.0,E,0.344,-5.216,Minor,0.18,117.941,04-Apr,0.433,R&B
No,empty_field,Ask Bout Me,6uIpf2e5PrB0ZMufi0AWpL,90951,46,0.0492,0.803,204480,0.803,2.96e-05,C,0.0826,-2.866,Major,0.115,171.91,04-Apr,0.677,R&B
No,Star Cast,Ratchet Life,6JV3DyXgHVMPVVDsvjcM1s,92743,40,0.805,0.38,224773,0.292,0.0,C#,0.111,-7.893,Major,0.0353,179.726,04-Apr,0.289,R&B
No,Jamie Foxx,Fly Love,5mn4PhSwCd0GLA7Xz5lKHc,96266,42,0.818,0.618,159000,0.3,8.11e-05,E,0.0877,-12.466,Minor,0.0349,115.368,04-Apr,0.319,R&B
No,John Legend,History Has Its Eyes On You,4vueW3eBfBDbAdbdGqu0wR,192837,44,0.959,0.548,196360,0.314,1.28e-06,C,0.0917,-9.787,Major,0.044,141.414,04-Apr,0.464,R&B
No,empty_field,Portrait,6ALWsAWq3bZmKBNnVKcMJG,48445,54,0.848,0.54,241227,0.265,0.0,F#,0.0606,-8.803,Minor,0.0324,119.689,04-Apr,0.349,R&B
No,DPR LIVE,Playlist,47No93LxERvV6MtOAmQzHS,96778,53,0.442,0.807,172310,0.758,0.0,D,0.0988,-5.693,Minor,0.104,,04-Apr,0.857,R&B
No,empty_field,Silence,763LDHO3wYOI7GzXS7uBwU,117553,44,0.844,0.608,178200,0.269,0.0366,E,0.134,-10.115,Minor,0.029,102.984,04-Apr,0.315,R&B
No,SoMo,For You,5kcZcVKkjDatX6vEBxok7L,60777,49,0.332,0.839,163000,0.464,0.0,C#,0.111,-6.812,Major,0.0684,106.958,04-Apr,0.575,R&B
No,Keyshia Cole,Enough Of No Love,2AOkVnWxh2kBwhIi06CYGJ,70942,45,0.0177,0.64,229427,0.624,0.0,A#,0.296,-5.831,Minor,0.152,86.802,04-Apr,0.464,R&B
No,Little Mix,No More Sad Songs,1oQQ5pf4hft7C3s75B8fXb,155592,69,0.0777,0.709,225200,0.779,7.47e-06,G,0.306,-3.534,Minor,0.0464,,04-Apr,0.701,R&B
No,DRAMA,Barely Friends,4dhARBZ8YLvm8oRDnCIeXr,88395,53,0.837,0.652,240000,0.447,0.0506,G#,0.105,-10.28,Minor,0.0402,82.016,04-Apr,0.0676,R&B
No,Wale,Chillin,3GREm6zSHwKZsJxl0hqbAQ,152414,51,0.0175,0.759,-1,0.912,0.0,D,0.331,-2.941,Major,0.245,,04-Apr,0.354,R&B
No,Derez De’Shon,Dark Places,25gYVYIjIdB4RCzvK63VLL,184861,47,0.0842,0.707,-1,0.625,0.0,G,0.188,-6.364,Major,0.167,144.849,04-Apr,0.105,R&B
No,H.E.R.,Pigment,2Na7oN4fwLKcCEIRln1ngH,94857,57,0.591,0.54,179147,0.343,0.0,D#,0.114,-13.263,Minor,0.266,110.682,04-Apr,0.333,R&B
No,Chris Brown,101 (Interlude),7mmgaVKZlU6jtVsRvoXxKu,55207,46,0.0214,0.629,76053,0.443,0.0,G#,0.264,-7.359,Minor,0.0521,109.919,04-Apr,0.313,R&B
No,Sonta,You Aint Shit,1AtpmdXQpOEYjDiwczrHBT,85164,49,0.405,0.59,-1,0.717,0.0,E,0.34,-6.191,Major,0.066,110.809,04-Apr,0.281,R&B
No,Roy Woods,What Are You On?,49Su9fsYwmnnuJSyxj48kL,76623,52,0.153,0.717,196766,0.572,0.000222,F,0.109,-9.531,Minor,0.0756,119.909,05-Apr,0.198,R&B
No,Soul For Real,Every Little Thing I Do,0rSDzWgj9e0sJyDThWM10E,108902,52,0.00484,0.712,260067,0.399,0.00119,G,0.0857,-9.297,Minor,0.0309,99.06,04-Apr,0.253,R&B
No,empty_field,Trip,0Dqvt2BLKztYnzxkPqrnrN,195888,50,0.0871,0.607,216093,0.388,0.0,F#,0.104,-12.402,Major,0.329,107.091,05-Apr,0.404,R&B
No,Usher,"Love in This Club, Pt. II",6ZKc3w8osIQrVFpMvpEs3a,87476,60,0.0322,0.623,-1,0.487,0.0,C#,0.146,-7.954,Major,0.113,138.893,04-Apr,0.507,R&B
No,Kehlani,24-Jul,6FsyFlkeDUXDAGn3QPhIkW,181852,52,0.261,0.662,182257,0.532,0.0,F,0.0741,-7.407,Major,0.0534,92.048,04-Apr,0.397,R&B
No,empty_field,Cosurmyne,3AYFdfccvoesBUCukRJePw,209236,53,0.0119,0.554,219984,0.718,0.136,C#,0.339,-8.405,Major,0.0509,149.748,04-Apr,0.646,R&B
No,Matthew Chaim,Nobody But You,4HfsgrdwKNkytFkuuG3w4n,128609,45,0.359,0.748,129882,0.853,1.08e-06,G,0.0706,-4.727,Major,0.096,84.975,04-Apr,0.986,R&B
No,Tank,She Wit The S*** (feat. Rich Homie Quan),2M2WJ7gBlcKNxdhyfPp9zY,157922,39,0.329,0.54,217280,0.669,0.0,A#,0.112,-5.594,Minor,0.366,124.162,04-Apr,0.416,R&B
No,Junglepussy,Bling Bling,5j0oqJkeHoXjtPCgz9hMmd,81384,49,0.379,0.814,165045,0.825,0.0,D,0.204,-5.722,Major,0.3,,04-Apr,0.757,R&B
No,Pleasure P,Kiss Me,7pzDaHQx6WFWtdx9PLPxcx,84569,52,0.0159,0.63,-1,0.585,0.0,B,0.165,-6.594,Major,0.0581,,04-Apr,0.343,R&B
No,Braxton Cook,"Never Thought (Quickly, Quickly Remix)",2tAi9Q38ZdJnNk2ZgZ9ZOr,188758,41,0.747,0.637,189933,0.449,0.00219,B,0.112,-10.551,Major,0.418,84.067,04-Apr,0.267,R&B
No,empty_field,YoU ThouGHt WrONg,6SgQIoLn8kpu8J4wfwGWy8,157865,61,0.0162,0.678,215177,0.748,0.0,C#,0.153,-5.174,Major,0.145,151.988,04-Apr,0.445,R&B
No,Ellie Goulding,Army,6PnmrzPJXoDBj5NKUCnC8e,76359,50,0.0888,0.425,237408,0.635,6.47e-06,B,0.141,-7.384,Major,0.0859,173.86,04-Apr,0.223,R&B
No,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),2h740jWkRtSO5MLTZ17k7i,99476,69,0.00544,0.731,265333,0.368,0.0,G#,0.193,-10.38,Major,0.0688,145.171,04-Apr,0.512,R&B
No,Niia,California (feat. Boogie),6tfuTjLipmA0KrQ7fmwUEe,151039,40,0.45,0.759,220333,0.497,9.93e-05,D,0.106,-9.846,Minor,0.0682,124.987,04-Apr,0.418,R&B
No,Janelle Monáe,I Like That - Recorded at Spotify Studios NYC,3JBB92odunFru2gOvI91x9,106309,61,0.285,0.522,180551,0.527,2.18e-06,C,0.184,-7.358,Major,0.0631,130.323,04-Apr,0.426,R&B
No,empty_field,1 Thing,0526DaOuV7mRlPKxhMSJKw,200342,60,0.115,0.636,238747,0.946,3.75e-05,A#,0.0416,-4.683,Minor,0.332,125.085,05-Apr,0.891,R&B
No,Bryson Tiller,502 Come Up,5v1bA7NmQcQHvH9IDkeeF4,176976,58,0.192,0.61,196107,0.66,0.0,A#,0.107,-5.558,Minor,0.104,118.852,04-Apr,0.419,R&B
No,Ella Mai,"10,000 Hours",7dUmKHgFRCgau0S5fAONnT,202951,65,0.203,0.598,230240,0.405,0.0,F,0.311,-8.155,Minor,0.0464,122.144,04-Apr,0.244,R&B
No,Brasstracks,Snowdaze,2TSKdGwBUpo0wK0l3JnVyi,182521,39,0.14,0.372,234120,0.435,2.74e-05,D,0.236,-8.362,Major,0.046,97.207,04-Apr,0.2,R&B
No,empty_field,Summer in November,3rnI1UCyGJvUTVvT97VQr5,130524,54,0.354,0.54,229880,0.588,2.64e-06,D,0.118,-7.719,Minor,0.0899,,04-Apr,0.478,R&B
No,Domo Wilson,Becoming Myself,6d9RNpnqv03uSjJoyYfJ9L,162635,38,0.417,0.602,233038,0.483,0.0,A,0.0918,-7.983,Major,0.23,136.549,04-Apr,0.39,R&B
No,Jhene Aiko,Maniac,0UQSyryW2vxE88AVFSZs3T,53873,54,0.151,0.432,206973,0.534,1.35e-06,G,0.228,-6.835,Minor,0.0973,92.624,04-Apr,0.406,R&B
No,Julia Michaels,Anxiety (with Selena Gomez),6WFNlrkPvno4BrwjJ7pyy0,148901,83,0.571,0.803,210147,0.384,0.0,G,0.194,-6.522,Major,0.179,141.924,04-Apr,0.503,R&B
