Selected,track_id,artist_name,track_name,RF_genres,instance_id,actual_genre,pre_dictated_genre
No,49wio1u4fkz2ZbEsLEtmto,Léo Delibes,"Lakmé / Act 1: Viens, Mallika, ... Dôme épais (Flower Duet)",Opera,187014,Classical,Opera
No,4O7sDupv5V7qEBk96qOZyi,Léo Delibes,Coppélia / Tableau 2: Entr'acte - Valse,Opera,180068,Opera,Opera
No,3vMwNnrZMgkzZtYhLPvPaQ,Léo Delibes,Lakmé: Blumenduett (Lara Croft Tomb Raider): Flower Duet (Lakmé),Opera,101043,Opera,Opera
No,3XHIBZoiFOyeiiBzO8AZsf,Maria Callas,Andrea Chenier (1997 Digital Remaster): La mamma morta,Opera,34580,Classical,Opera
No,74oWMEQnnOsDnZwiQL7IT0,Maria Callas,"Tosca (2002 Digital Remaster), Act III: Presto! Su, Mario! (Tosca/Spoletta/Sciarrone/Soldati)",Opera,134517,Opera,Opera
No,7bCmSFlmcCBXeLWgfFP02W,Mario del Monaco,"La forza del destino, Act III: ""O tu che in seno agli angeli""",Opera,77537,Opera,Opera
No,718purgMpFb2Axhuz0Hbq1,Mario del Monaco,Notturno d'amore,Opera,137815,Opera,Opera
No,7p4vHnYXkxlzvfePJVpcTr,Maurice Ravel,"Daphnis et Chloé, M. 57 / Troisième partie: Danse générale",Opera,152203,Classical,Classical
No,0VoT3xtw4A7D9l6Ir0sjuK,Max Bruch,"Scottish Fantasy for Violin and Orchestra, Op. 46: II. Scherzo: Allegro",Opera,140849,Classical,Classical
No,1FrB6MeA7Sdroqq38Aj1WT,Mirella Freni,"Gianni Schicchi: ""O mio babbino caro""",Opera,163521,Opera,Opera
No,3wTtsqa040vqNP1dw12m4K,Montrose,Connection,Opera,65476,Blues,Blues
No,2mrZYZGmPFV3QOyYPZ1zsn,Montserrat Caballé,Cilea: Adriana Lecouvreur: La dolcissima effige - Act One,Opera,88427,Opera,Opera
No,3jP4Wa7VNRsAROWbIVbiMt,Montserrat Caballé,Polonesa,Opera,136303,Opera,Opera
No,2mKY3LWyyLYgz3aFsHQk83,Montserrat Caballé,Otello: Ave Maria (Atto IV),Opera,157490,Opera,Opera
No,1y7g6513mBMRyJC3S5LeRR,Montserrat Caballé,Gianni Schicchi (1987 Digital Remaster): O mio babbino caro,Opera,199666,Opera,Opera
No,7J15IOp3pBBeuJygJaPzBV,Monty Python,Stephen Hawking Sings Monty Python… Galaxy Song,Opera,48525,Comedy,Comedy
No,5QzdYVqeAPnlBfbuJQ2AaO,Nat King Cole,The First Noel,Opera,136630,Jazz,Jazz
No,2Cr2aD7NuH4auhbjJACOwA,Nicola Porpora,"Germanico in Germania: Parto ti lascio, o cara",Opera,145237,Opera,Opera
No,698avDwvnCZ69jYz3zlzoX,Nicolai Ghiaurov,Mozart: Don Giovanni: La ci darem la mano,Opera,153140,Opera,Opera
No,049wfFS3kAsdmGOH8ktYJ3,Nina Simone,The Twelveth of Never,Opera,129609,Blues,Blues
No,11uz9XML4cezgIT4LO9Zq7,Norah Jones,The Long Day Is Over,Opera,206027,Jazz,Folk
No,5Y9Hqg5Z3EHUDDwd54FDQb,"Orchestra Del Teatro Alla Scala, Milano","Tosca (2002 Digital Remaster), Act I: Ed io venivo a lui tutta dogliosa (Tosca/Scarpia)",Opera,152805,Opera,Opera
No,4s8u9IpoielhTgRTRzs48y,Perry Como,Anema e core,Opera,174988,Jazz,Jazz
No,4CCUesOHmlajKGEqXPx5P1,Perry Como,Then You Can Tell Me Goodbye,Opera,113829,Jazz,Jazz
No,1BSA5I386L2IAmFQURYjIz,Philharmonia Orchestra,"Swan Lake, Op. 20, Act 1: Waltz",Opera,192890,Opera,Opera
No,3BnBKNItMng824sLx0pUfy,Philharmonia Orchestra,Cattle At The River,Opera,155481,Opera,Opera
No,28mv40MzspRZn0PBcO2itT,Philharmonia Orchestra,Chronicles Of Narnia - Mr.tumnus' Tune,Opera,92678,Opera,Opera
No,6tOSWVaUm5tXtjYiQptTNQ,Philippe Jaroussky,"O coeli devota (Motetti sacri a voce sola con due violini, 1681, G. Monti, Bologna)",Opera,154559,Opera,Opera
No,7N3c9CKUmRqrt3dDvGWBWG,Philippe Jaroussky,"Salve Regina (Motetti a una, due vocie con sinfonie d'istromenti, Libro primo, 1621, A. Vincenti, Venezia)",Opera,125541,Opera,Opera
No,2eOXQHrevjd5y0VMWFv4Aj,Philippe Jaroussky,"O quam tu pulchra es (Cantio sacra 1628. R. Ewerhart, Köln)",Opera,136173,Opera,Opera
No,6a5N7A959Ml4J6rri8ir9A,Piero Cappuccilli,Rigoletto - Della Vendetta Alfin Giunge L'Istante! Egli È Là… Morto!,Opera,94694,Opera,Opera
No,5o2y8upERSVgZBmIdSXbiW,Pietro Mascagni,Cavalleria rusticana: Intermezzo sinfonico,Opera,111598,Opera,Opera
No,6gNtzdRS8BpDFnbiHaMeB3,Pietro Mascagni,"Cavalleria rusticana: ""Regina coeli laetare""",Opera,44774,Opera,Opera
No,2TI9CPlwzNQOeArjZFBjXy,Plácido Domingo,"Tosca - highlights (1997 Digital Remaster), Act 3: E lucevan la stelle (Cavaradossi)",Opera,28888,Opera,Opera
No,3OxbFYpM5IaaJkzHsvD4wi,Plácido Domingo,Adiós,Opera,183695,Opera,Opera
No,4VJgrRYDJKxUTBHrac7gMT,Plácido Domingo,Ch'ella mi creda from La Fanciulla del West,Opera,183842,Opera,Opera
No,7wa86zDKKSVTpyxSIY4NFB,Plácido Domingo,Tonight - from West Side Story,Opera,171277,Opera,Opera
No,0JHudl1cOl7m52vVSvJGRr,Plácido Domingo,Tosca: E Lucevan Le Stelle - Live,Opera,28934,Opera,Opera
No,7Me0vOSlJfaPY7Pc4GeItd,Pretty Yende,Mother’s Day,Opera,30700,Opera,Opera
No,0qiVq7U2f7aFg6ZyJSJucr,Pyotr Ilyich Tchaikovsky,"Souvenir d'un lieu cher, Op. 42: I. Meditation (Andante molto cantabile)",Opera,24792,Classical,Classical
No,3p9x4bK5bwmgXE6POMvOp0,Ravi Shankar,Raga Bhimpalasi - Live,Opera,56755,Classical,Classical
No,7nHeBk3OsoBCLlQNpSxEgn,Renata Scotto,Soffriva nel pianto,Opera,136284,Opera,Opera
No,5A2vl9MadJ87kas3R3GoTm,Renée Fleming,Haunted Heart,Opera,209372,Opera,Opera
No,1VSJwEc0hFall1WK2FWJ8X,Riccardo Broschi,"Artaserse, Act III, Scene 1: Aria ""Son qual nave ch'agitata"" (Arbace)",Opera,49669,Opera,Opera
No,0a3Bv0kuJ7u8ePNgZl7UJe,Riccardo Broschi,"Artasere, Act III, Scene 1: Aria ""Son qual nave ch'agitata"" (Arbace) - Live",Opera,185376,Opera,Opera
No,05Dni9f9a5IDfi4R9plW4Q,Richard Strauss,"Arabella, Op. 79, TrV 263, Act II: Und du wirst mein Gebieter sein (Live)",Opera,40293,Classical,Classical
No,5numCGF4TzTlcjwn4DFhzq,Richard Strauss,"Also sprach Zarathustra, Op. 30, TrV 176: VIII. Das Tanzlied (Live)",Opera,149249,Classical,Classical
No,4VkgY55sUbfszX3XjS3LxW,Richard Strauss,"Idomeneo, TrV 262, Act III (After W.A. Mozart): Erlösung! [Live]",Opera,69351,Classical,Classical
No,7qEe9EJ0uVn3xuJSDzsx9d,Richard Strauss,"Idomeneo, TrV 262, Act II (After W.A. Mozart): Würgend verbreitet Tod das Untier in der Stadt! - Es fehlen mir die Worte [Live]",Opera,30657,Classical,Classical
No,61k8mMaUXspLIUYuQQ4YKc,Richard Strauss,"Idomeneo, TrV 262, Act I (After W.A. Mozart): Da seht! Götter, o helft! - Gerettet! Dank dir Gott! [Live]",Opera,109209,Classical,Classical
No,3fZVaBxYP3KdkSmTEWbl1d,Richard Strauss,"Idomeneo, TrV 262, Act I (After W.A. Mozart): Instrumental March [Live]",Opera,133884,Classical,Classical
No,635WSqOORhDgO8sWWEoGen,Richard Strauss,"Also sprach Zarathustra, Op. 30, TrV 176: I. Einleitung (Live)",Opera,140561,Classical,Classical
No,1ZfshM94UfQGv83n14eeUd,Richard Wagner,"Das Rheingold, WWV 86A / Erste Szene: ""Nur wer der Minne Macht entsagt""",Opera,207578,Opera,Opera
No,5i6CpkeePD4aKacf0cmZqg,Richard Wagner,"Das Rheingold / Zweite Szene: ""Was sinnt nun Wotan so wild?""",Opera,69567,Opera,Opera
No,78O8CIzX5ZMuJh39fQOR3i,Richard Wagner,"Die Walküre, WWV 86B, Act I: Schläfst du, Gast?",Opera,136128,Opera,Opera
No,0xNpOEFrmgaMeMESVdnG9Z,Richard Wagner,"Die Walküre, WWV 86b (Excerpts Arr. W. Hutschenruyter): Wotan's Farewell - Magic Fire Music",Opera,140908,Opera,Opera
No,2qKwNM0CgnF5tN0DH9Elq5,Richard Wagner,"Die Walküre / Erster Aufzug: ""Schläfst du, Gast?""",Opera,168743,Opera,Opera
No,2kCQIvSrVxm1ZyzDkGQmPJ,Richard Wagner,Die Meistersinger von Nürnberg - Act 3: Prelude,Opera,24614,Opera,Opera
No,3kkxbV3bKWCbUE8vFtuC7x,Richard Wagner,"Götterdämmerung, WWV 86D, Act III (Highlights): Fliegt heim, ihr Raben!",Opera,157531,Opera,Opera
No,1Bph2KY0MA2JUiX5uADWjZ,Richard Wagner,"Das Rheingold / Zweite Szene: ""Auf, Loge, hinab zu mir!...Hehe! Hehe!""",Opera,113827,Opera,Opera
No,1TSd05OMiBVEcuNOwMCHXq,Richard Wagner,Götterdämmerung - Concert version / Dritter Aufzug: Siegfried's Funeral March,Opera,51873,Opera,Opera
No,0JQLHfjq3cXfgm9HT9zUvj,Richard Wagner,"Die Meistersinger von Nürnberg, WWV 96 / Act 3: ""Ehrt eure deutschen Meister""",Opera,59581,Opera,Opera
No,0tshddJXsNDFj8naFiE38c,Richard Wagner,"Wagner: Tristan und Isolde, WWV 90, Act 3: Isoldes Liebestod, ""Mild und leise wie er lachelt"" (Orchestral Version)",Opera,151647,Opera,Opera
No,511InmWye3UrDWkcE4SmT4,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Lugt, Schwestern! Die Weckerin lacht in den Grund",Opera,32535,Opera,Opera
No,3tyCvoOLt7lkV8WsNmgmXS,Richard Wagner,"Tannhäuser / Act 2: ""Dich, teure Halle, grüß ich wieder""",Opera,217319,Opera,Opera
No,4pexT9ViCUnZrZGgPfMHwo,Richard Wagner,"Die Walküre, WWV 86B, Act II: Der alte Sturm, die alte Müh'!",Opera,68091,Opera,Opera
No,5zhypOwMDvHFFEPJdxRdog,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Immer ist Undank Loges Lohn!",Opera,184229,Opera,Opera
No,72t5gOSN80UxL23dyBelJ7,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Wotan, Gemahl, unsel'ger Mann",Opera,48644,Opera,Opera
No,4xyoLXrUb0cpROQwZe1ggb,Richard Wagner,"Das Rheingold: Scene 1: Garstig glatter glitschiger Glimmer! (Alberich, Woglinde, Wellgunde, Flosshilde)",Opera,181921,Opera,Opera
No,0Yn4ViDYZmogyyknXFdfep,Richard Wagner,"Die Walküre / Zweiter Aufzug: ""Was verlangst du?""",Opera,59372,Opera,Opera
No,15BUVl1QnGZi6ODCDukq3a,Richard Wagner,"Die Walküre / Dritter Aufzug: ""Wehe! Weh! Schwester, ach Schwester!""",Opera,93633,Opera,Opera
No,621d2gH9rEDEvHf5HbxYDR,Richard Wagner,"Tannhäuser - Paris version / Act 2: Dich, teure Halle, grüß ich wieder",Opera,177280,Opera,Opera
No,1YWIdmYv8hv7JtkZGdqcy0,Richard Wagner,"Götterdämmerung, WWV 86D / Dritter Aufzug: Orchesterzwischenspiel - Trauermarsch",Opera,97417,Opera,Opera
No,4Dbw1WDJ3uiwqQaSSCKbOM,Richard Wagner,"Die Meistersinger von Nürnberg, WWV 96 / Act 3: ""Morgenlich leuchtend""",Opera,102021,Opera,Opera
No,5UTUsvMVyT7vdXKavAE5vL,Richard Wagner,"Götterdämmerung / Zweiter Aufzug: ""Hoiho! Hoihohoho Ihr Gibichsmannen""",Opera,94494,Opera,Opera
No,4lkiVrmAYyPCtW3AFRs14e,Richard Wagner,"Die Walküre / Dritter Aufzug: ""Hojotoho! Heiaha!""",Opera,29504,Opera,Opera
No,5n5cw6iVMTWj6CJSlIqouz,Richard Wagner,"Die Walküre, WWV 86B / Erster Akt: ""Wes Herd dies auch sei, hier muss ich rasten""",Opera,103558,Opera,Opera
No,4LbD0xhFmw22kqlGUQkG65,Richard Wagner,"Die Walküre - Erster Tag des Bühnenfestspiels ""Der Ring des Nibelungen"" / Dritter Aufzug: Der Augen leuchtendes Paar",Opera,187208,Opera,Opera
No,23ZlcNA77pntgFLQi9sGUu,Richard Wagner,"Die Walkure, WWV 86B: Act II: Prelude",Opera,83170,Opera,Opera
No,5kEZG0TMeXEUDXo02ZxCBQ,Richard Wagner,"Tannhäuser - Paris version: Dich, teure Halle, grüß ich wieder",Opera,202245,Opera,Opera
No,0iz4Eu48crUYdw5eK2BtGS,Richard Wagner,"Die Walküre, WWV 86B, Act III (Highlights): Magic Fire Music - Wer meines Speeres Spitze fürchtet",Opera,164472,Opera,Opera
No,6VZ10jug9GcFvNjd6w8kSI,Richard Wagner,"Die Walküre, WWV 86B / Erster Akt: ""Die so leidig Los dir beschied""",Opera,99149,Opera,Opera
No,63PIgPkDf3rswlU4ZWCYAM,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: ""Schlüpfe denn heim!""",Opera,100429,Opera,Opera
No,1hs1EdsJl7WbPflDI37B63,Richard Wagner,"Siegfried / Dritter Aufzug: Wohin, Knabe, heisst dich dein Weg?",Opera,135147,Opera,Opera
No,3C57ewlHARCVqeH3KiYkma,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: Du da, folge uns fort!",Opera,33171,Opera,Opera
No,3923g6sPJ8b5AIW9Vke1p2,Richard Wagner,"Das Rheingold, WWV 86A / Dritte Szene: ""Nibelheim hier""",Opera,132769,Opera,Opera
No,1lOvSqQIVIkNaDZlt645d0,Richard Wagner,"Tannhauser, Act III: Begluckt darf nun dich, ""Pilgrims' Chorus""",Opera,130211,Opera,Opera
No,53wf3AP9oOzIJbQBwwmbVN,Richard Wagner,"Das Rheingold, WWV 86A / Erste Szene: ""He he! Ihr Nicker!""",Opera,36208,Opera,Opera
No,5WVp0s7coFEgaREkEwwKQc,Richard Wagner,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyres",Opera,107987,Classical,Opera
No,03Blb06rlCnx8q0xRiLKJu,Richard Wagner,"Tannhäuser, WWV. 70: Overture",Opera,162553,Opera,Opera
No,00HIh9mVUQQAycsQiciWsh,Richard Wagner,Die Walküre: The Ride of the Valkyries,Opera,157521,Opera,Opera
No,35LXX8Mtv3lu0hYbHPqrTC,Richard Wagner,"Das Rheingold, WWV 86A / Erste Szene: ""Lugt, Schwestern! Die Weckerin lacht in den Grund""",Opera,65287,Opera,Opera
No,2SYvX2G6D5SD6BpijIOBpG,Richard Wagner,"Die Walkure, WWV 86B: Act I: Kuhlende Labung gab mir der Quell (Siegmund, Sieglinde)",Opera,205341,Opera,Opera
No,5MNbnNwiho0j2PzzNGhPf3,Richard Wagner,Die Walküre : The Ride of the Valkyries,Opera,152504,Opera,Opera
No,6VVxlhDiGQeah3nPKStf2B,Richard Wagner,"Das Rheingold / Vierte Szene: ""Da, Vetter, sitze du fest!""",Opera,182353,Opera,Opera
No,0d0jsoba88SpOoFxCxA2rZ,Richard Wagner,"Die Walküre, WWV. 86B, Act III: The Ride of the Valkyries - concert version",Opera,69174,Opera,Opera
No,7cjwPki4aZR7A3sTX3iPOw,Richard Wagner,"Die Meistersinger von Nürnberg, WWV 96: Prelude to Act I",Opera,60571,Opera,Opera
No,5wzjJvNV4DpDtT53KapSLH,Richard Wagner,"Götterdämmerung, Vorspiel/Prologue: Siegfrieds Rheinfahrt (Orchester)",Opera,25428,Opera,Opera
No,1BwhFXqoIsePt21WyWIttb,Richard Wagner,"Tristan und Isolde, Act I: Einleitung (Orchester)",Opera,115108,Opera,Opera
No,7FDZJ5Ky9QLTYrIMqOwQB0,Richard Wagner,"Das Rheingold / Zweite Szene: ""Gezahlt hab' ich; nun lasst mich zieh'n!""",Opera,201411,Opera,Opera
No,6SfwEjqSX9S8ZmpwhVolq1,Richard Wagner,"Das Rheingold, WWV 86A: 1. Szene: Weia! Waga! Woge, du Welle!",Opera,123396,Opera,Opera
No,6qn5Ysxo9H4z4QgEvwg1SK,Richard Wagner,Wesendonk Lieder - Orchestration by Felix Mottl (1856 - 1911): Der Engel,Opera,185270,Opera,Opera
No,7iHpX7m9owsqawBy008yvF,Richard Wagner,"Das Rheingold, WWV 86A / Dritte Szene: ""Ohe! Ohe! Schreckliche Schlange""",Opera,162763,Opera,Opera
No,3b7vcTnFEAIofXzhMt5iCU,Richard Wagner,"Die Walküre / Dritter Aufzug: ""Denn einer nur freie die Braut""",Opera,68688,Opera,Opera
No,4BH6AYJ1aIPPTk6l1oMIY7,Richard Wagner,Gotterdammerung (Twilight of the Gods): Act III: Siegfrieds Trauermarsch (Siegfried's Funeral March),Opera,161036,Opera,Opera
No,5SH1T719ICzdSV29y8GtoM,Richard Wagner,Lohengrin: Bridal Chorus,Opera,46397,Opera,Opera
No,6gQZKkphKIMxZgca5r7ImA,Richard Wagner,"Wagner: Die Walküre, WWV 86B, Act 3: The Ride of the Valkyries",Opera,87954,Classical,Opera
No,2Xh7dyCHCErCv3PmdVEGw4,Richard Wagner,"Wesendonck-Lieder, WWV. 91: 2. Stehe still",Opera,59292,Opera,Opera
No,1KcZRMyC2tSs3CMIsng9wx,Richard Wagner,"Wagner: Tristan und Isolde, WWV 90, Act 1 Scene 3: ""O Wunder! Wo hatt'ich die Augen?"" (Brangäne, Isolde)",Opera,22425,Opera,Opera
No,7nfkiAjNPYH96lKSVlMIZ3,Richard Wagner,"Gotterdammerung (Twilight of the Gods), Prologue: Siegfrieds Rheinfahrt",Opera,53904,Opera,Opera
No,3zWee4vORl6nG0daTRqzE2,Richard Wagner,"Götterdämmerung, WWV 86d, Act 3: Immolation Scene, ""Fliegt heim, ihr Raben!""",Opera,76984,Opera,Opera
No,5DZZPRuVyv0dzMt0PAQBbY,Richard Wagner,"Götterdämmerung, WWV 86D / Prologue: ""Welch Licht leuchtet dort?""",Opera,203750,Opera,Opera
No,11Xjj1uIVeznbrt25r0t9m,Richard Wagner,"Das Rheingold: Scene 1: Weia! Waga! Woge, du Welle! (Woglinde, Wellgunde, Flosshilde, Alberich)",Opera,157127,Opera,Opera
No,3Fou4O94pyR80OxdSj3pI8,Richard Wagner,"Das Rheingold, WWV 86A: Scene 1: Der Welt Erbe gewann' ich zu eigen durch dich? (Alberich)",Opera,155501,Opera,Opera
No,6Uy6K3KdmUdAfelUp0SeXn,Richard Wagner,"Das Rheingold, WWV 86A, Scene 4: Heda! Heda! Hedo! Zu mir, du Geduft!",Opera,156042,Opera,Opera
No,09wGpJQz6pJkoi5pUmCVHV,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: ""Weia! Waga! Woge, du Welle""",Opera,143380,Opera,Opera
No,6hhuQN1IIAFir8fthpN9cH,Richard Wagner,"Tannhäuser, WWV 70: Overture - Live",Opera,173968,Opera,Opera
No,4WIuXVJJxyvBWmpxLqE1Mo,Richard Wagner,"Flying Dutchman, Overture",Opera,183279,Opera,Opera
No,6vpQluFwjbt4ZEl8mw6swS,Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Endlich Loge!""",Opera,120610,Opera,Opera
No,1NC2iBnkDgcaYrNfRcz1b5,Robert Plant,Polly Come Home,Opera,126555,Blues,Blues
No,5u1mRqeDEiNkLee97q458S,Robert Schumann,"Symphony No. 2 in C Major, Op. 61: III. Adagio espressivo (Live)",Opera,46177,Classical,Classical
No,5eBgkIJ0UsMxsnXD5viRC4,Robert Schumann,"Symphonic Etudes for Piano, Op. 13: Étude IX. Presto possibile",Opera,81173,Classical,Classical
No,49jxn2Mdde8QZUx0AlbD0l,Robert Stolz,Two Hearts In Three-Quarter Time,Opera,215874,Opera,Opera
No,724Fw0wNctUSr7XpSUxySV,Ruggero Leoncavallo,Mattinata spring awaking,Opera,26807,Opera,Opera
No,5JBH2osD5Y5AneMKPOfY1s,Ruggero Leoncavallo,"Pagliacci, Act I, Scene 2: Recitar!...Vesti la giubba",Opera,109061,Opera,Opera
No,4057No5KfVvXZZ8JXdkQTk,Ruggero Leoncavallo,"Pagliacci / Act 1: ""Nedda! Silvio, a quest'ora""",Opera,180275,Opera,Opera
No,4NEdR5Yo8D2KwL7Y9KW7EH,Ruggero Leoncavallo,I Pagliacci - Vesti la Giubba,Opera,58347,Opera,Opera
No,2oW1AbtZEW0oJBpqQLg63Z,Ruggero Leoncavallo,"Pagliacci / Act 1: ""Recitar!"" - ""Vesti la giubba""",Opera,187701,Opera,Opera
No,1irQqioH3g13sybtzD3jJL,Ruggero Leoncavallo,Pagliacci: Vesti la giubba,Opera,159493,Opera,Opera
No,5deoPfYU3gEtcIxPgap4Gz,Ruggero Leoncavallo,"Pagliacci / Act 2: ""Presto, affrettiamoci""",Opera,111380,Opera,Opera
No,4RolUgGzIH22s4SAavGDLn,Ruggero Leoncavallo,"Pagliacci, Act 1: Recitar!....Vesti la giubba",Opera,206835,Opera,Opera
No,2H4kobnLSVxisLAggTCUUc,Ruth Ann Swenson,Stranger in Paradise,Opera,108895,Opera,Opera
No,5C9OFRqE2KHK7bOk2Z2z49,Saverio Mercadante,Le sette ultime parole di nostro Signore sulla croce: Qual Giglio Candido,Opera,205969,Opera,Opera
No,4PevTpnIWy2D1wIQZY3MmX,Scott Hamilton,Havnen,Opera,73621,Jazz,Jazz
No,26mrqyqRTeHVhslg2IXDxa,Sergei Prokofiev,"Symphony No. 5 in B-Flat Major, Op. 100: I. Andante (Live)",Opera,161597,Classical,Classical
No,6eHTrSCKzmYNQjXtTKDpHV,Sergei Prokofiev,"Peter and the Wolf, Op. 67: The Duck",Opera,181758,Classical,Classical
No,68KpUZSUu7JjWNzSnE8ZSJ,Sumi Jo,I'm Always Chasing Rainbows,Opera,153636,Opera,Opera
No,6rVwpAvl0bpJjfKdieL20r,The Platters,Harbor Lights,Opera,118678,Blues,Jazz
No,2FX5U6bbMwpy3VBn4sErbW,The Platters,All My Love Belongs To You,Opera,88494,Blues,Jazz
No,6LQzYkmd8ADbKOOEVDnlG4,The Toilet Bowl Cleaners,Poop Stain on My Dress Shirt at a Wedding,Opera,147569,Comedy,Comedy
No,0A7ekpPTnu4VpqMNy3LJ1r,Tomaso Albinoni,"Suonate a tre doi violini e violoncello col basso per l’organo, Opera prima, Sonata No. 8 in B Minor: I. Grave",Opera,161761,Opera,Opera
No,5hzc6KEUEGqqHNe4LtR1OH,Tomaso Albinoni,"Suonate a tre doi violini e violoncello col basso per l’organo, Opera prima, Sonata No. 9 in D Major: III. Grave",Opera,86692,Opera,Opera
No,1FW4bmha9XJlNKCBUtxXdO,Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata III in C Major, Talm I, 3: III. Grave",Opera,171708,Opera,Opera
No,6D53lwtCp4kY6B7aZGkOxB,Tomaso Albinoni,Albinoni : Oboe Concerto in C major Op.9 No.5 : II Adagio,Opera,186228,Opera,Opera
No,6EFryfyWOobzFCBDB9qbrz,Tomaso Albinoni,"Trattenimenti armonici per camera, divisi in dodici sonate à violino, violone e cembalo, Opera sexta, Sonata No. 11 in A Major: III. Adagio",Opera,42719,Opera,Opera
No,2DNXgvkyv35vTWvdgjs7qn,Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata X in F Minor, Talm I, 10: II. Allegro",Opera,208069,Opera,Opera
No,1SphwtRn4YYVffKnTWaugH,Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata VII in G Major, Talm I, 7: II. Allegro",Opera,67790,Opera,Opera
No,3qnLoEFZ43o4GH5QVKSvM1,Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata VI in A Minor Talm I,6: I. Grave",Opera,171235,Opera,Opera
No,0J8gBpkB1evBElfVNc4jf6,Tomaso Albinoni,"Oboe Concerto in D Minor, Op. 9 No. 2: I. Allegro e non presto",Opera,112121,Classical,Opera
No,07JIJUJdAP9LiyYS5rS8cR,Tomaso Albinoni,"Concerto for 2 Oboes in C Major, Op. 7, No. 2: III. Allegro",Opera,135634,Opera,Opera
No,3wyfVx3VgWi3h7KUun10SR,Tomaso Albinoni,"Concerto in G Minor, Op. 9, No. 8: I. Allegro",Opera,104574,Opera,Opera
No,6VEgZubCdSCnOx0F4WAkPL,Tomaso Albinoni,Albinoni: Adagio in G Minor,Opera,32901,Opera,Opera
No,3W22YrQQePfqpAE732my84,Tomaso Albinoni,"Trattenimenti armonici per camera, divisi in dodici sonate à violino, violone e cembalo, Opera sexta, Sonata No. 11 in A Major: IV. Allegro",Opera,170533,Opera,Opera
No,5ptT7iorqwpxAtZzVuIei0,Tommy Dorsey,Street Of Dreams,Opera,201248,Jazz,Jazz
No,3rZOkAw9K6NEyzslmWIh7T,Tony Bennett,Fly Me To The Moon,Opera,175412,Jazz,Jazz
No,4xFd0e6hWfy7vkiKuYPG11,Umberto Giordano,"Andrea Chénier / Act 2: ""Non mi saluti? Trattieni qui Chénier""",Opera,103739,Opera,Opera
No,7gRXxwhcuhFqyXWCzb4dZH,Umberto Giordano,_: Giordano: Amor ti vieta [Fedora],Opera,173566,Opera,Opera
No,4W6ZtXIfv9n9PiegHf4uRb,Umberto Giordano,"Andrea Chénier / Act 4: ""Il vostro giuramento vi sovvengo! ... Benedico il""",Opera,143085,Opera,Opera
No,6eBBszj2ZBMXRjftdT0avI,Umberto Giordano,"Fedora / Act 2: Ma dunque, è amore...Amor ti vieta",Opera,162232,Opera,Opera
No,3iI8PnfXGFkC2evInLygdu,Umberto Giordano,"""Amor ti vieta""",Opera,34531,Opera,Opera
No,4WLDFjesbUHfZpf2xvnQyK,Umberto Giordano,"Andrea Chénier / Act 3: ""Nemico della Patria? ... Traditore! ... La coscienza""",Opera,30167,Opera,Opera
No,4tyJ6cRDQOQMeZLwMqFjax,Umberto Giordano,Un dì all'azzuro spazio... from Act I of Andrea Chenier - Voice,Opera,200365,Opera,Opera
No,6XFZM5sxxSgjIGJyhX4lZu,Umberto Giordano,"Andrea Chénier / Act 3: ""Lacrime e sangue dà la Francia!""",Opera,122610,Opera,Opera
No,6PU1z9E6qNZcN4qzB7vTqf,Umberto Giordano,"Andrea Chénier / Act 1: ""Passiamo la sera allegramente! ... O Pastorelle addio!""",Opera,192069,Opera,Opera
No,1YeAGB3LvCOTxhv7YDVLdR,Umberto Giordano,"Andrea Chénier / Act 2: ""Temer? Perchè?""",Opera,183707,Opera,Opera
No,0XhK45YuggQLLHpDXGKHsb,Umberto Giordano,"Andrea Chénier / Act 2: ""Roucher? ... Credo a una possanza arcana""",Opera,123637,Opera,Opera
No,1PJQ2bQC60SmUqJrRyLDB3,Victoria de los Ángeles,Plaisir d'amour,Opera,118872,Opera,Opera
No,3PMp2B6g2esBKn47kTrpcG,Vincenzo Bellini,"Bellini: Norma, Act 1: ""Casta Diva"" (Norma)",Opera,36147,Opera,Opera
No,7vjzFWG4neQ9YYMN9yZ9hr,Vincenzo Bellini,"Norma: ""Casta Diva"" (Norma, Chorus) - Full Vocal Version",Opera,50770,Opera,Opera
No,5BikEzeYYFtRvR1CL1UTRg,Vincenzo Bellini,"I Capuleti e i Montecchi, Act I: Act I Scene 1: Aggiorna appena … (Chorus)",Opera,94962,Opera,Opera
No,6iD31DuLHroAP9BsVcpEQW,Vincenzo Bellini,"Bianca e Gernando, Act II (New Edition by F. Bauer): Sorgi, o padre [Live]",Opera,130696,Opera,Opera
