artist_name,genre_summary,genre_mode
The Head and the Heart,"Folk,Pop",Folk
The Heartbeats,Blues,Blues
The Heavy,Blues,Blues
The Herbaliser,Jazz,Jazz
The Hics,R&B,R&B
The High Kings,Folk,Folk
The Hilliard Ensemble,Classical,Classical
The Him,Pop,Pop
The Hollies,Folk,Folk
The Hotelier,Alternative,Alternative
The Hunches,Blues,Blues
The Hunna,Folk,Folk
The Impressions,Blues,Blues
The Ink Spots,Jazz,Jazz
The Internet,"Alternative,Hip-Hop,R&B",R&B
The Intruders,Blues,Blues
The Irish Rovers,Folk,Folk
The J. Geils Band,"Blues,Folk,Pop",Blues
The James Hunter Six,Blues,Blues
The Japanese House,"Folk,R&B",Folk
The Jayhawks,"Alternative,Folk",Alternative
The Jazz Jousters,Jazz,Jazz
The Jeff Healey Band,Blues,Blues
The Jerky Boys,Comedy,Comedy
The Jon Spencer Blues Explosion,Blues,Blues
The Jones Girls,Jazz,Jazz
The Juju Orchestra,Jazz,Jazz
The Kills,"Blues,Alternative",Blues
The King Khan & BBQ Show,Blues,Blues
The Kingston Trio,Folk,Folk
The Kinks,Folk,Folk
The Knack,Pop,Pop
The Knife,Alternative,Alternative
The Knocks,Alternative,Alternative
The Latin Brothers,Jazz,Jazz
The Lawrence Arms,Folk,Folk
The Left Banke,Folk,Folk
The Lemon Pipers,Folk,Folk
The Lemonheads,Alternative,Alternative
The Lone Bellow,Folk,Folk
The Los Angeles Jazz Ensemble,Jazz,Jazz
The Louisiana Blues Brothas,Blues,Blues
The Love Doctor,Blues,Blues
The Lovin' Spoonful,"Folk,Pop",Folk
The Lumineers,"Folk,Pop",Folk
The Magnetic Fields,"Alternative,Folk",Folk
The Magpie Salute,Blues,Blues
The Main Ingredient,Jazz,Jazz
The Mamas & The Papas,"Folk,Pop",Folk
The Man Who,Alternative,Alternative
The Manhattan Transfer,Jazz,Jazz
The Marcels,Blues,Blues
The Marcus King Band,Blues,Blues
The Mars Volta,Alternative,Alternative
The Marshall Tucker Band,"Blues,Folk",Blues
The Marvelettes,Blues,Blues
The Marías,"Pop,R&B",R&B
The Mayries,Pop,Pop
The Menzingers,"Alternative,Folk",Folk
The Meters,Jazz,Jazz
The Microphones,Folk,Folk
The Mighty Mighty Bosstones,Pop,Pop
The Milk Carton Kids,Folk,Folk
The Mills Brothers,Jazz,Jazz
The Miracles,Blues,Blues
The Modern Jazz Quartet,Jazz,Jazz
The Modern Lovers,"Blues,Alternative,Folk",Blues
The Moldy Peaches,Folk,Folk
The Monkees,"Folk,Pop",Folk
The Monotones,Blues,Blues
The Monty Alexander Trio,Jazz,Jazz
The Moody Blues,Folk,Folk
The Mooney Suzuki,Blues,Blues
The Mountain Goats,Folk,Folk
The Muggs,Blues,Blues
The Naked And Famous,"Alternative,Pop",Alternative
The National,"Folk,Pop",Folk
The Neighbourhood,"Alternative,Pop",Alternative
The Nerves,Blues,Blues
The Neville Brothers,Blues,Blues
The New Birth,Jazz,Jazz
The New Pornographers,Folk,Folk
The Notorious B.I.G.,"Hip-Hop,Pop",Hip-Hop
The O'My's,"Alternative,R&B",Alternative
The O'Reillys and the Paddyhats,Folk,Folk
The Obsessives,Alternative,Alternative
"The Odd Man Who Sings About Poop, Puke and Pee",Comedy,Comedy
The Offspring,Alternative,Alternative
The Oh Hellos,Folk,Folk
The Originals,Blues,Blues
The Orlons,Blues,Blues
The Osborne Brothers,Folk,Folk
The Outlaws,"Blues,Folk",Folk
The Ozark Mountain Daredevils,Folk,Folk
The Pale White,Alternative,Alternative
The Paper Kites,Folk,Folk
The Parlor Mob,Blues,Blues
The Paul Butterfield Blues Band,Blues,Blues
The Penguins,Blues,Blues
The Phantoms,Alternative,Alternative
The Pharcyde,"Alternative,Hip-Hop,Jazz",Jazz
The Picturebooks,Blues,Blues
The Platters,"Blues,Folk,Jazz",Blues
The Pogues,Folk,Folk
The Postal Service,Folk,Folk
The Presidents Of The United States Of America,Alternative,Alternative
The Pretty Reckless,Pop,Pop
The Proclaimers,Pop,Pop
The Procussions,Jazz,Jazz
The Pussycat Dolls,"Pop,R&B",Pop
The Quintet of the Hot Club of San Francisco,Jazz,Jazz
The RH Factor,Jazz,Jazz
The Raconteurs,"Blues,Alternative",Blues
The Ready Set,Pop,Pop
The Record Company,Blues,Blues
The Red Army Choir,Folk,Folk
The Red Jumpsuit Apparatus,Pop,Pop
The Replacements,"Alternative,Folk",Folk
The Reverend Peyton's Big Damn Band,Blues,Blues
The Revivalists,Alternative,Alternative
The Righteous Brothers,Folk,Folk
The Rippingtons,Jazz,Jazz
The Robert Cray Band,Blues,Blues
The Ronettes,Pop,Pop
The Roots,"Alternative,Hip-Hop",Hip-Hop
The Rose,Pop,Pop
The Royal Concept,Alternative,Alternative
The Sax Pack,Jazz,Jazz
The Score,Alternative,Alternative
The Script,Pop,Pop
The Seeds,Blues,Blues
The Sheepdogs,Blues,Blues
The Shins,"Alternative,Folk",Folk
The Shirelles,Blues,Blues
The Shouting Matches,Blues,Blues
The Sideshow Tragedy,Blues,Blues
The Silhouettes,Blues,Blues
The Singing Animal Lover,Comedy,Comedy
The Skatalites,Jazz,Jazz
The Sklar Brothers,Comedy,Comedy
The Smashing Pumpkins,"Alternative,Pop",Alternative
The Sonics,Blues,Blues
The Souljazz Orchestra,Jazz,Jazz
The Spaniels,Blues,Blues
The Spencer Davis Group,Blues,Blues
The Spits,Blues,Blues
The Staple Singers,Jazz,Jazz
The Staves,Folk,Folk
The Steepwater Band,Blues,Blues
The Stills-Young Band,Folk,Folk
The Stone Foxes,Blues,Blues
The Stooges,"Blues,Folk",Blues
The Story So Far,Alternative,Alternative
The Strokes,Alternative,Alternative
The Strumbellas,Folk,Folk
The Sugarcubes,Alternative,Alternative
The Sugarhill Gang,Hip-Hop,Hip-Hop
The Supremes,Folk,Folk
The Swallows,Blues,Blues
The Sweeplings,Folk,Folk
The Swell Season,Folk,Folk
The Tallest Man On Earth,Folk,Folk
The Tallis Scholars,Classical,Classical
The Taxpayers,Folk,Folk
The Temper Trap,"Alternative,Pop",Alternative
The Temperance Movement,Blues,Blues
The Temptations,Pop,Pop
The Ting Tings,Alternative,Alternative
The Toilet Bowl Cleaners,Comedy,Comedy
The Tokens,Pop,Pop
The Turbans,Blues,Blues
The Turtles,"Folk,Pop",Folk
The Ugly Kings,Blues,Blues
The Underachievers,Hip-Hop,Hip-Hop
The Union Underground,Alternative,Alternative
The Unlikely Candidates,Alternative,Alternative
The Vamps,Pop,Pop
The Vaughan Brothers,Blues,Blues
The Veer Union,Alternative,Alternative
The Veils,Alternative,Alternative
The Velvet Underground,"Alternative,Folk",Folk
The Verve,"Alternative,Pop",Alternative
The Vines,Blues,Blues
The Voidz,Alternative,Alternative
The Wailin' Jennys,Folk,Folk
The Walkmen,Folk,Folk
The Wallflowers,Alternative,Alternative
The Wanted,Pop,Pop
The Wanton Bishops,Blues,Blues
The War On Drugs,Folk,Folk
The Weakerthans,Folk,Folk
The Weeknd,"Pop,R&B",R&B
The Weepies,Folk,Folk
The Whispers,Jazz,Jazz
The White Stripes,"Blues,Alternative",Blues
The Whitest Boy Alive,Alternative,Alternative
The Who,"Blues,Folk",Blues
The Wild Reeds,Folk,Folk
The Wonder Years,Alternative,Alternative
The Wood Brothers,"Blues,Folk",Blues
The Woodlands,Folk,Folk
The Yardbirds,"Blues,Folk",Blues
The Yawpers,Blues,Blues
The Zombies,"Folk,Pop",Folk
The xx,Pop,Pop
The-Dream,"Hip-Hop,Pop,R&B",R&B
Thee Oh Sees,Blues,Blues
Thelonious Monk,Jazz,Jazz
Thelonious Monk Quartet,Jazz,Jazz
Them,"Blues,Folk",Blues
Them Crooked Vultures,"Blues,Alternative",Alternative
Theo Croker,Jazz,Jazz
Theocracy,Classical,Classical
Theodis Ealey,Blues,Blues
Theon Cross,Jazz,Jazz
Theophilus London,Alternative,Alternative
Theory of a Deadman,Alternative,Alternative
Therion,Classical,Classical
Thievery Corporation,Jazz,Jazz
Thin Lizzy,Blues,Blues
Third Day,Alternative,Alternative
Third Eye Blind,"Alternative,Pop",Alternative
Thirdstory,R&B,R&B
Thirty Seconds To Mars,Pop,Pop
Thomas Adès,Classical,Classical
Thomas Blug,Classical,Classical
Thomas Giles,Jazz,Jazz
Thomas Hampson,Opera,Opera
Thomas Quasthoff,Opera,Opera
Thomas Tallis,Classical,Classical
Thorbjørn Risager,Blues,Blues
Thousand Foot Krutch,Alternative,Alternative
Thouxanbanfauni,Hip-Hop,Hip-Hop
Three 6 Mafia,Hip-Hop,Hip-Hop
Three Days Grace,"Alternative,Pop",Alternative
Three Dog Night,"Blues,Folk",Blues
Thrice,Alternative,Alternative
Throw The Fight,Alternative,Alternative
Thug Life,Hip-Hop,Hip-Hop
Thundercat,Hip-Hop,Hip-Hop
Thunderstone,Classical,Classical
Thurston Harris,Blues,Blues
Thutmose,Hip-Hop,Hip-Hop
Tia Ray,Jazz,Jazz
Tierra Whack,"Alternative,R&B",Alternative
Tiffany Gouché,R&B,R&B
Tig Notaro,Comedy,Comedy
Tigers Jaw,Alternative,Alternative
Tigran Hamasyan,Jazz,Jazz
Tim Atlas,R&B,R&B
Tim Bowman,Jazz,Jazz
Tim Buckley,Folk,Folk
Tim Hughes,Alternative,Alternative
Tim Wilson,Comedy,Comedy
Timbaland,"Hip-Hop,R&B",R&B
Timber Timbre,Folk,Folk
Timeless Miracle,Classical,Classical
Tina Brooks,Jazz,Jazz
Tina Turner,Pop,Pop
Tinariwen,Blues,Blues
Tinashe,"Pop,R&B",R&B
Tinie Tempah,Pop,Pop
Tink,R&B,R&B
Tinsley Ellis,Blues,Blues
Tiny Moving Parts,Alternative,Alternative
Tiny Ruins,Folk,Folk
Tion Phipps,R&B,R&B
Tirzah,"Folk,R&B",Folk
Title Fight,Alternative,Alternative
"Tito ""El Bambino""",Hip-Hop,Hip-Hop
Tito Gomez,Jazz,Jazz
Tito Nieves,Jazz,Jazz
Tito Puente,Jazz,Jazz
Tito Rojas,Jazz,Jazz
Tiësto,Pop,Pop
Toad The Wet Sprocket,Alternative,Alternative
Toadies,Alternative,Alternative
Tobi Lou,"Hip-Hop,R&B",R&B
Toby Love,Hip-Hop,Hip-Hop
TobyMac,"Alternative,Hip-Hop",Alternative
Toco,Jazz,Jazz
Todd Barry,Comedy,Comedy
Todd Glass,Comedy,Comedy
Todd Rundgren,Folk,Folk
Token,Hip-Hop,Hip-Hop
Tokyo Jetz,R&B,R&B
Told Slant,Folk,Folk
Tom Browne,Jazz,Jazz
Tom Cotter,Comedy,Comedy
Tom Grennan,Folk,Folk
Tom MacDonald,Hip-Hop,Hip-Hop
Tom Misch,R&B,R&B
Tom Morello,Alternative,Alternative
Tom Odell,Folk,Folk
Tom Papa,Comedy,Comedy
Tom Petty,"Folk,Pop",Folk
Tom Petty and the Heartbreakers,Folk,Folk
Tom Rosenthal,Folk,Folk
Tom Scott,Jazz,Jazz
Tom Segura,Comedy,Comedy
Tom Speight,Folk,Folk
Tom T. Hall,Folk,Folk
Tom Waits,Folk,Folk
Tom Walker,Folk,Folk
Tomaso Albinoni,"Classical,Opera",Opera
Tomasz Stanko Quartet,Jazz,Jazz
Tommy Castro,Blues,Blues
Tommy Dorsey,Jazz,Jazz
Tommy Edwards,Blues,Blues
Tommy Emmanuel,Jazz,Jazz
Tommy Flanagan,Jazz,Jazz
Tommy Genesis,R&B,R&B
Tommy Guerrero,Jazz,Jazz
Tommy James,Folk,Folk
Tommy James & The Shondells,"Folk,Pop",Folk
Tommy Johnagin,Comedy,Comedy
Tommy McCook,Jazz,Jazz
Tommy Olivencia,Jazz,Jazz
Tommy Roe,Folk,Folk
Tommy Ryman,Comedy,Comedy
Tomás Luis de Victoria,Classical,Classical
Tone Stith,"Alternative,R&B",R&B
Toni Braxton,"Pop,R&B",R&B
Toni Romiti,R&B,R&B
Tonic,"Alternative,Pop",Alternative
Tonight Alive,Pop,Pop
Tony Allen,Jazz,Jazz
Tony Bennett,Jazz,Jazz
Tony Dize,"Hip-Hop,Pop",Hip-Hop
Tony Joe White,Blues,Blues
Tony Spinner,Blues,Blues
Tony Vega,Jazz,Jazz
Tony! Toni! Toné!,"Hip-Hop,R&B",R&B
Too $hort,"Hip-Hop,Pop",Hip-Hop
Toploader,Alternative,Alternative
Tora,"Alternative,R&B",Alternative
Torcuato Mariano,Jazz,Jazz
Tori Amos,Folk,Folk
Tori Kelly,"Pop,R&B",R&B
Toro y Moi,"Alternative,Folk,Pop,R&B",R&B
Toru Takemitsu,Classical,Classical
Tory Lanez,"Hip-Hop,Pop,R&B",Hip-Hop
Tosca,Jazz,Jazz
Total,"Hip-Hop,R&B",R&B
Toumani Diabaté,Blues,Blues
Tove Lo,"Pop,R&B",R&B
Tow'rs,Folk,Folk
Tower Of Power,Jazz,Jazz
Towkio,Hip-Hop,Hip-Hop
Townes Van Zandt,"Alternative,Folk",Folk
Tracy Chapman,"Folk,Pop",Folk
Traffic,"Blues,Folk",Blues
Train,Pop,Pop
Trampled by Turtles,Folk,Folk
Trans-Siberian Orchestra,Classical,Classical
Transit,Alternative,Alternative
Trapt,Alternative,Alternative
Trash Boat,Alternative,Alternative
Traveling Wilburys,"Blues,Folk",Blues
Traviezoz de la Zierra,Hip-Hop,Hip-Hop
Travis Atreo,Pop,Pop
Travis Denning,Pop,Pop
Travis Porter,"Hip-Hop,Pop",Hip-Hop
Travis Scott,Pop,Pop
Trebol Clan,Hip-Hop,Hip-Hop
Trevor Daniel,"Alternative,R&B",Alternative
Trevor Jackson,R&B,R&B
Trey Songz,"Hip-Hop,Pop,R&B",R&B
Trick Daddy,"Hip-Hop,Pop",Hip-Hop
Tricky,Jazz,Jazz
Trina,"Hip-Hop,R&B",R&B
Trio X of Sweden,Jazz,Jazz
Triosence,Jazz,Jazz
Trip Lee,Hip-Hop,Hip-Hop
Trivium,Alternative,Alternative
Trombone Shorty,Jazz,Jazz
Troop,R&B,R&B
Trophy Eyes,Alternative,Alternative
Trouble,Hip-Hop,Hip-Hop
Troy,Pop,Pop
Troy Ave,Hip-Hop,Hip-Hop
Troye Sivan,Pop,Pop
Trygve Seim,Jazz,Jazz
Tucka,Blues,Blues
Tullio Serafin,Opera,Opera
Tulus,Jazz,Jazz
Tune-Yards,Folk,Folk
Tungevaag & Raaban,Pop,Pop
Turisas,Folk,Folk
Turnover,Alternative,Alternative
Turtle Island String Quartet,Jazz,Jazz
Tweet,R&B,R&B
Twenty One Pilots,Pop,Pop
Twilight Force,Classical,Classical
Twin Bandit,Folk,Folk
Twin Shadow,Alternative,Alternative
Twista,"Hip-Hop,Pop,R&B",R&B
Two Another,"Alternative,R&B",R&B
Two Door Cinema Club,"Alternative,Pop",Alternative
Ty Brasel,Hip-Hop,Hip-Hop
Ty Dolla $ign,"Hip-Hop,Pop,R&B",R&B
Ty Segall,"Blues,Alternative,Folk",Blues
Tyga,"Hip-Hop,Pop",Hip-Hop
Tyler Bryant & the Shakedown,Blues,Blues
Tyler Farr,Pop,Pop
"Tyler, The Creator","Hip-Hop,Pop",Hip-Hop
Tynisha Keli,R&B,R&B
Typical Cats,Jazz,Jazz
Tyrese,"Hip-Hop,R&B",Hip-Hop
Tyrone Davis,Blues,Blues
Télépopmusik,Jazz,Jazz
Týr,Folk,Folk
U. Srinivas,Classical,Classical
U.S. Girls,Folk,Folk
UFO,Blues,Blues
UGK,Hip-Hop,Hip-Hop
UMI,"Alternative,R&B",Alternative
Ugly Casanova,Folk,Folk
Ugly God,Hip-Hop,Hip-Hop
Ulices Chaidez,Pop,Pop
Ultimate Painting,Folk,Folk
Umberto Giordano,Opera,Opera
Uncle Kracker,Pop,Pop
Uncle Tupelo,"Alternative,Folk",Alternative
Unk,Hip-Hop,Hip-Hop
Unknown Mortal Orchestra,"Folk,Hip-Hop",Folk
UnoTheActivist,Hip-Hop,Hip-Hop
Unspoken,Alternative,Alternative
Urban Knights,Jazz,Jazz
Urge Overkill,Alternative,Alternative
Uriah Heep,Blues,Blues
Us3,Jazz,Jazz
Usher,"Hip-Hop,Pop,R&B",R&B
V.I.C.,Hip-Hop,Hip-Hop
VAX,Pop,Pop
VHS Collection,"Alternative,Pop",Alternative
VICTOR!,Pop,Pop
VIXX,Pop,Pop
VOLA,Jazz,Jazz
Valee,Hip-Hop,Hip-Hop
Valentin Silvestrov,Classical,Classical
Valerie June,Folk,Folk
Valgeir Sigurðsson,Classical,Classical
Valley Queen,Alternative,Alternative
Vallis Alps,Folk,Folk
Vampire Weekend,"Folk,Pop",Folk
Van Canto,Classical,Classical
Van Morrison,"Folk,Pop",Folk
Van William,Alternative,Alternative
VanJess,"Alternative,R&B",R&B
Vance Joy,"Folk,Pop",Folk
Vancouver Sleep Clinic,"Folk,Pop",Folk
Vanessa Carlton,"Folk,Pop",Folk
Vanilla Fudge,Blues,Blues
Vanilla Ice,Hip-Hop,Hip-Hop
Varetta Dillard,Blues,Blues
Variety Lab,Jazz,Jazz
Vashti Bunyan,Folk,Folk
Vedo,"Pop,R&B",R&B
Veigar Margeirsson,Classical,Classical
Velorio,Comedy,Comedy
Vels Trio,Jazz,Jazz
Velvet Revolver,Alternative,Alternative
Vera Blue,Pop,Pop
Vera Lynn,Jazz,Jazz
Verse Simmonds,"Pop,R&B",Pop
Vetiver,Folk,Folk
Vic Damone,Jazz,Jazz
Vic Mensa,Hip-Hop,Hip-Hop
Vicente Garcia,Alternative,Alternative
Vicetone,Pop,Pop
Vick Allen,Blues,Blues
Vicktor Taiwò,R&B,R&B
Victimas Del Doctor Cerebro,Alternative,Alternative
Victor Hely-Hutchinson,Classical,Classical
Victor Villadangos,Classical,Classical
Victor Wooten,Jazz,Jazz
Victoria Monét,"Alternative,R&B",Alternative
Victoria de los Ángeles,Opera,Opera
Victorious Cast,Pop,Pop
Vienna Teng,Folk,Folk
Vijay Iyer,Jazz,Jazz
Viktor Vaughn,Alternative,Alternative
Viktoria Tolstoy,Jazz,Jazz
Vilayat Khan,Classical,Classical
Vildhjarta,Jazz,Jazz
Villa Black,Jazz,Jazz
Villagers,"Folk,Pop",Folk
Villain,R&B,R&B
Villette,R&B,R&B
Vince Guaraldi,Jazz,Jazz
Vince Guaraldi Trio,Jazz,Jazz
Vince Staples,"Hip-Hop,Pop",Hip-Hop
Vincent Ho,Classical,Classical
Vincent Ingala,Jazz,Jazz
Vincenzo Bellini,"Classical,Opera",Opera
Vincenzo Righini,Opera,Opera
Vintage Trouble,Blues,Blues
Vinyl Theatre,"Alternative,Pop",Alternative
Violent Femmes,"Alternative,Pop",Alternative
Vira Talisa,Jazz,Jazz
Virlan Garcia,Pop,Pop
Visioneers,Jazz,Jazz
Vistas,Folk,Folk
Vittorio Grigolo,Opera,Opera
Vivian Green,R&B,R&B
Vladimir Ashkenazy,Classical,Classical
Vladimir Horowitz,Classical,Classical
Vladimir Martynov,Classical,Classical
Volbeat,Alternative,Alternative
Volcano Choir,Folk,Folk
Voz De Mando,Hip-Hop,Hip-Hop
Vyacheslav Artyomov,Classical,Classical
VÉRITÉ,Pop,Pop
Väsen,Folk,Folk
WALK THE MOON,Pop,Pop
WESLEE,"Alternative,R&B",Alternative
WHATUPRG,Hip-Hop,Hip-Hop
WHY?,Folk,Folk
WSTRN,Hip-Hop,Hip-Hop
Waka Flocka Flame,"Hip-Hop,Pop",Hip-Hop
Waldeck,Jazz,Jazz
Wale,"Hip-Hop,Pop,R&B",R&B
Walker McGuire,Pop,Pop
Walter Beasley,Jazz,Jazz
Walter Gieseking,Classical,Classical
Walter Susskind,Classical,Classical
Walter Trout,Blues,Blues
Walter Waiters,Blues,Blues
Walter Wanderley,Jazz,Jazz
Walter Wolfman Washington,Blues,Blues
Walterwarm,Jazz,Jazz
Wande Coal,Hip-Hop,Hip-Hop
Wanna One,Pop,Pop
Warbly Jets,Alternative,Alternative
Wardruna,Folk,Folk
Warhol.SS,Hip-Hop,Hip-Hop
Warpaint,Folk,Folk
Warren G,"Hip-Hop,Pop",Hip-Hop
Warren Haynes,Blues,Blues
Warren Hill,Jazz,Jazz
Warren Smith,Blues,Blues
Warren Zevon,"Alternative,Folk",Alternative
Washed Out,Alternative,Alternative
Washington Phillips,Blues,Blues
Watermelon Slim,Blues,Blues
Watsky,Hip-Hop,Hip-Hop
Wavves,Folk,Folk
Wawau Adler,Jazz,Jazz
Wax Tailor,Jazz,Jazz
Waxahatchee,Folk,Folk
Wayman Tisdale,Jazz,Jazz
Wayne Shorter,Jazz,Jazz
Wayne Snow,Jazz,Jazz
We Are Messengers,Alternative,Alternative
We Are Scientists,Alternative,Alternative
We As Human,Alternative,Alternative
We Five,Folk,Folk
We Were Sharks,Alternative,Alternative
Weather Report,Jazz,Jazz
Weathers,Alternative,Alternative
Ween,Alternative,Alternative
Weezer,"Alternative,Pop",Alternative
Weldon Irvine,Jazz,Jazz
Welshly Arms,"Blues,Alternative",Blues
Wendell B,Blues,Blues
Werner Haas,Classical,Classical
Wes Montgomery,Jazz,Jazz
Wes Walker,Hip-Hop,Hip-Hop
Westerman,Alternative,Alternative
Westlife,Pop,Pop
Westside Connection,Hip-Hop,Hip-Hop
Westside Gunn,Alternative,Alternative
Wet,R&B,R&B
Weyes Blood,Folk,Folk
When In Rome,Pop,Pop
Whethan,Pop,Pop
Whilk & Misky,Alternative,Alternative
Whiskeytown,"Alternative,Folk",Alternative
White Denim,"Blues,Folk",Blues
White Zombie,Alternative,Alternative
Whitesnake,Blues,Blues
Whitley,Folk,Folk
Whitney,"Folk,Pop",Folk
Whitney Cummings,Comedy,Comedy
Whitney Houston,"Pop,R&B",R&B
Whole Doubts,Pop,Pop
Why Don't We,Pop,Pop
Wicca Phase Springs Eternal,Hip-Hop,Hip-Hop
Widespread Panic,Blues,Blues
Wiener Philharmoniker,Classical,Classical
Wifisfuneral,Hip-Hop,Hip-Hop
Wilbert Harrison,Blues,Blues
Wilco,"Alternative,Folk",Folk
Wilczynski,Jazz,Jazz
Wild Child,Folk,Folk
Wild Cub,Pop,Pop
Wild Nothing,Alternative,Alternative
Wild Rivers,"Folk,Pop",Folk
Wilhelm Kempff,Classical,Classical
Wilhelm Stenhammar,Classical,Classical
Will Downing,Jazz,Jazz
Will Heard,R&B,R&B
Will Smith,"Hip-Hop,Pop",Hip-Hop
Will Todd,Classical,Classical
William Basinski,Jazz,Jazz
William Boyce,Classical,Classical
William Fitzsimmons,Folk,Folk
William Grant Still,Classical,Classical
William Lawes,Classical,Classical
William Matteuzzi,Opera,Opera
William Singe,R&B,R&B
William Tyler,Folk,Folk
William Walton,Classical,Classical
Willie Clayton,Blues,Blues
Willie Colón,Jazz,Jazz
Willie Dixon,Blues,Blues
Willie Mabon,Blues,Blues
Willie Mitchell,Blues,Blues
Willie Rosario,Jazz,Jazz
Wilson Meadows,Blues,Blues
Wilson Pickett,Folk,Folk
Wim Mertens,Classical,Classical
Wingnut Dishwashers Union,Folk,Folk
Wings,Folk,Folk
Wintertime,Hip-Hop,Hip-Hop
Wipers,Blues,Blues
Wire,Blues,Blues
Wishbone Ash,Blues,Blues
Wisin,"Hip-Hop,Pop",Hip-Hop
Wisin & Yandel,Hip-Hop,Hip-Hop
Witt Lowry,Pop,Pop
Wiz Khalifa,"Hip-Hop,Pop",Hip-Hop
Wojciech Kilar,Classical,Classical
Wolf Alice,Alternative,Alternative
Wolf Parade,Folk,Folk
Wolfgang Amadeus Mozart,Classical,Classical
Wolfgang Lohr,Jazz,Jazz
Wolfgang Windgassen,Opera,Opera
Wolfine,Pop,Pop
Wolfmother,"Blues,Alternative",Blues
Wolves At The Gate,Alternative,Alternative
Woodie Smalls,Hip-Hop,Hip-Hop
Woodlock,Folk,Folk
Woods,Folk,Folk
Woody Guthrie,"Blues,Folk",Blues
Wrabel,"Folk,Pop",Folk
Wu-Tang Clan,"Hip-Hop,Pop",Hip-Hop
Wyatt Cenac,Comedy,Comedy
Wyclef Jean,Pop,Pop
Wye Oak,Folk,Folk
Wynonie Harris,Blues,Blues
Wynton Kelly,Jazz,Jazz
Wynton Marsalis,"Classical,Jazz",Classical
Wynton Marsalis Septet,Jazz,Jazz
X,Blues,Blues
X Ambassadors,"Alternative,Pop",Alternative
XTC,"Alternative,Pop",Alternative
XXXTENTACION,Hip-Hop,Hip-Hop
Xavier Montsalvatge,Classical,Classical
Xavier Omär,"Alternative,R&B",R&B
Xavier Wulf,Hip-Hop,Hip-Hop
Xcelencia,R&B,R&B
Ximena Sariñana,Alternative,Alternative
Xscap3,R&B,R&B
Xscape,"Hip-Hop,R&B",R&B
Xuefei Yang,Classical,Classical
Xuitcasecity,Pop,Pop
Xzibit,Hip-Hop,Hip-Hop
Y La Bamba,Folk,Folk
YBN Cordae,Hip-Hop,Hip-Hop
YFN Lucci,"Hip-Hop,Pop",Hip-Hop
YG,"Hip-Hop,Pop",Hip-Hop
YGTUT,Hip-Hop,Hip-Hop
YK Osiris,"Pop,R&B",Pop
YOG$,R&B,R&B
YONAKA,Alternative,Alternative
YONAS,Hip-Hop,Hip-Hop
Yandel,"Hip-Hop,Pop",Hip-Hop
Yaron Herman Trio,Jazz,Jazz
Yashua,R&B,R&B
Yazmin Lacey,Jazz,Jazz
Yeah Yeah Yeahs,"Alternative,Folk,Pop",Alternative
Years & Years,Pop,Pop
Yeasayer,Folk,Folk
Yeek,"Alternative,R&B",R&B
Yelawolf,"Hip-Hop,Pop",Hip-Hop
Yella Beezy,"Hip-Hop,Pop",Hip-Hop
Yellow Days,Pop,Pop
Yellowcard,Pop,Pop
Yellowjackets,Jazz,Jazz
Yes,Jazz,Jazz
Ying Yang Twins,"Hip-Hop,Pop",Hip-Hop
Yngwie Malmsteen,Classical,Classical
Yo Gotti,"Hip-Hop,Pop",Hip-Hop
Yo La Tengo,"Alternative,Folk,Pop",Folk
Yo Trane,"Pop,R&B",R&B
Yo-Yo Ma,Classical,Classical
Yoke Lore,"Folk,Pop",Folk
Yoko Kanno,Classical,Classical
Yolanda Adams,R&B,R&B
Yonderboi,Jazz,Jazz
Yorgui Loeffler,Jazz,Jazz
Yoshihiro Kanno,Classical,Classical
Young Buck,Hip-Hop,Hip-Hop
Young Dolph,"Hip-Hop,Pop",Hip-Hop
Young Dro,Hip-Hop,Hip-Hop
Young M.A,Hip-Hop,Hip-Hop
Young MC,Hip-Hop,Hip-Hop
Young Money,Hip-Hop,Hip-Hop
Young Nudy,Hip-Hop,Hip-Hop
Young Scooter,Hip-Hop,Hip-Hop
Young Thug,"Hip-Hop,Pop",Hip-Hop
Young the Giant,"Alternative,Pop",Alternative
Young-Holt Unlimited,Jazz,Jazz
Youngbloodz,"Hip-Hop,Pop",Hip-Hop
Youth Lagoon,Folk,Folk
Yppah,Jazz,Jazz
Yuna,"Alternative,R&B",Alternative
Yung Bans,Hip-Hop,Hip-Hop
Yung Bleu,"Pop,R&B",R&B
Yung Joc,Hip-Hop,Hip-Hop
Yung Lean,Hip-Hop,Hip-Hop
Yung Pinch,Hip-Hop,Hip-Hop
Yung Tory,Hip-Hop,Hip-Hop
Yunggoth✰,Hip-Hop,Hip-Hop
Yuri Honing Acoustic Quartet,Jazz,Jazz
Yusef Lateef,Jazz,Jazz
Yussef Dayes,Jazz,Jazz
Yussef Kamaal,Jazz,Jazz
Yusuf / Cat Stevens,Folk,Folk
Yuvan Shankar Raja,Hip-Hop,Hip-Hop
Yves Tumor,R&B,R&B
Z-Ro,Hip-Hop,Hip-Hop
Z.Z. Hill,Blues,Blues
ZAYN,Pop,Pop
ZZ Top,Blues,Blues
ZZ Ward,Folk,Folk
Zac Efron,Pop,Pop
Zac Flewids,Hip-Hop,Hip-Hop
Zacari,Alternative,Alternative
Zager & Evans,Folk,Folk
Zak Abel,R&B,R&B
Zakir Hussain,Classical,Classical
Zapp,Hip-Hop,Hip-Hop
