Selected,instance_id,track_name,track_id,Selected (1),popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name
No,18089,Acechándote,5Bp3OmGILMam5w6KnafdKY,No,48.0,0.0209,0.7900,,0.833,3.81e-06,A,0.1230,-6.063,Minor,0.0617,96.005,04-Apr,0.6080,empty_field
No,18100,Invincible,70s8bHDdoWc5DZCQfkprF4,No,47.0,0.25,0.3100,216796.0,0.712,5.62e-05,G,0.2310,-4.511,Minor,0.0825,82.710,04-Apr,0.1670,empty_field
No,18114,Heard It in a Love Song,6jxBXPSLLphyy2SdlggEWt,No,50.0,0.164,0.5520,295667.0,0.802,0.00114,D,0.1300,-7.479,Major,0.0400,152.807,04-Apr,0.6310,empty_field
No,18116,Would You,042AtpN1YF1G2qqj5BdZ74,No,61.0,0.697,0.7100,153125.0,0.19,,E,0.0788,-11.137,Major,0.0401,105.140,04-Apr,0.4950,empty_field
No,18119,Take It from Hank,2S8sebSU3YRqFdD7IZw7le,No,40.0,0.00421,0.5090,,0.706,1.73e-05,A,0.1020,-5.309,Major,0.0285,127.938,04-Apr,0.2380,empty_field
No,18135,Desperado - (Live),1c2wTe7doRRk2n1XZe0KAM,No,42.0,0.716,0.4240,244093.0,0.313,,F#,0.9510,-11.334,Major,0.0359,115.084,04-Apr,0.3740,empty_field
No,18137,Shine It All Around - 2006 Remastered Version,74SrtVOlu7p5QPCUGIt5J7,No,33.0,0.0147,0.5550,243333.0,0.681,0.263,F#,0.0977,-5.522,Minor,0.0552,80.461,04-Apr,0.4210,empty_field
No,18151,Please Shut Up,5m95gCTAiHshTaajznt5fA,No,56.0,0.102,0.8590,,0.424,,A#,0.3270,-6.155,Major,0.2700,145.886,04-Apr,0.2930,empty_field
No,18152,Washington DC,7GVqIMb6OdMY5mG7fUrtOq,No,28.0,0.946,0.6460,260507.0,0.903,,A,0.8110,-6.725,Minor,0.9350,122.847,03-Apr,0.2760,empty_field
No,18153,Fire - Original,2V4Bc2I962j7acQj1N0PiQ,No,26.0,0.0051,0.7050,236333.0,0.489,0.00718,A,0.0610,-13.480,Minor,0.0535,156.212,04-Apr,0.9530,empty_field
No,18156,Jacqueline,03794FHTruV54i92ZvNESw,No,20.0,0.000245,0.1590,150227.0,0.972,0.000155,G,0.0621,-4.480,Major,0.1680,183.788,04-Apr,0.3730,empty_field
No,18157,Dumpster To the Grave,7GbQdg0zBhXkNYbRiojA45,No,30.0,0.00368,0.4490,,0.931,0.00131,C#,0.4470,-5.340,Major,0.0651,110.505,04-Apr,0.8060,empty_field
No,18158,Throb,10zEjN1uWiYKSLo01BGlJx,No,41.0,5.18e-05,0.6800,275493.0,0.835,0.671,B,0.1300,-6.190,Minor,0.0445,123.097,04-Apr,0.3500,empty_field
No,18167,Invite Me,4xEIrUbZn1ySRuFbVv6dl9,No,47.0,0.491,0.5550,199787.0,0.378,,A,0.0884,-8.293,Minor,0.0384,128.310,04-Apr,0.2280,empty_field
No,18169,Barcarolle in F Sharp Minor Op 60,0QvJt3a2EGg7d1olyyOe94,No,28.0,0.98,0.3590,485760.0,0.0739,0.847,F#,0.0873,-20.618,Major,0.0360,108.258,04-Apr,0.0675,empty_field
No,18172,Kiss,33DzV2G37uqHBuhAb5d3if,No,67.0,0.00829,0.3460,250267.0,0.769,,E,0.0815,-7.224,Major,0.1090,,04-Apr,0.1630,empty_field
No,18173,Rain Dance (feat. Bo Diddley),45GAf0bnDZS6JvcSAdlqnT,No,27.0,0.0255,0.5630,253013.0,0.691,3.55e-05,B,0.3320,-7.061,Minor,0.0499,187.617,04-Apr,0.5140,empty_field
No,18178,High Tide Or Low Tide,30I8BSPJHRxJPcrZ7Q1WYx,No,47.0,0.295,0.6740,249821.0,0.377,6.88e-06,D,0.1180,-10.422,Major,0.0328,90.715,04-Apr,0.4650,empty_field
No,18180,Falso Profeta,1sngFetyOPlI7etqfEd90A,No,31.0,0.162,0.6070,382346.0,0.834,,G,0.2390,-4.586,Major,0.3580,83.519,04-Apr,0.6830,empty_field
No,18185,Koop Island Blues,2f9HhWWZg0nhtsjEFDZ65s,No,50.0,0.727,0.5710,272760.0,0.542,0.0339,A#,0.3730,-9.033,Minor,0.0304,,04-Apr,0.5390,empty_field
No,18187,I Can Hold a Grudge Like Nobody's Business,5WEwRigo6hmcwKGGTydfqx,No,50.0,0.152,0.6230,225804.0,0.702,,C#,0.0829,-6.435,Minor,0.0957,145.947,04-Apr,0.7060,empty_field
No,18194,Love in a Bar,1uciKAdPJ1GgQIq1WY68EJ,No,54.0,0.0179,0.5120,187342.0,0.587,,C#,0.1070,-6.403,Major,0.0291,134.006,04-Apr,0.3130,empty_field
No,18196,...Til the Cops Come Knockin',3yKOkoWCxfHpqP5TVj0EyH,No,50.0,0.632,0.7110,416000.0,0.559,0.0389,C,0.1360,-7.671,Minor,0.0291,130.017,04-Apr,0.5830,empty_field
No,18197,"Concerto for Oboe, Strings, and Continuo in D minor, BWV 1059 - reconstruction after Concerto for Harpsichord, Oboe, Strings, and Continuo in D minor, BWV 1059: 2. Siciliano",0Ju9HQahwUpvkXWUSBYKiW,No,26.0,0.669,0.2250,193000.0,0.187,0.928,F,0.2000,-19.722,Major,0.0392,76.896,05-Apr,0.1570,empty_field
No,18199,Something She Has To Do,3f8jLTlJ3BOJZYhOhHBtxF,No,34.0,0.988,0.3350,215982.0,0.00903,0.935,F,0.0510,-26.426,Major,0.0372,92.038,04-Apr,0.0374,empty_field
No,18201,Sugar Ray,0p3w6mdDlYaq3kONuYzmbs,No,18.0,0.877,0.5830,126813.0,0.464,2.31e-06,C#,0.6210,-19.747,Major,0.9270,65.895,05-Apr,0.4500,empty_field
No,18204,"Un ballo in maschera, Act I: Act I Scene 1: Alla vita che t'arride (Renato)",35WdQmx2jVzIirqyaCi2XK,No,12.0,0.979,0.3690,191640.0,0.198,0.00813,A#,0.5800,-22.264,Major,0.1210,,03-Apr,0.1090,empty_field
No,18206,discombobulated,3mhhCui69mtJnRhLDoIi2f,No,51.0,0.861,0.7200,124471.0,0.419,1.51e-06,B,0.1030,-10.365,Major,0.2920,61.954,04-Apr,0.5100,empty_field
No,18207,Country Man,1OSSwdPGbRPm6PkugpOQhP,No,48.0,0.031,0.7390,190227.0,0.836,,E,0.4940,-4.433,Major,0.0307,,04-Apr,0.8580,empty_field
No,18217,Lies,5hjKYe3NOmWx2NVzVAeIGF,No,49.0,0.238,0.7280,170267.0,0.769,,D,0.1140,-5.865,Minor,0.0471,154.986,04-Apr,0.6270,empty_field
No,18223,Algaretismo - Remix,0GMoQ70Bgh2OiohEmIJ27N,No,27.0,0.0894,0.7070,270827.0,0.919,,C#,0.9330,-3.947,Minor,0.2060,,04-Apr,0.8550,empty_field
No,18228,Anyone Who Had a Heart,0XcmRDeHawnaIYRIKW1vMo,No,40.0,0.679,0.4040,346267.0,0.205,2.41e-05,C#,0.1090,-15.242,Major,0.0381,112.905,03-Apr,0.2070,empty_field
No,18229,This Is Why We Fight,57IEs29xqMQaAkjQ8iQuI0,No,43.0,0.00941,0.5040,,0.861,0.000303,D,0.4650,-5.196,Major,0.0721,110.084,04-Apr,0.2290,empty_field
No,18233,Hand Springs,3v275M3Us9etGzH6fmvGmz,No,38.0,0.153,0.5140,176046.0,0.554,,A,0.4820,-16.893,Major,0.0666,,04-Apr,0.8150,empty_field
No,18243,TE QUIERO PUTA!,1HMUcr4v8sWl9guCrBrK2u,No,50.0,8.2e-05,0.4920,235627.0,0.931,0.188,F,0.1550,-5.301,Major,0.1550,159.923,04-Apr,0.2540,empty_field
No,18244,"Nocturne No.1 In B Flat Minor, Op.9 No.1",3wRiwV9HdarzkktRH7If46,No,35.0,0.993,0.2440,336000.0,0.0317,0.807,C#,0.1400,-25.469,Major,0.0388,87.520,03-Apr,0.0370,empty_field
No,18245,High For Hours,5GcSvaml2FwL0Lrh18wIrm,No,64.0,0.504,0.8780,251309.0,0.443,,C#,0.1800,-10.054,Major,0.4100,95.554,04-Apr,0.6720,empty_field
No,18246,Pay Any Price,1QC6VpD6q6TJrl30969QM9,No,27.0,0.00459,0.4270,,0.947,,F,0.3380,-4.690,Minor,0.2320,,04-Apr,0.5500,empty_field
No,18249,Unstable,7s0EDqKdJscqkTsc0vp5Pc,No,49.0,0.0117,0.6960,,0.717,,B,0.1000,-4.158,Minor,0.0334,105.975,04-Apr,0.3960,empty_field
No,18251,Wash Me In The Water,0NFdW47ze0Z740OSIpBugK,No,21.0,0.17,0.4900,,0.607,,C#,0.1310,-5.264,Minor,0.0400,147.812,04-Apr,0.3010,empty_field
No,18263,Lay Me Down,2SLKMhxrgJZ8TEPwhCt1gh,No,60.0,0.0487,0.6680,,0.78,,G,0.1070,-6.481,Major,0.0901,170.032,04-Apr,0.7390,empty_field
No,18266,Soul Survivor,7qbLE7ssJcnWD6EO7My847,No,63.0,0.00123,0.6710,280013.0,0.499,,A#,0.2390,-7.766,Major,0.0442,84.045,04-Apr,0.0854,empty_field
No,18267,"Push Back (Ne-Yo, Bebe Rexha, Stefflon Don)",1MqGKtY9L5qjPi8s7gX645,No,64.0,0.184,0.7820,221279.0,0.671,2.27e-06,D,0.1250,-5.127,Minor,0.0459,106.975,04-Apr,0.7060,empty_field
No,18271,Zombies,2fZw0ya0oI4pXsjkB0NBHs,No,53.0,0.504,0.6400,281813.0,0.394,0.00157,C,0.0671,-12.706,Major,0.1520,159.956,04-Apr,0.4770,empty_field
No,18272,Vouch,4LELufZmfxlbaw6SUzt3d6,No,61.0,0.191,0.5360,189641.0,0.589,,G#,0.2820,-6.634,Major,0.3460,,04-Apr,0.4240,empty_field
No,18275,"La fille du régiment, Act I (Sung in Italian): Eccomi finalmente",7q6ELTlC7U72SPTytqsfzE,No,6.0,0.951,0.4240,361867.0,0.176,0.0136,C,0.1740,-14.311,Major,0.0693,91.902,04-Apr,0.2300,empty_field
No,18278,Mother,0HgPSbB9YW0Ojjr8Yqxhci,No,14.0,0.917,0.6760,,0.529,,C#,0.8940,-10.958,Minor,0.9470,79.296,04-Apr,0.7340,empty_field
No,18291,Free Me,4SE81CrzH0qPA8KHqM9Syz,No,47.0,0.0257,0.7440,,0.615,2.73e-05,D,0.0672,-5.122,Major,0.2940,166.836,04-Apr,0.5670,empty_field
No,18293,Polyester Khakis,79qxwHypONUt3AFq0WPpT9,No,19.0,0.0221,0.6530,140107.0,0.895,0.00251,A,0.2390,-7.020,Major,0.0647,,04-Apr,0.9610,empty_field
No,18305,Silly Girl,5F0eVsjgUmdZsI264Iu618,No,41.0,0.000364,0.4650,145027.0,0.794,,G,0.1440,-12.067,Major,0.0311,93.087,04-Apr,0.7040,empty_field
No,18306,Pay Back is a Dog,1RFsJY0mNqggs534WUcKUV,No,38.0,0.682,0.5910,272400.0,0.487,0.0004,G#,0.2100,-9.055,Minor,0.0236,81.841,04-Apr,0.4500,empty_field
No,18310,Songs That She Sang in the Shower,6cMswWRv4lAU3mh5lclgCc,No,41.0,0.582,0.3450,,0.3,7.03e-06,D,0.0762,-13.468,Major,0.0375,178.012,03-Apr,0.2930,empty_field
No,18313,Rape Jokes: Comedy's Hidden Gem,5CpyXoGjWrOLNp2IE3nnRC,No,22.0,0.903,0.6320,266000.0,0.552,,D,0.8080,-9.581,Major,0.9390,,04-Apr,0.6300,empty_field
No,18314,Best Part (feat. H.E.R.),6jhmXIqRB1YksjlQoLZtbf,No,81.0,0.808,0.5240,,0.364,,G,0.1000,-10.209,Major,0.0367,75.240,04-Apr,0.4360,empty_field
No,18329,Barbershop,3WVmPunZSf8UfBREy6aXK2,No,43.0,0.392,0.8680,352800.0,0.698,0.0012,A,0.0914,-6.488,Major,0.0641,143.117,04-Apr,0.9530,empty_field
No,18332,Something To Believe In,4c5npp9gnwBHHyKnaqK2mD,No,59.0,0.0245,0.6230,228467.0,0.886,,C#,0.2470,-3.044,Major,0.0404,92.021,04-Apr,0.7090,empty_field
No,18340,Easter Is Sneaky (uncooked),5mV7HHYf0uYQTbk1HWDoCW,No,10.0,0.694,0.4970,314213.0,0.903,,D#,0.8480,-5.101,Minor,0.9190,88.457,03-Apr,0.2820,empty_field
No,18346,That Man,7a8iQHjcMxFuEcuBKjYABx,No,53.0,0.0548,0.5790,213880.0,0.517,,G#,0.0922,-6.532,Major,0.0257,,04-Apr,0.4880,empty_field
No,18348,Recondita armonia,3tGVRmOuMUUQ0TyYQW8LOj,No,11.0,0.99,0.2270,180840.0,0.134,0.295,F,0.0943,-14.680,Major,0.0365,,03-Apr,0.0840,empty_field
No,18350,Final Fantasy X - To Zanarkand,21ZfLnOFb1rdtm6yHgg0yY,No,35.0,0.884,0.2230,278467.0,0.246,0.839,E,0.0538,-11.403,Minor,0.0333,,03-Apr,0.1100,empty_field
No,18351,Todo va a estar bien,48NXpYRuvv9izul4oXhqS9,No,49.0,0.0561,0.5810,252903.0,0.654,0.0012,F,0.3530,-4.153,Major,0.2370,92.470,04-Apr,0.4310,empty_field
No,18358,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: VI. Premier et deuxième air des Matelots. Gravement-Pesamment-Vivement",0zG0ZeNkaoDxytigYwdt1G,No,18.0,0.882,0.5290,129720.0,0.115,0.779,D,0.2490,-22.985,Minor,0.0633,,04-Apr,0.6960,empty_field
No,18365,Pay No Mind,5lORa4H99zsSobiyanlsgk,No,28.0,0.0267,0.4310,185722.0,0.719,3.74e-06,D,0.3030,-5.697,Major,0.0412,103.555,04-Apr,0.5720,empty_field
No,18371,The Heretic Anthem,1lwBGv4HwZ34vcqLD1Cswc,No,59.0,0.000562,0.4510,254000.0,0.993,0.00479,C#,0.1520,-4.143,Major,0.1850,100.827,04-Apr,0.1400,empty_field
No,18373,Standing in the Doorway,29gVz66UDQ5bRC7pBHmjq0,No,54.0,0.588,0.4920,157829.0,0.406,8.26e-05,E,0.1280,-8.172,Minor,0.0313,84.477,04-Apr,0.2920,empty_field
No,18379,In The Middle,6HyZGZqZEly1UYW9d6CFxV,No,61.0,0.364,0.8230,181633.0,0.52,0.00434,F,0.0772,-12.873,Minor,0.0831,111.028,04-Apr,0.6850,empty_field
No,18405,Kenke Corner,0Jv0PJz6LZdCygPsFnML3a,No,47.0,0.0381,0.8240,,0.643,0.808,C#,0.2170,-10.206,Minor,0.0449,124.017,04-Apr,0.9620,empty_field
No,18407,My Favourite Things,3tAAiZoIGYFqa7ZDel8nuD,No,39.0,0.636,0.4900,197600.0,0.371,,E,0.3520,-13.594,Minor,0.0610,138.756,03-Apr,0.5900,empty_field
No,18408,Sick of Fish,6UaFHxwkEp8T6ymSWKG1Ml,No,31.0,0.768,0.3800,134680.0,0.226,0.00882,F#,0.1110,-13.424,Minor,0.0356,164.166,03-Apr,0.1970,empty_field
No,18414,If We'd Never Met,52kufqTxu38EBhjR6ne26V,No,47.0,0.894,0.7220,,0.223,,D,0.3080,-12.038,Major,0.0730,118.096,04-Apr,0.6810,empty_field
No,18415,"Trinket Trading, Tick Toting, Toothless, Tired Tramps...Or The 7 T's",4ZtRjEy9swEsQsswlB3ynN,No,23.0,0.0138,0.4350,137400.0,0.977,0.00012,D,0.1360,-6.016,Major,0.0521,,04-Apr,0.7650,empty_field
No,18420,Sweden,1iSwhRAKSkkLpyo8X8NqtV,No,12.0,0.823,0.5560,266475.0,0.577,,A#,0.8290,-13.189,Minor,0.8150,110.539,05-Apr,0.7430,empty_field
No,18430,Oye Este Mi Canto,6IjpF2mfKL65rkfXluCoH4,No,45.0,0.0461,0.5120,358667.0,0.819,0.00015,B,0.1510,-3.470,Minor,0.0594,146.178,03-Apr,0.8900,empty_field
No,18432,Hustlin (feat. B. Ryan),57Ia0uarw6aJFsa8bLGHN0,No,51.0,0.399,0.7160,,0.746,,F,0.2600,-4.516,Major,0.0821,93.965,04-Apr,0.3570,empty_field
No,18434,Living For The Love Of You,7urI0hLBL2BENuAW6v42Du,No,37.0,0.766,0.5840,248040.0,0.539,0.00842,C,0.3080,-9.233,Minor,0.0440,93.042,04-Apr,0.4620,empty_field
No,18438,Golden State,57DWaOaauJt1ZOgFE3Ldbw,No,10.0,0.762,0.4810,200123.0,0.849,,C,0.8640,-5.795,Major,0.8270,88.222,03-Apr,0.1920,empty_field
No,18440,Nova Baby,3ZZcFvE6EgnvMo41JWAgfu,No,50.0,0.0054,0.5560,207040.0,0.702,,E,0.2180,-5.792,Minor,0.0423,132.330,04-Apr,0.4520,empty_field
No,18442,One Shot,3gjbeYdXxOSudjKNKo1muP,No,60.0,0.0523,0.6880,150893.0,0.757,,C#,0.0902,-5.202,Minor,0.0612,120.031,04-Apr,0.9410,empty_field
No,18444,Lord Knows,6VGKfZmYkkMsd2pij0jNiF,No,54.0,0.0928,0.4650,247182.0,0.672,,A,0.2530,-3.870,Minor,0.0325,161.908,03-Apr,0.4090,empty_field
No,18447,The River,5kLNBY4tiHmT2XhJ9oZHaU,No,24.0,0.0515,0.4990,330040.0,0.78,3.03e-06,A#,0.1950,-5.595,Major,0.0389,76.889,04-Apr,0.4000,empty_field
No,18449,The Ronnie,6skC0VsaOZE1kG4CwXI2Zj,No,22.0,0.313,0.8020,257000.0,0.61,0.787,F,0.0435,-8.552,Major,0.0444,121.650,04-Apr,0.6930,empty_field
No,18455,I'm a Mess,0dH7E1O2POMDxIuxKB4Nvu,No,86.0,0.00281,0.6300,195519.0,0.694,,B,0.0719,-6.257,Minor,0.0253,,04-Apr,0.2160,empty_field
No,18460,Wonders Dub I,5RZpCoZKWvejwgVJdwsLq9,No,30.0,0.0171,0.5440,65107.0,0.566,0.672,A,0.1090,-7.048,Minor,0.0528,136.952,03-Apr,0.4950,empty_field
No,18467,Take it Slow,7ygO2E3yfwZVYbzaPdGzed,No,39.0,0.0345,0.7060,187116.0,0.821,,G,0.2190,-6.554,Major,0.1190,,04-Apr,0.5280,empty_field
No,18473,Love Is Here To Stay,4ihCbhlWmzFyvTj0NV1phA,No,51.0,0.879,0.6500,259573.0,0.138,8.81e-05,G,0.1530,-13.318,Minor,0.0390,,04-Apr,0.3310,empty_field
No,18476,Real Something (feat. ESTA.),4NcsdKjSBxZmMP0N7DFrkJ,No,50.0,0.76,0.5290,186335.0,0.449,2.5e-06,C,0.0954,-8.005,Minor,0.0426,80.776,03-Apr,0.3700,empty_field
No,18478,Hold on and Let Go,0DRAw7SODdYDqaInkjkS2v,No,48.0,0.00957,0.5950,236693.0,0.446,1.33e-05,G,0.1730,-8.006,Major,0.0268,138.029,04-Apr,0.2810,empty_field
No,18480,"Sin Cadenas - Live from Teatro Opera, Buenos Aires, Argentina/1997",7siD4wJRiNcC4680aiqOZg,No,39.0,0.515,0.6430,274027.0,0.701,0.000281,F,0.4040,-7.973,Minor,0.1170,77.101,03-Apr,0.6580,empty_field
No,18481,The First Vietnamese War,3UebVboi5nMHLgja4UrZaG,No,35.0,0.0354,0.4740,210147.0,0.873,0.013,F#,0.1200,-6.537,Minor,0.0447,150.386,04-Apr,0.6100,empty_field
No,18490,Cerca del río,5ZZrwFct8aHPU937HaztKC,No,40.0,0.777,0.7460,302387.0,0.841,,C,0.7970,-5.214,Major,0.1080,119.065,04-Apr,0.7350,empty_field
No,18494,The Lung,0xgsyoVvRFSYvV5cdtYhX1,No,52.0,0.306,0.7220,293987.0,0.406,0.0458,F,0.1110,-10.967,Minor,0.0481,112.731,03-Apr,0.3020,empty_field
No,18495,My Funny Valentine,2FyPSCjAed2BEipHi0QLZk,No,46.0,0.939,0.2100,235200.0,0.186,7.18e-06,G,0.1790,-14.136,Minor,0.0340,76.320,04-Apr,0.1580,empty_field
No,18498,What's Yours is Mine,4iBxxSMSoxKjUEqrFy7F5P,No,49.0,0.00645,0.4510,,0.77,0.137,A,0.0956,-6.081,Major,0.0872,105.844,04-Apr,0.4830,empty_field
No,18501,"How Come, How Long",0ZUXj43fteJjwvGoLMntte,No,50.0,0.0141,0.6360,315093.0,0.555,3e-06,E,0.0966,-8.121,Minor,0.0264,80.912,04-Apr,0.2890,empty_field
No,18504,Runnin',2N3vUnZi5Nj54ELyI8wAJ7,No,50.0,0.0698,0.5640,167707.0,0.734,,G#,0.1570,-5.676,Major,0.0350,140.053,04-Apr,0.5360,empty_field
No,18505,Aida: Nè d'Amneris paventi il vindice furor?,6yZRO0YSTivYp9RGzsjxuQ,No,9.0,0.979,0.2890,53800.0,0.0972,1.11e-06,C,0.3910,-21.840,Minor,0.0802,172.515,03-Apr,0.3440,empty_field
No,18508,Down,4gGGW4RSHcBQXj0YJDhsDL,No,42.0,0.55,0.3940,281853.0,0.346,2.08e-06,E,0.1290,-13.617,Major,0.0635,90.831,04-Apr,0.4360,empty_field
No,18522,BREAKDALAW2K16,3nxaPqAOxUxkLhIhbvmv4t,No,61.0,0.00807,0.7610,110420.0,0.684,,C#,0.1170,-8.797,Major,0.0819,87.015,04-Apr,0.1840,empty_field
No,18530,Send in the Clowns,1jrCgWRvMGiDYUKgXs99Q4,No,12.0,0.972,0.1460,292387.0,0.0296,0.304,G,0.0857,-23.875,Major,0.0428,81.973,04-Apr,0.0540,empty_field
No,18535,Higher Vibrations,03f2Q9Z8eaF8lPfNL6x3x7,No,37.0,0.233,0.8140,,0.538,5.05e-05,D,0.1440,-12.299,Major,0.0346,132.873,04-Apr,0.7400,empty_field
No,18536,I Left My Wallet in El Segundo,0HyMEa3RGgo8I9ao0Iddbe,No,52.0,0.383,0.8170,246827.0,0.825,,G,0.0866,-6.481,Major,0.2380,99.032,04-Apr,0.8810,empty_field
No,18542,I Cross My Heart,3dNhdwu8RcaVdrDZ1cAtzx,No,52.0,0.314,0.5190,209853.0,0.535,4.75e-05,D#,0.1080,-6.579,Major,0.0256,130.960,04-Apr,0.3190,empty_field
No,18543,No Budget (feat. Rich The Kid),4C8bbFSl37YUCoVeyr3Fl3,No,66.0,0.0265,0.8040,,0.807,0.000108,F#,0.3380,-5.396,Minor,0.0800,146.987,04-Apr,0.8880,empty_field
No,18545,"Idomeneo, TrV 262, Act II (After W.A. Mozart): Instrumental Interlude [Live]",6qOdTJnRPLwPqoIZufzoF6,No,1.0,0.958,0.0775,,0.0609,0.903,C,0.0952,-24.195,Minor,0.0396,,04-Apr,0.0380,empty_field
No,18547,Monday to Monday,1qdSzoaZEg6xVGVux7Q9xl,No,57.0,0.61,0.6180,272675.0,0.589,,F#,0.1880,-6.753,Minor,0.0388,77.471,04-Apr,0.4530,empty_field
No,18552,Bad Day,0UMcJLihngv9ICMNt8YEaF,No,27.0,0.338,0.4380,,0.851,0.192,A,0.3750,-4.958,Major,0.0470,83.965,04-Apr,0.6460,empty_field
No,18561,Goldenrod,3clIHVzJ9J2rvvrFUKLICo,No,51.0,0.668,0.6310,171515.0,0.939,,F,0.6080,-5.807,Major,0.8890,122.247,03-Apr,0.3000,empty_field
No,18563,18ft Spears,5PJPNENG5nRoKd4OPyWA5g,No,12.0,0.81,0.4380,,0.735,0.000284,F#,0.7310,-21.521,Major,0.8510,110.334,04-Apr,0.0348,empty_field
No,18564,Every Kinda People,2S9HEGqaXcLVrudgt3SesA,No,57.0,0.252,0.6300,199200.0,0.546,0.000156,F#,0.0431,-12.594,Major,0.0416,,04-Apr,0.9460,empty_field
No,18566,Nonchalant,6uCJFCXIeFwBQIjarp1Nc9,No,25.0,0.0295,0.6160,235080.0,0.808,0.000584,C,0.0751,-3.619,Major,0.0258,105.912,04-Apr,0.7660,empty_field
No,18570,Beating the Odds,1svHK45cuQCv0qneZ0YQJS,No,10.0,0.853,0.5780,,0.509,,A#,0.9710,-19.535,Minor,0.9510,103.841,04-Apr,0.2740,empty_field
No,18571,"Sonata in D Major, Kk.430",20m3aiJZdxy6kzOapoVTyD,No,45.0,0.994,0.4790,,0.172,0.92,D,0.1380,-22.543,Major,0.0634,199.596,03-Apr,0.7150,empty_field
No,18573,Paperthin Hymn,0P12cJuSZxDM7M0nXsqTgA,No,49.0,0.00111,0.2980,197480.0,0.597,,F,0.0819,-12.107,Major,0.0343,180.434,04-Apr,0.5360,empty_field
No,18574,Rules,774gpWdL83XLUXxr8PBkWy,No,58.0,0.178,0.6820,211867.0,0.758,0.00158,G#,0.0964,-6.130,Minor,0.1550,147.045,04-Apr,0.6380,empty_field
No,18577,Crack the Code,0hcHVWcYDDWPwUkgQAacTc,No,34.0,0.819,0.6180,253453.0,0.244,0.000232,C#,0.1100,-14.576,Minor,0.0290,62.009,04-Apr,0.1840,empty_field
No,18589,Flashlight,5q8StTzGxbsraZTgrhBED4,No,38.0,0.561,0.3090,202307.0,0.512,0.000293,D#,0.1500,-7.276,Major,0.0315,71.305,04-Apr,0.4230,empty_field
No,18592,Saying Goodbye & Dog Messages,6INX6gjqGXL5jDkt2IcdtU,No,17.0,0.92,0.6070,125947.0,0.382,,D,0.7340,-16.354,Major,0.9460,,03-Apr,0.6230,empty_field
No,18597,Safe and Sound - Live,3i1B1PnsfnOQPGVIzhf1lr,No,38.0,0.0429,0.5390,221744.0,0.808,,G#,0.3840,-4.225,Minor,0.0498,77.933,04-Apr,0.4100,empty_field
No,18598,The Attitude,069XLpELpSN1mNuoyNjEfm,No,14.0,0.574,0.5960,113893.0,0.562,,A#,0.7970,-15.971,Minor,0.9140,97.711,03-Apr,0.1960,empty_field
No,18599,Lullabies,5ybx7AfhP7jvz5MKAD0e5O,No,49.0,0.472,0.7120,245600.0,0.338,0.0259,F,0.0885,-9.010,Major,0.0388,85.012,04-Apr,0.3240,empty_field
No,18601,Moth,54sEtDGQeZ0pnyYBdZpvZz,No,52.0,0.000446,0.2410,291132.0,0.923,,G#,0.2200,-3.495,Major,0.0529,172.046,03-Apr,0.4510,empty_field
No,18603,Yakety Yak - Remastered,2Lo2BWhhlZSJds2yBhxoet,No,51.0,0.626,0.6410,,0.834,0.000534,G,0.1310,-7.831,Major,0.2420,120.948,04-Apr,0.8490,empty_field
No,18604,Only Wanna Give It To You,6IZOFyH8xMfxdDOq4NyotO,No,45.0,0.00709,0.7180,,0.754,,C,0.0978,-3.918,Major,0.1830,97.656,04-Apr,0.6700,empty_field
No,18609,Blue Hunnids (feat. Jimmy Wopo and Hardo),55pbyBpxfZXq3vijkpu086,No,54.0,0.0617,0.7440,246753.0,0.772,,G#,0.3300,-4.034,Minor,0.2570,144.042,04-Apr,0.4410,empty_field
No,18611,Up in Smoke - Mono; Spanish Version,2wtcO531B2VtxUVAVJeoFn,No,14.0,0.613,0.5680,197507.0,0.326,2.14e-05,A,0.0952,-11.572,Major,0.0275,98.582,04-Apr,0.4950,empty_field
No,18624,"But Wait, There's More (feat. $uicideBoy$)",2rEClIURU7KcGbrSfY8mCo,No,48.0,0.0128,0.8000,,0.824,0.000221,G#,0.0527,-5.159,Major,0.0604,150.023,04-Apr,0.4620,empty_field
No,18627,Rivers of Babylon,3IpsIq5aStFfJNtHZJFXVi,No,37.0,0.365,0.7030,,0.662,3.46e-05,G,0.2300,-7.255,Major,0.0504,109.454,04-Apr,0.9140,empty_field
No,18635,7+11=18,3naeL0AzTHJPpipdQoPPH2,No,16.0,0.754,0.6370,76395.0,0.391,,G,0.9500,-20.546,Major,0.9240,,01-Apr,0.4090,empty_field
No,18650,Cadillac Assembly Line,6kN06eEOblRAuWI0xUUS91,No,32.0,0.656,0.7350,318333.0,0.355,0.094,A,0.1190,-19.032,Minor,0.0387,,04-Apr,0.7240,empty_field
No,18658,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),5aPbl1BcU5htJvNzOBoTMr,No,74.0,0.0103,0.7250,373627.0,0.688,0.00386,C,0.0494,-5.233,Major,0.0546,128.004,04-Apr,0.6090,empty_field
