artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Marshmello,Love U,2pYthXNB2BrOeqtd5bwPym,215679,62,0.0953,0.532,207887,0.954,0.00828,D,0.294,0.605,Minor,0.0393,141.963,04/4,0.77,Pop
PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",0Dzw27bTdh4UnQTLIUmbjb,73380,73,0.0517,0.703,249240,0.661,0.00515753,F#,0.34,-3.885,Major,0.0539,149.906,04/4,0.495,Pop
DaniLeigh,On,5AEyKKiz6YPTLR7EDFLqMS,169101,43,0.112,0.833,137973,0.572,4.28e-05,C#,0.0801,-8.336,Major,0.209,141.017,04/4,0.708,R&B
Chris Brown,Bite My Tongue,3dObajAARX9gtSsSxcd9Tc,195333,49,0.051,0.535,178954,0.661,0.0273249,G#,0.104,-5.076,Minor,0.155,177.659,04/4,0.331,R&B
Three Days Grace,Me Against You,4LJeVkecWOtz2KtqDEJWrc,189212,48,0.000269,0.614,209027,0.826,1.62e-06,G,0.0989,-7.395,Minor,0.0514,111.997,04/4,0.431,Alternative
Kendrick Lamar,These Walls,6wHwdI0GQ0fK9EslguDhjP,211469,64,0.11,0.752,300973,0.489,3.57e-06,C#,0.202,-5.233,Major,0.137,108.005,04/4,0.373,Hip-Hop
dvsn,In + Out,4SzIZFruLhiAzhuMtAhIRt,56877,47,0.0464,0.626,226750,0.466,0.0129,B,0.105,-8.282,Minor,0.0317,119.92,04/4,0.201,R&B
Star Cast,Bossy,3GJjiToqnCxTm5rOaqoxdi,33501,54,0.00928,0.843,200827,0.676,0.000454,C#,0.101,-7.028,Major,0.109,76.499,04/4,0.685,R&B
empty_field,CLOUT COBAIN | CLOUT CO13A1N,5yO2Zto60m7t2SsHjOP8lT,126174,72,0.591,0.794,208260,0.448,0.0134858,A#,0.109,-4.771,Minor,0.0539,120.055,04/4,0.588,Pop
Wiz Khalifa,King,2uErMXv22xzQoN6brZBA0m,86298,54,0.166,0.793,207256,0.589,0.0179686,G#,0.123,-5.268,Minor,0.191,149.915,04/4,0.498,Hip-Hop
311,Charge It Up,3AnhBuu60kMAR2G0jQXIQc,129704,43,0.00421,0.321,192653,0.952,0.0636307,A,0.174,-6.435,Major,0.0568,166.963,04/4,0.568,Alternative
K. Michelle,Crazy Like You,2SxNQlbEHOdYptg0gG9M8k,177826,55,0.139,0.572,223263,0.585,0.0392897,B,0.0778,-4.506,Minor,0.118,120.34,04/4,0.411,R&B
empty_field,Pretty Girls,4sfINF07k2CVPP49e8xaj8,147119,60,0.813,0.578,191196,0.402,0.228,A,0.113,-13.426,Major,0.0403,136.676,04/4,0.185,Pop
LANY,Malibu Nights,75vEcWpyFsv0D5BPtvfV5j,95278,80,0.701,0.559,286928,0.422,1.99e-06,B,0.0853,-11.89,Major,0.195,74.002,04/4,0.191,Pop
Rexx Life Raj,Time,2MiX5yjl5t1W4HgM6zTbDC,30736,55,0.22,0.721,245682,0.489,0.0792162,F#,0.0196,-10.827,Minor,0.396,143.909,04/4,0.474,R&B
Dillon Francis,Say Less,3f9Vq2NkEErxgbToSAztFD,87973,64,0.101,0.681,204699,0.925,1.7e-05,G#,0.343,-5.436,Major,0.209,135.953,04/4,0.646,Pop
empty_field,Wollt ihr das Bett in Flammen sehen,1lBVoRNlEWklJ1RWrT0niU,162933,47,4.52e-05,0.683,317333,0.768,0.421,D,0.725,-7.588,Major,0.0414,126.619,04/4,0.645,Alternative
Eli Sostre,Let You Go,2XYEu7Deyz20WeL6Py3XLc,200877,46,0.646,0.645,201363,0.461,0.00212,A#,0.306,-9.479,Minor,0.0482,147.96,04/4,0.255,R&B
Big Sean,Owe Me,74YrN8gcU3WFnG3Fu99Eqk,197301,58,0.388,0.611,271693,0.611,0.0179686,G#,0.113,-8.751,Major,0.143,142.187,04/4,0.38,Hip-Hop
Wale,Poledancer (feat. Megan Thee Stallion),6wqWfSOZvTK18SAczoYm1L,92451,62,0.203,0.852,209105,0.587,0.0165718,C#,0.0835,-6.489,Major,0.253,134.024,04/4,0.305,R&B
Josh Ritter,Miles Away,3zDxwhEgrS5UfFFwOHkzSC,177395,50,0.185,0.556,232000,0.592,0.324,D#,0.109,-7.121,Major,0.0393,114.467,04/4,0.196,Alternative
Simon & Garfunkel,The Sound of Silence,1qjYyfqQsna0kgDHHZSQMv,161789,70,0.136,0.435,185440,0.456,1.62e-06,F#,0.124,-10.305,Major,0.0279,107.529,04/4,0.529,Pop
Jay Rock,The Other Side (feat. Mozzy & DCMBR),6wkllclp0jRam4sJnChjkD,45319,61,0.129,0.555,232613,0.592,0.0234238,F#,0.103,-6.833,Major,0.333,92.196,04/4,0.663,Hip-Hop
Ariana Grande,needy,39C5FuZ8C8M0QI8CrMsPkR,154374,92,0.78,0.647,171573,0.309,7.41e-06,G,0.202,-7.948,Minor,0.0366,87.045,04/4,0.195,Pop
Barns Courtney,Golden Dandelions,5kesPpOY8Sysd7stBvN0bd,121054,52,0.0218,0.464,204827,0.924,0.0650684,C,0.105,-6.022,Minor,0.0919,139.442,04/4,0.373,Alternative
empty_field,is,4LwU4Vp6od3Sb08CsP99GC,159824,39,0.872,0.585,217647,0.383,0.0138,A,0.148,-14.528,Minor,0.362,135.305,04/4,0.146,R&B
Ryan Destiny,The Same,6yReUDu8b6PDNdLc0Z0djO,173448,46,0.341,0.685,214560,0.522,0.0487848,A,0.125,-6.981,Major,0.081,124.926,04/4,0.166,R&B
Lil Wayne,Nothing but Trouble - Instagram Models,5lUiWIGMjiyKC58ShzfaBw,32086,58,0.0172,0.724,172010,0.691,1.68e-05,F#,0.194,-5.665,Minor,0.0324,126.002,04/4,0.236,Hip-Hop
Britney Spears,Lucky,5oIFX7pvyrikLJhKM44oLx,73917,64,0.262,0.765,206227,0.791,0.000154,G#,0.0669,-5.707,Major,0.0317,95.026,04/4,0.966,R&B
KAYTRANADA,GOT IT GOOD,2M0dcEDZw2Kv3gdmcYT4Hy,170532,63,0.0475,0.606,216809,0.503,0.0396962,G,0.116,-6.678,Minor,0.155,80.04,04/4,0.31,R&B
Wale,Chillin,3GREm6zSHwKZsJxl0hqbAQ,152414,51,0.0175,0.759,222929,0.912,0.040657,D,0.331,-2.941,Major,0.245,116.48,04/4,0.354,R&B
Hopsin,You Should've Known,2ktoFujjJtantyMoVdBJlX,189396,70,0.182,0.766,194231,0.525,3.56e-06,C#,0.106,-10.217,Major,0.192,137.077,04/4,0.324,Pop
Yolanda Adams,I'm Gonna Be Ready,6jTPWtB15z8XYiZtqBqFR7,118610,46,0.57,0.577,338408,0.369,0.0483391,A#,0.0978,-6.459,Major,0.0401,121.897,03/4,0.1,R&B
empty_field,Superstition Future,52xJTKOoaDzISzI3FlRvne,169719,62,0.443,0.746,232569,0.531,0.394,B,0.167,-7.882,Minor,0.034,126.975,04/4,0.598,Pop
Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),5NbasL13ZyTu02X1R5XILi,146261,75,0.156,0.652,304607,0.795,0.0179686,B,0.123,-5.192,Minor,0.174,135.018,04/4,0.788,Hip-Hop
empty_field,Chinese Translation,1eMBtkX7Ae4WHoKyMRn4wQ,212750,50,0.152,0.555,228374,0.726,0.000178,D,0.148,-8.939,Major,0.0368,119.006,04/4,0.505,Alternative
Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),2BOUrjXoRIo2YHVAyZyXVX,151297,77,0.207,0.683,190428,0.53,0.0128629,F,0.394,-4.918,Minor,0.142,75.016,04/4,0.645,Pop
empty_field,Pray (Empty Gun),69ai605TdgykOy3UTKuywI,80180,47,0.088,0.505,250556,0.589,2.48e-06,F#,0.105,-6.998,Minor,0.0383,116.302,04/4,0.219,Alternative
empty_field,River,269mBTMixw8iUCARuILIoE,47091,41,0.0962,0.654,252095,0.292,0.0031,D,0.106,-12.977,Major,0.474,153.547,04/4,0.103,Alternative
Marshmello,BIBA,6yJ6VtC0IQ4BC47Aj6MkZ3,157253,71,0.0656,0.66,175721,0.962,0.0351537,C,0.27,0.366,Minor,0.0528,127.885,04/4,0.492,Pop
Angel Snow,Secret - Acoustic,17lJlBTeJZEC5r4m8kqrE4,37943,43,0.66,0.599,190000,0.295,0.000934,D#,0.102,-11.548,Major,0.0264,112.588,04/4,0.144,Alternative
Christina Milian,Dip It Low - Feat. Fabolous,23ZMiw2zCSud2TzLIkmIyP,178263,43,0.00982,0.752,239156,0.742,2.02e-05,B,0.0808,-4.261,Minor,0.119,169.113,04/4,0.572,R&B
Ravyn Lenae,Moon Shoes,0VghZFhcQKEcLvsxV4N7cG,118606,53,0.438,0.491,221784,0.636,0.0248,A,0.132,-6.926,Major,0.0614,109.639,05/4,0.277,R&B
empty_field,One Headlight,4waNlXRPXDEcDkiV1FGNNB,51586,72,0.00106,0.701,312587,0.564,0.00277,D,0.0657,-9.039,Major,0.0294,118.565,04/4,0.723,Pop
Blood Orange,You're Not Good Enough,6W5Y6TSovS7gxOy6CfB9eA,197209,63,0.189,0.74,261360,0.798,0.00128,C,0.305,-6.55,Major,0.146,119.964,04/4,0.571,R&B
Five Finger Death Punch,Salvation,3a7OBh7r81f34hZktRzpzl,148290,39,3.57e-05,0.503,200640,0.94,0.0400954,B,0.0958,-4.866,Major,0.14,145.004,04/4,0.235,Alternative
empty_field,Amaryllis,1Wfrvn5cCpjhKuIqRreZ1V,120661,46,0.000502,0.398,244320,0.907,0.0776877,C#,0.109,-3.607,Major,0.0407,166.005,03/4,0.347,Alternative
John Legend,Surefire,2x3ya2U51amYPY6hhjhHwu,186190,54,0.523,0.581,243187,0.634,0.0358318,A,0.204,-4.537,Major,0.0812,138.174,04/4,0.253,R&B
Pia Mia,On My Mind,2bnDTGikdoO8CwzlAPyBHR,49579,43,0.512,0.723,184813,0.497,0.000256,D,0.121,-6.866,Major,0.0356,130.02,04/4,0.591,R&B
Memphis Bleek,Dear Summer,76zrwGMdbtxwZwkRzWXa35,34803,57,0.0901,0.561,173200,0.894,0.00962476,G,0.0881,-4.255,Major,0.515,82.519,04/4,0.686,Hip-Hop
Die Antwoord,We Have Candy,2OWbYVEObNiUCO20x98oe2,138848,46,0.155,0.827,183575,0.579,0.0697123,E,0.472,-8.105,Major,0.373,134.053,04/4,0.254,Alternative
A$AP Mob,What Happens,2M98FO4fkGec4lzsafk8YY,112012,53,0.324,0.583,219333,0.686,0.0179686,D,0.132,-6.932,Major,0.392,144.607,04/4,0.743,Hip-Hop
Foo Fighters,Bridge Burning,7GWZgd7002U8nkjtNdnW4s,175067,55,2.86e-05,0.42,286467,0.914,0.0282,F#,0.22,-4.322,Minor,0.0431,170.199,04/4,0.301,Alternative
Joe Hertz,Playing for You,5auMzVHFr5Zfw6IbKarZ56,97707,57,0.0558,0.53,210098,0.593,8.33e-06,B,0.0962,-8.198,Minor,0.144,85.031,04/4,0.363,R&B
H.E.R.,Let Me In,7hBT8exd9wSHvAqttpUZ67,95768,61,0.0111,0.605,233950,0.419,0.205,F#,0.112,-8.482,Minor,0.0402,78.011,04/4,0.326,Pop
empty_field,25 Bucks (feat. Purity Ring),23TTbRZkQHjVcwtNFF4hQF,26627,49,0.32,0.723,210880,0.848,0.0650684,F,0.144,-7.11,Major,0.0833,116.021,04/4,0.27,Alternative
Vic Mensa,Rollin' Like A Stoner,0J464ZHAeYpSfJReRIIhuV,185804,59,0.204,0.639,195627,0.634,0.0160973,G,0.123,-5.661,Major,0.0888,130.199,04/4,0.395,Hip-Hop
Drake,Don’t Matter To Me (with Michael Jackson),4xw0R9SvKq6SomPuxYFSMC,106635,82,0.493,0.826,208596,0.318,0.0131,A#,0.11,-12.391,Major,0.0574,103.002,04/4,0.138,Pop
DaBaby,Suge,0j1vdTvZ6GahC6emB1fUhc,184139,64,0.0608,0.876,163320,0.662,0.0134461,D,0.127,-6.482,Minor,0.426,75.445,04/4,0.844,Hip-Hop
Limp Bizkit,Rollin' (Air Raid Vehicle),0vtKLjkpdHoysT5ZPcwgA7,148229,70,0.00506,0.599,206129,0.932,0.0664185,A,0.269,-3.328,Major,0.18,118.14,04/4,0.692,Alternative
empty_field,I Don't Want Her Remix (feat. French Montana),78krcD2vFUXJ3Y0XXeiHWH,123391,48,0.0157,0.687,188958,0.604,0.0162575,C#,0.136,-6.263,Minor,0.027,94.031,04/4,0.639,R&B
Don Omar,Hasta Abajo,2R21arNkBDa9eSm1LJ2RGk,100865,57,0.432,0.697,232227,0.919,0.0206,G,0.0882,-3.867,Major,0.0792,179.988,04/4,0.683,Hip-Hop
Nina Nesbitt,The Best You Had,4z9P0JnVUj8x6klNZvQubZ,163522,70,0.358,0.595,233950,0.608,0.0148166,F,0.0843,-5.303,Minor,0.0373,60.878,04/4,0.452,Pop
Migos,Stir Fry,0twMMdh8xvaiNhZPE4Ypbs,69991,81,0.00299,0.815,190288,0.816,0.0128629,D,0.159,-5.474,Major,0.269,181.967,04/4,0.498,Pop
The Weeknd,Losers,6GtV28uSmLsgdLx2OpM2Hb,95959,63,0.0355,0.666,281147,0.485,0.000603,C,0.504,-9.85,Minor,0.0527,91.009,04/4,0.288,Pop
Felix Jaehn,Feel Good,48zUFsio0IV0KQxnpqAaEm,98995,72,0.115,0.709,166947,0.904,0.000247,E,0.167,-3.916,Major,0.0388,125.947,04/4,0.668,Pop
Gadiel,Has Cambiado,3923g6sPJ8b5AIW9Vke1p2,176801,72,0.0663,0.778,211805,0.75,0.0271977,F#,0.0917,-5.456,Minor,0.101,167.936,04/4,0.636,Hip-Hop
MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,0ILR5GMSzBRp2LrI8GX1Si,49845,55,0.325,0.728,172893,0.832,0.0221211,G,0.504,-6.827,Major,0.269,95.049,04/4,0.825,Alternative
Choker,Brown Steel,0nE3BC6igHaQRQok3Ge9BA,130844,43,0.352,0.567,189714,0.46,0.00478,C,0.565,-6.249,Major,0.0307,127.295,04/4,0.332,R&B
Big Daddy Weave,The Lion and the Lamb,2LOgzGjSjlc1XU5swRYFuT,113255,57,0.103,0.367,306253,0.739,0.120119,B,0.0912,-7.987,Major,0.0411,175.877,04/4,0.328,Alternative
empty_field,Our Loved Ones,7dQeS4ErW1iWvnKdrtKwKr,98038,42,0.000128,0.442,290547,0.793,0.000305,G,0.227,-5.465,Minor,0.029,149.958,04/4,0.313,Alternative
The Raconteurs,Sunday Driver,1qOU8KzFifXE9YrgjVwYvc,125215,56,0.0185,0.5,219721,0.675,0.0152,A,0.201,-9.166,Major,0.043,122.813,04/4,0.614,Alternative
Why Don't We,Big Plans,2fvLQe9ZlRaEJ5o4sG3TbM,75208,86,0.0668,0.693,179930,0.604,0.0511251,B,0.114,-5.279,Major,0.0427,75.014,04/4,0.651,Pop
empty_field,Take Time (feat. 24Hrs),47KYmH58ZG6dGgtkrkvu6E,26158,59,0.122,0.811,203763,0.507,5.64e-06,E,0.106,-8.636,Minor,0.0538,104.026,04/4,0.159,Hip-Hop
Rihanna,Cockiness (Love It),0XaNUlzpHk2xut1Q386sV7,85881,53,0.00134,0.68,224843,0.758,0.00075,G#,0.178,-6.975,Major,0.0624,124.974,04/4,0.317,R&B
Solange,Way to the Show,7eN3lGwu6SSmwYGH9PlpYa,121896,53,0.65,0.594,175240,0.71,0.235,C#,0.284,-4.058,Minor,0.406,80.095,04/4,0.558,Alternative
Jhay Cortez,No Me Conoce,0Puj4YlTm6xNzDDADXHMI9,117722,58,0.0624,0.834,221406,0.697,0.0168891,A#,0.0993,-4.01,Minor,0.0842,116.474,04/4,0.547,Hip-Hop
Jay Park,I Got This,37rUsWyddcUnCrHUi0gq8S,52938,47,0.0998,0.627,221784,0.539,0.040494,G,0.152,-5.987,Minor,0.0988,102.768,04/4,0.124,R&B
Trey Songz,Disrespectful (feat. Mila J),0P5bg4JX1fUplClPC0nkUS,66205,50,0.00195,0.575,236733,0.658,2.33e-05,A#,0.0763,-6.776,Minor,0.0328,106.82,04/4,0.204,R&B
Kelly Clarkson,Stronger (What Doesn't Kill You),2pVQtg1gfTftOLugm5ENov,35404,67,0.046,0.562,221947,0.939,0.0639179,C,0.112,-4.282,Major,0.0475,116.044,04/4,0.684,Pop
Omar LinX,Keep It Mello (feat. Omar LinX),0Lz0VvjdDvO8LaUOPW94iT,126027,72,0.00134,0.686,243380,0.888,0.000689,C#,0.0736,-3.348,Major,0.0857,118.565,04/4,0.108,Pop
LANY,Hericane,5sBSzjh0Afp0ffG1U1K4Me,176450,66,0.402,0.673,346797,0.419,0.000179,C,0.112,-8.151,Major,0.0316,135.914,03/4,0.171,Pop
Olivia Holt,Generous - Martin Jensen Remix,0YMZj6rs9CCZvwO7aSlgPO,162140,60,0.0355,0.778,167319,0.709,1.78e-05,C#,0.153,-6.51,Minor,0.0416,115.682,04/4,0.264,Pop
Ciara,Body Party,4Er2Mo51eKbo4l5HYOvvht,70198,66,0.0143,0.577,234040,0.576,0.0358318,D,0.602,-6.299,Major,0.0563,133.973,04/4,0.12,R&B
GoldLink,Spectrum,3GRBtVv3gbDwu3e0nkTP74,176735,52,0.206,0.727,191093,0.616,0.0214083,G,0.098,-11.139,Minor,0.318,117.54,04/4,0.483,R&B
Joy Division,Transmission - 2010 Remaster,5JqXtvd8bAyyPTjaK6cSDH,58857,45,0.0355,0.497,243451,0.808,0.437,G,0.0966,-8.088,Major,0.0388,153.561,04/4,0.683,Alternative
6LACK,Been A While,6vyMqPqo6JP6wYYk6VWmDG,81603,66,0.36,0.442,220963,0.463,1.71e-05,C#,0.256,-10.93,Minor,0.247,87.213,01/4,0.229,Hip-Hop
SoMo,Roses,67OEkLMRnLjuCTnRwH9Muq,28989,49,0.695,0.583,183500,0.352,0.0493887,G#,0.102,-8.617,Major,0.0678,139.848,04/4,0.194,R&B
$uicideBoy$,Marlboros & White Widow,0LbK1bodGLc9xmV1cS9jvL,62330,52,0.00416,0.738,181577,0.596,5.08e-05,D,0.15,-7.222,Major,0.149,133.717,04/4,0.255,Hip-Hop
Phora,Forever,0FATZ2QVe7Ocl19vS1I8OK,88406,48,0.061,0.774,237760,0.493,0.0271977,C,0.072,-8.277,Major,0.365,171.946,04/4,0.17,Hip-Hop
empty_field,Clumsy,017nSBNU2XHwMV0NCWZCqg,212179,59,0.196,0.728,240427,0.582,0.000632,D,0.304,-4.141,Major,0.158,184.045,04/4,0.417,Pop
empty_field,Don't Bother Me,400DxmvJOB9F5dQdWv2c3I,39189,51,0.00188,0.29,173634,0.906,0.000535,A,0.344,-8.414,Major,0.153,139.185,04/4,0.402,Alternative
Beastie Boys,Intergalactic - Remastered,2gkMTlmtjIVvx6lWE3IYg1,42400,66,0.022,0.734,207241,0.864,9.94e-06,D,0.246,-6.119,Major,0.303,105.933,04/4,0.47,Alternative
Mk.Gee,You,3rSDDS9aOdU04OM5kJaept,63816,56,0.524,0.809,310597,0.656,0.00455,F,0.075,-6.67,Major,0.297,88.934,04/4,0.786,R&B
Kanye West,Good Life,46RVKt5Edm1zl0rXhPJZxz,115967,67,0.00376,0.435,192046,0.802,0.0120173,C#,0.467,-6.871,Major,0.324,84.267,04/4,0.454,Pop
Q-Tip,Vivrant Thing - Club Mix,6Y7WN5KQN2fNxXBNFpqGZq,183437,56,0.00631,0.914,190440,0.698,0.000295,A,0.0575,-8.619,Major,0.0541,116.765,04/4,0.613,Hip-Hop
empty_field,Everything 1k,08KMh61hPslT7sEf2tEgtT,82791,50,0.153,0.517,186593,0.61,0.0179686,C#,0.416,-6.373,Major,0.372,135.498,04/4,0.163,Hip-Hop
Little Mix,American Boy,37mWDk2nTyx0eon0AkdOKQ,100404,65,0.114,0.632,211313,0.862,0.0396981,A,0.226,-4.218,Minor,0.0954,77.024,04/4,0.783,R&B
Aaron Taylor,Blue,0VNGEqNsDpiTe3jjmES2L7,118600,48,0.658,0.851,336291,0.201,0.0498,G#,0.111,-8.344,Major,0.0339,119.794,03/4,0.37,R&B
Surfaces,Shine on Top,53nSfRuNLvOngkbsiEF0Ff,83370,45,0.135,0.808,145455,0.755,0.221397,E,0.141,-4.99,Minor,0.17,82.545,04/4,0.966,R&B
Maluma,Felices los 4 (feat. Marc Anthony) - Salsa Version,0JhyMqi5ihsk5neC8DMbbz,211374,66,0.39,0.752,242373,0.802,0.024231,F,0.145,-5.179,Major,0.0421,118.701,04/4,0.833,Pop
Dijon,Drunk,6OQoxhkTf1PlfkaJ0slMQW,117896,58,0.0687,0.472,191750,0.431,0.0214083,A#,0.215,-6.593,Major,0.0614,123.799,04/4,0.284,R&B
Studio Killers,Dirty Car,0KjbvGYL2Ba8cuHdZEFcbU,203633,49,0.0276,0.605,224874,0.964,1.03e-05,A,0.133,-3.672,Minor,0.0485,121.987,04/4,0.795,R&B
Gallant,Doesn't Matter - Rynx Remix,2u37kqEVu012bh4bx3PsNP,165497,46,0.028,0.64,184581,0.852,2.82e-06,C#,0.0773,-5.272,Major,0.0322,127.954,04/4,0.689,Alternative
empty_field,I'll Be Home,6SXpeLiRALz6OlaaTLGEqj,167151,63,0.308,0.556,219440,0.361,7.75e-06,D,0.102,-7.761,Major,0.0257,84.788,04/4,0.292,R&B
Masego,Sego Hotline feat. Krs.,7DYSuhGExJebu1VSaJfDYF,122342,43,0.381,0.843,224040,0.384,0.000491,A,0.321,-11.385,Minor,0.254,112.975,04/4,0.324,Alternative
Alina Baraz,Floating (feat. Khalid),5UXusQhn77o9f11H4NKFbM,76769,73,0.81,0.66,243645,0.447,2.15e-06,C#,0.11,-9.026,Minor,0.0482,84.95,04/4,0.578,Pop
The Lumineers,Submarines,0cmcMGKSmMoxbp1K94SZzF,37028,54,0.908,0.809,163240,0.52,0.125,G,0.308,-9.828,Major,0.0322,95.031,04/4,0.585,Pop
Jill Scott,The Way,7jRoWfRlLnGYEIEn4t4kbq,137245,49,0.0244,0.725,255733,0.41,0.00891,C#,0.11,-9.849,Major,0.0317,140.394,04/4,0.436,R&B
empty_field,If I Ever Was a Child,5VKegD3ioj3KGiEhQXaCE2,207535,49,0.494,0.682,229880,0.547,0.626,G#,0.11,-11.816,Major,0.04,133.577,04/4,0.774,Alternative
Wiz Khalifa,Medicated - feat. Chevy Woods & Juicy J,0hlo6zpAzfiwPBRi4fNN6f,132195,63,0.0113,0.752,331013,0.888,0.15203,C#,0.39,-3.852,Major,0.0362,118.84,04/4,0.958,Pop
BANKS,Mind Games,6vX22fwRmM4bI0WpWtAvuJ,214952,48,0.629,0.382,289120,0.346,0.0483391,A,0.11,-10.09,Minor,0.0402,95.79,04/4,0.119,R&B
Yung Bleu,We All We Got,0tyYpW6eJ2q7Dtfyc3v7rO,199953,45,0.0359,0.601,215589,0.552,0.0487848,C#,0.127,-8.699,Major,0.546,76,04/4,0.27,R&B
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",3AszgPDZd9q0DpDFt4HFBy,129884,75,0.00413,0.653,202805,0.718,0.0287107,D#,0.0537,-5.232,Minor,0.213,82.034,04/4,0.216,Hip-Hop
Kenny Man,Ni Gucci Ni Prada - Remix,2PIXt4s3wcT1e7mjgVUHeE,91309,77,0.245,0.81,212693,0.756,0.00497783,D,0.358,-6.07,Major,0.0969,105.005,04/4,0.919,Pop
Kali Uchis,Loner,1hAdFL0nX23YcYxjJ02yxs,182465,61,0.873,0.722,212000,0.675,0.118,C#,0.305,-5.61,Minor,0.0775,118.565,04/4,0.507,Pop
empty_field,Home Alone,6p3p11Uoc4DgtT3uGk8f2c,73180,57,0.00599,0.445,256000,0.797,5.02e-05,E,0.266,-2.784,Major,0.062,135.069,04/4,0.115,Pop
empty_field,Do U Love Me,1caGvAIxILBEHnnlJ6jp4M,191362,51,0.0134,0.8,217611,0.607,0.00510153,G#,0.257,-8.399,Major,0.251,101.926,04/4,0.713,Hip-Hop
Meek Mill,Check,4EAFCbVCg0yE1PHkx5iii6,101356,57,0.000268,0.672,201672,0.573,0.0271977,C#,0.109,-7.708,Major,0.277,179.953,04/4,0.693,Hip-Hop
BlocBoy JB,Rover 2.0,6Rt6KwuF7I8ZkdZG2G0bYr,80166,67,0.189,0.914,275872,0.781,0.0179686,A,0.126,-5.467,Minor,0.302,140.09,04/4,0.806,Hip-Hop
Kid Cudi,Does It,0qJXoL9mDiLmx7Rlgfi5si,44799,48,0.212,0.651,262547,0.655,0.000198,A,0.206,-9.43,Minor,0.165,120.108,04/4,0.271,Hip-Hop
Missy Elliott,One Minute Man (feat. Ludacris),4fzjU734tbJI8BPV7wsgN3,99181,55,0.0266,0.622,252987,0.669,2.97e-06,A,0.152,-8.419,Major,0.329,93.839,04/4,0.57,R&B
empty_field,Little Dark Age,1Bh1X4gpL3asVkI7KRYVfP,118584,66,0.0102,0.705,299960,0.712,0.000855,F#,0.1,-6.156,Major,0.0385,97.512,04/4,0.62,Pop
empty_field,Sumba Yandel,2pA4ip3VIEVcIa3qE02oAX,51285,73,0.11,0.761,208000,0.791,0.0516208,B,0.119,-4.357,Minor,0.0425,94.029,04/4,0.907,Hip-Hop
Lil Baby,Bank,4M2t7bP4Mq87mGMn0PObUX,56612,58,0.0465,0.806,186871,0.687,0.0168209,F#,0.0821,-6.445,Major,0.165,111.961,04/4,0.424,Hip-Hop
After 7,Sara Smile,7njVyqzN7SfrGHvOo4hXGX,197154,46,0.0881,0.704,272333,0.549,1.18e-06,C,0.0549,-6.276,Minor,0.0413,137.972,04/4,0.626,R&B
Mickey Singh,YTL Yaar Tera LIT,3oJWoi1z6llXVCko4XQru9,153677,52,0.0569,0.581,205540,0.82,0.0169355,D#,0.167,-3.697,Minor,0.136,129.636,04/4,0.446,Hip-Hop
Capital Cities,Kangaroo Court,4gKUybezMhjRvoKmTfrNHO,203023,60,0.00694,0.764,223187,0.579,0.000654,F,0.0305,-5.086,Minor,0.0366,100,04/4,0.975,Alternative
Café Tacvba,Quiero Ver,5qhRfntOiaCdSOvolpuQxX,38978,60,0.0162,0.388,258041,0.744,0.0664251,F#,0.0762,-4.944,Major,0.0461,169.784,04/4,0.33,Alternative
Austin French,Freedom Hymn,7HkvcMU5FnUPXo2DThrq0T,177312,56,0.0751,0.494,188147,0.82,0.0128629,B,0.311,-3.589,Major,0.0379,72.997,04/4,0.451,Pop
Tech N9ne,I Caught Crazy! (4Ever),4L1eqdFY10yO7tMzvRp0sx,153638,56,0.298,0.712,174412,0.679,4.54e-06,A,0.142,-4.988,Minor,0.306,89.878,03/4,0.262,Hip-Hop
Caifanes,Afuera,7cz70nyRXlCJOE85whEkgU,204237,68,0.209,0.487,288600,0.553,2.81e-05,F#,0.0992,-11.197,Minor,0.0425,126.043,04/4,0.699,Alternative
AlunaGeorge,I'm In Control,6M8sDAXUgy3KZMl6TlG124,130894,58,0.363,0.725,209427,0.844,0.000716,B,0.125,-3.707,Minor,0.0347,104.001,04/4,0.711,R&B
Russ,Our Time,1HAzsv7VCvbgqrpenTRWj1,188364,63,0.0746,0.758,170293,0.675,1.32e-06,G,0.167,-6.49,Minor,0.0845,148.093,04/4,0.491,Pop
Samiyam,mirror,5UF22Hd21aHn7VG2txcuWc,124509,42,0.809,0.515,148911,0.689,0.0848339,E,0.122,-9.434,Major,0.463,116.009,04/4,0.66,Alternative
Koryn Hawthorne,Speak the Name (feat. Natalie Grant),6QFgVI000AXupkpkwG45Js,85728,41,0.629,0.399,292953,0.557,0.0483391,F,0.127,-6.438,Minor,0.0389,130.829,04/4,0.262,R&B
empty_field,All The Above [feat. T-Pain],4zBYDVLh06DRO4ykio70PV,131563,61,0.0762,0.374,319940,0.888,0.284903,G#,0.202,-3.197,Major,0.12,148.828,04/4,0.365,Pop
