Selected,genre,instance_id,track_name,artist_name,NLRNG (Alternative),NLRNG (Blues),NLRNG (Classical),NLRNG (Comedy),NLRNG (Folk),NLRNG (Hip-Hop),NLRNG (Jazz),NLRNG (Opera),NLRNG (Pop),NLRNG (R&B)
No,Comedy,16411.0,Sacrilege,Anthony Jeselnik,0.00111271,0.00254069,0.00065459,0.989818,0.000826456,0.000862069,0.00152723,0.000841333,0.000575311,0.00124177
No,Pop,16412.0,"Back to Life - from ""Bumblebee""",Hailee Steinfeld,0.0218447,0.00347784,0.00057413,0.000706682,0.015345,0.133206,0.00298428,0.000637082,0.737369,0.0838558
No,Blues,16413.0,Four Letter Word,empty_field,0.00583074,0.920321,0.00997599,0.0138626,0.0128165,0.000740115,0.0322399,0.00127983,0.000511789,0.00242154
No,Opera,16414.0,"Verdi: Un ballo in maschera, Act 1 Tableau 1: No. 5, Ballata, ""Volta la terrea"" (Oscar)",Giuseppe Verdi,0.000771272,0.00330428,0.0459268,0.00209532,0.0007438,0.000638851,0.00119226,0.943772,0.000498472,0.00105743
No,Blues,16415.0,Change Despair,Lagwagon,0.0107936,0.898587,0.0249083,0.00823755,0.0172392,0.00160366,0.033077,0.00135817,0.00104423,0.00315089
No,Classical,16416.0,"String Quartet No. 14 in G Major, K. 387: I. Allegro vivace assai",Wolfgang Amadeus Mozart,0.0016008,0.00785698,0.781362,0.00186913,0.00316149,0.00103341,0.0121932,0.187897,0.00142847,0.00159803
No,Alternative,16417.0,My Friend,Groove Armada,0.337619,0.0476402,0.0283563,0.00232576,0.096061,0.11441,0.165033,0.00248709,0.0732044,0.132862
No,Alternative,16418.0,All My Lovin',empty_field,0.548547,0.148227,0.0361661,0.00640434,0.173874,0.00611968,0.036149,0.00254701,0.00659434,0.0353719
No,Comedy,16419.0,A Killer Idea,Bill Hicks,0.000911019,0.00224288,0.000606152,0.991245,0.0006995,0.000720168,0.00126742,0.00080734,0.00049424,0.00100642
No,Blues,16420.0,Nigredo,Propagandhi,0.0256572,0.810173,0.0636081,0.00464084,0.0292035,0.0046836,0.0510337,0.00146986,0.00277473,0.00675514
No,R&B,16421.0,Ain't No Way (You Won't Love Me),Chris Brown,0.122655,0.00690546,0.00157743,0.00151619,0.0306175,0.0925552,0.0264179,0.000836293,0.0112809,0.705638
No,Pop,16422.0,Can't Be Broken,empty_field,0.0281342,0.00315801,0.000707853,0.000898096,0.00988318,0.325213,0.00494256,0.000776079,0.514189,0.112097
No,Folk,16423.0,Wildest Moments,Jessie Ware,0.2511,0.149405,0.0238496,0.00423222,0.38441,0.0128061,0.0875269,0.0024038,0.015091,0.0691761
No,R&B,16424.0,Burning Song,empty_field,0.0903549,0.00355216,0.00092071,0.00130661,0.0123983,0.0827427,0.022472,0.000663799,0.00709471,0.778494
No,R&B,16425.0,Mi Fantasía (feat. Messiah),empty_field,0.164537,0.0137347,0.00297711,0.00245306,0.0768957,0.0817192,0.0415421,0.0014613,0.0216154,0.593064
No,R&B,16426.0,4-Ever,empty_field,0.0920757,0.00623259,0.00121259,0.00177043,0.0351091,0.0855361,0.026123,0.000941271,0.0155597,0.73544
No,R&B,16427.0,Orange Trees,MARINA,0.134673,0.00894514,0.00163609,0.0019485,0.0425643,0.223182,0.01952,0.00139929,0.163796,0.402336
No,R&B,16428.0,Alive,Norman Perry,0.161992,0.0294081,0.00934775,0.00294921,0.0887916,0.0400198,0.315713,0.0027963,0.00749089,0.341491
No,Alternative,16429.0,Let It Go,The Neighbourhood,0.603794,0.0255752,0.0190417,0.0012462,0.0975887,0.0631065,0.0218638,0.00108742,0.0324746,0.134222
No,Blues,16430.0,Bad Luck,empty_field,0.0200122,0.652318,0.0247875,0.0214898,0.0439235,0.00220458,0.215765,0.00380424,0.00145717,0.0142384
No,Hip-Hop,16431.0,MySpace (feat. Wisin & Yandel),Don Omar,0.0652814,0.00317965,0.00153748,0.00119357,0.00538849,0.701939,0.0212817,0.000890652,0.0555126,0.143796
No,Jazz,16432.0,The Lady's In Love With You,Vince Guaraldi Trio,0.0110984,0.071523,0.0827116,0.0023267,0.0290784,0.00303343,0.775969,0.00462957,0.000552528,0.0190777
No,Blues,16433.0,Alien 8,Lagwagon,0.107261,0.411095,0.0435766,0.0162111,0.217616,0.00713328,0.136188,0.00575192,0.0098074,0.0453597
No,Classical,16434.0,"Bach, JS: Keyboard Concerto No. 5 in F Minor, BWV 1056: II. Largo",Johann Sebastian Bach,0.00322495,0.0129952,0.630681,0.00105794,0.0186927,0.00134888,0.279721,0.045963,0.00294845,0.00336662
No,Hip-Hop,16435.0,El Arte del Engaño,Cartel De Santa,0.0530761,0.00348427,0.00116774,0.00117985,0.00908208,0.465681,0.0109851,0.000963847,0.335179,0.119201
No,Folk,16436.0,Forever My Lady,Jodeci,0.0860822,0.202436,0.0230453,0.00879152,0.207354,0.0603424,0.204658,0.00607182,0.0194208,0.181798
No,R&B,16437.0,Iron Lion Zion,Los Pericos,0.203209,0.0264239,0.00322235,0.00406729,0.100853,0.060858,0.0570515,0.0018949,0.0157002,0.52672
No,Comedy,16438.0,ex-girlfriend/racial humor,Bo Burnham,0.0011941,0.0024732,0.000662218,0.989403,0.000841699,0.000978059,0.00161222,0.000863372,0.00065412,0.00131803
No,Folk,16439.0,Eight Miles High,The Byrds,0.216001,0.125315,0.0185045,0.00285352,0.453296,0.0197416,0.0492668,0.00223272,0.0518717,0.0609172
No,Jazz,16440.0,100 % Of Loving,Marcia Griffiths,0.112476,0.196139,0.0203719,0.00971984,0.09015,0.0413465,0.375338,0.00347815,0.00779471,0.143186
No,Alternative,16441.0,Hemorrhage (In My Hands),Fuel,0.759317,0.0295504,0.0167891,0.000721247,0.10682,0.0160856,0.00898219,0.000726951,0.0276155,0.0333922
No,Hip-Hop,16442.0,They Roll (feat. the Game),Nipsey Hussle,0.0745555,0.00274099,0.00126897,0.00124331,0.00682611,0.556412,0.0194981,0.000829854,0.0395986,0.297026
No,Jazz,16443.0,Madre,Papi Wilo,0.146337,0.0740728,0.0138386,0.0108728,0.0555822,0.0757765,0.40253,0.00381156,0.0174307,0.199748
No,Classical,16444.0,"Sonata for Piano 4 hands, FP 8: II. Rustique",Francis Poulenc,0.000858351,0.0038964,0.831399,0.00116442,0.00136157,0.000634446,0.00636076,0.152447,0.0010243,0.000853575
No,Pop,16445.0,Fight Night,empty_field,0.0261685,0.00189852,0.000597078,0.000849085,0.00485853,0.430239,0.00674497,0.000718384,0.440841,0.0870853
No,Alternative,16446.0,Flow,Cage The Elephant,0.316328,0.032645,0.00730741,0.00247214,0.265344,0.0358291,0.071085,0.00192858,0.0292443,0.237816
No,Hip-Hop,16447.0,Jimmy Choo,Fetty Wap,0.0312545,0.00188033,0.000642782,0.000886424,0.00417151,0.686219,0.00884099,0.000684022,0.156306,0.109115
No,Alternative,16448.0,Truck Yeah,Tim McGraw,0.572692,0.0597005,0.0195131,0.00220586,0.198905,0.0192541,0.0320852,0.00161518,0.0212772,0.0727523
No,Blues,16449.0,I Like You a Lot,Jake Owen,0.0536049,0.694502,0.0233219,0.0159352,0.125714,0.0026451,0.0656208,0.00286586,0.00271075,0.0130793
No,R&B,16450.0,Loveleen,Rejjie Snow,0.167632,0.0107341,0.0021982,0.00237062,0.042847,0.129578,0.101425,0.00154195,0.0150185,0.526655
No,Hip-Hop,16451.0,In Common,Alicia Keys,0.0767375,0.00642311,0.00186516,0.00147651,0.0197777,0.400641,0.0117616,0.00119479,0.255433,0.22469
No,Blues,16452.0,Ka'iwi,The Hip Abduction,0.00803649,0.800644,0.015851,0.0139742,0.0230163,0.00146489,0.127595,0.00242282,0.000599481,0.00639606
No,Pop,16453.0,Have You Ever,Brandy,0.0536773,0.00870489,0.00150789,0.00174519,0.0415307,0.192047,0.0115857,0.00142743,0.472226,0.215548
No,Folk,16454.0,Snow,Lisa Hannigan,0.0607598,0.0747325,0.0466577,0.00307042,0.476793,0.00451969,0.265646,0.00829282,0.0175316,0.041997
No,R&B,16455.0,Morena,Feid,0.137924,0.0103197,0.0025014,0.00246845,0.0257164,0.24994,0.0552086,0.00145241,0.0229005,0.491569
No,Folk,16456.0,We Can't Be Friends,empty_field,0.0834702,0.0575618,0.021603,0.00393507,0.379769,0.0218324,0.160094,0.00600901,0.138817,0.126908
No,R&B,16457.0,Insecure,Amara La Negra,0.112315,0.00465719,0.00128966,0.0013622,0.0186835,0.128435,0.0188591,0.000785081,0.0149025,0.698711
No,Pop,16458.0,I Feel It Coming,The Weeknd,0.0128092,0.00271191,0.000423178,0.000545144,0.00978234,0.210097,0.00182993,0.000516024,0.706089,0.0551958
No,Blues,16459.0,Razors Edge,empty_field,0.00539861,0.913023,0.00851627,0.024558,0.0112245,0.00063511,0.0320674,0.00164364,0.000431877,0.00250193
No,Comedy,16460.0,Stress Attacks,Kevin Nealon,0.000874174,0.00215302,0.000548896,0.991707,0.000663324,0.000687106,0.00120704,0.00073606,0.000466955,0.000956916
No,Hip-Hop,16461.0,1 Thot 2 Thot Red Thot Blue Thot,empty_field,0.0161937,0.00172878,0.000476219,0.000624951,0.00382357,0.57323,0.00358673,0.000556515,0.334956,0.0648234
No,Comedy,16462.0,Nosey White People,Paul Mooney,0.000882496,0.00219423,0.000565997,0.991562,0.000674467,0.000694119,0.00122668,0.000757445,0.000472764,0.000969485
No,Blues,16463.0,Rico,Gaviria,0.02976,0.686952,0.0168547,0.0417837,0.0413956,0.0132263,0.122973,0.00465189,0.0062442,0.0361586
No,Comedy,16464.0,Gentrification,Wyatt Cenac,0.000859498,0.00212082,0.00054129,0.991836,0.00065296,0.000676788,0.00118519,0.000727829,0.000460066,0.000939978
No,R&B,16465.0,Guinnesses feat. Angelika & 4ize,MF DOOM,0.13691,0.0120142,0.00425902,0.00230784,0.0274683,0.0756206,0.0464561,0.00122531,0.00782436,0.685915
No,Jazz,16466.0,Same Old Story,empty_field,0.0992862,0.114148,0.0134046,0.0100098,0.0858998,0.0201444,0.394215,0.00373154,0.0046716,0.25449
No,Jazz,16467.0,"Mississippi Goddam - Live At Carnegie Hall, New York/1964",Nina Simone,0.0140566,0.444444,0.0257032,0.0138322,0.0363545,0.00218449,0.444814,0.00379094,0.000859036,0.0139603
No,Blues,16468.0,Now You Got Me Loving You,The Dramatics,0.0753187,0.341753,0.0244128,0.0120992,0.18171,0.00871925,0.273542,0.00456154,0.00547829,0.072406
No,Blues,16469.0,Miss You,Phish,0.00898717,0.887766,0.0122576,0.0199174,0.0160965,0.000927256,0.0470469,0.00193906,0.00085158,0.00421088
No,Alternative,16470.0,Our God,Chris Tomlin,0.431755,0.0243415,0.0124753,0.00151422,0.103952,0.0758973,0.0146121,0.00149093,0.210344,0.123618
No,Pop,16471.0,Feel Like A Fool,Kali Uchis,0.107793,0.0189516,0.00327038,0.00164164,0.087563,0.0867533,0.010107,0.00153713,0.574668,0.107715
No,Opera,16472.0,"Macbeth, Act I: Nel dì della vittoria io le incontrai...",empty_field,0.000511812,0.00210769,0.0348232,0.00135143,0.000486867,0.000454948,0.000743766,0.958427,0.000361991,0.000731236
No,Blues,16473.0,Dame Una Señal,Magnate,0.0281482,0.752883,0.0216729,0.02521,0.0420972,0.0050257,0.0960758,0.00348343,0.00290176,0.0225021
No,Alternative,16474.0,I and I Survive - Live,Long Beach Dub Allstars,0.367377,0.303653,0.0300278,0.0534927,0.0887309,0.00286699,0.10726,0.00708788,0.00152035,0.0379839
No,Blues,16475.0,Besame Mucho (En Directo Cafe Iguana Mty),Inspector,0.0438305,0.607404,0.0404454,0.0123863,0.0544756,0.00607134,0.204154,0.00331924,0.00328327,0.0246297
No,Hip-Hop,16476.0,Woah,Croosh,0.029803,0.00115069,0.000492297,0.000857385,0.00245946,0.795762,0.015643,0.00055168,0.0533106,0.09997
No,R&B,16477.0,Temptations,Ryan Trey,0.147651,0.00761856,0.00137544,0.00176077,0.0346809,0.0646097,0.048514,0.000891675,0.00648664,0.686411
No,Opera,16478.0,"""Se tu la reggi al volo""",Nicola Porpora,0.00421029,0.01246,0.153858,0.00582418,0.00519762,0.00245073,0.0112766,0.797949,0.00162885,0.00514477
No,Comedy,16479.0,Bando,El Sica,0.0401325,0.129949,0.0174094,0.487778,0.0314744,0.0156116,0.214943,0.00939102,0.00657409,0.0467366
No,Blues,16480.0,Uptight - Live,Tedeschi Trucks Band,0.0147924,0.814918,0.0247286,0.0197689,0.0258632,0.00172585,0.0853894,0.00358977,0.00113427,0.00808947
No,Hip-Hop,16481.0,Pistol On My Side (P.O.M.S) (feat. Lil Wayne),Swizz Beatz,0.126828,0.0107971,0.0062466,0.00325731,0.0211451,0.567376,0.0231074,0.00180981,0.0882656,0.151167
No,Comedy,16482.0,Where's My Daddy?,Craig Shoemaker,0.000884649,0.00218923,0.000563312,0.991574,0.000673055,0.000691605,0.00122416,0.000754806,0.000472083,0.000972654
No,Blues,16483.0,El Olvidado,Ska-P,0.196176,0.287695,0.0406915,0.0119636,0.116184,0.00887785,0.271321,0.00389463,0.00506407,0.0581327
No,Blues,16484.0,Fatima,K'NAAN,0.0154482,0.763585,0.019463,0.0262716,0.0282309,0.00250005,0.127588,0.00317977,0.00128692,0.0124461
No,Hip-Hop,16485.0,GIVE IT TO EM (feat. Saweetie),Quavo,0.0184286,0.000689589,0.000385795,0.000582745,0.00112477,0.805499,0.00869697,0.000440133,0.11002,0.0541327
No,Alternative,16486.0,Country Boy's World,empty_field,0.546823,0.0441376,0.0155012,0.00178716,0.217613,0.0219752,0.0322084,0.00140586,0.0230025,0.0955457
No,Jazz,16487.0,Waiting,Brian Simpson,0.0123345,0.073143,0.0178225,0.00155572,0.0328216,0.00271822,0.835052,0.00166434,0.000463101,0.0224256
No,Comedy,16488.0,Rough Year,Brian Posehn,0.000898253,0.00216762,0.000555652,0.991532,0.000672795,0.000713249,0.00124467,0.000743179,0.000483304,0.000988903
No,Folk,16489.0,Heathen,empty_field,0.120544,0.0752606,0.0103776,0.0023543,0.636505,0.00455746,0.0728905,0.00210083,0.027502,0.0479071
No,Folk,16490.0,Vasos Vacíos - En Vivo,Los Fabulosos Cadillacs,0.158493,0.139832,0.0143661,0.00600355,0.284972,0.0126965,0.270315,0.00305139,0.00968634,0.100584
No,R&B,16491.0,Last Time I Checked,DeJ Loaf,0.160421,0.00510313,0.00118252,0.00139158,0.0293951,0.0725179,0.0276753,0.000710049,0.00883995,0.692763
No,Alternative,16492.0,There Goes My Baby - Rerecorded,The Drifters,0.345572,0.0530418,0.00829112,0.00338573,0.248124,0.0346989,0.0695232,0.00204754,0.0167334,0.218582
No,Blues,16493.0,En Que Fallamos - Live,Ivy Queen,0.03744,0.514759,0.0275269,0.28555,0.0293521,0.00991071,0.0642614,0.00708704,0.00817843,0.0159346
No,Opera,16494.0,The Merry Widow (Die lustige Witwe) - Sung In Italian - Act 2: Vilja-Lied,Franz Lehár,0.000551286,0.00223605,0.0419694,0.00139237,0.000546024,0.000486042,0.000863049,0.950778,0.000401465,0.000776367
No,Pop,16495.0,Overnight,Logic,0.0529599,0.00408414,0.00113803,0.00111947,0.0128223,0.259249,0.00827286,0.00097416,0.554417,0.104963
No,Blues,16496.0,Brandenburg Gate,Anti-Flag,0.108369,0.565396,0.0348789,0.012169,0.164064,0.00556138,0.0759816,0.00324151,0.00601963,0.0243199
No,Comedy,16497.0,We Are American,empty_field,0.000885539,0.00219811,0.000570243,0.991537,0.000676305,0.00069475,0.00123116,0.000761024,0.000473818,0.000972047
No,Classical,16498.0,Warsaw Concerto,Richard Addinsell,0.00101098,0.00329705,0.908387,0.000573548,0.00470842,0.00057254,0.0220001,0.056892,0.00165092,0.000907433
No,Opera,16499.0,"La Favorita, Act III, Scene 4: Air de Léonore ""Ô mon Fernand"" (Arr. for Piano & Viola)",Gaetano Donizetti,0.000942528,0.0032164,0.111181,0.00173596,0.00135599,0.000760871,0.00259493,0.876029,0.000944722,0.0012384
No,Blues,16500.0,On and On - 2009 Remaster,Michael Schenker Group,0.0141563,0.862886,0.0259264,0.0121429,0.02123,0.00173232,0.0530319,0.00216984,0.00155524,0.00516914
No,Pop,16501.0,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,0.01337,0.00283113,0.000430091,0.00047172,0.0123983,0.0937085,0.00147142,0.000456938,0.827418,0.0474439
No,Blues,16502.0,Drafted,23 Skunks,0.0318641,0.406675,0.278027,0.0495688,0.0329282,0.00269343,0.164549,0.0180864,0.00142247,0.0141861
No,Jazz,16503.0,In Limbo,Radiohead,0.0542553,0.11709,0.0530143,0.00391629,0.332467,0.00493527,0.380365,0.00798736,0.00660368,0.0393656
No,Alternative,16504.0,Diamonds,Johnnyswim,0.603084,0.0511752,0.0253737,0.00191871,0.155077,0.0241625,0.0298596,0.00140323,0.0159415,0.0920049
No,Pop,16505.0,New House,empty_field,0.0374114,0.0107561,0.00152534,0.00149946,0.0664485,0.0937283,0.00845092,0.00138836,0.618047,0.160745
No,R&B,16506.0,On the Road,Syd,0.241336,0.0298588,0.00955978,0.00275677,0.112005,0.0453772,0.157726,0.00210848,0.0141288,0.385143
No,Alternative,16507.0,Madhouse,Anthrax,0.316572,0.263653,0.0407886,0.00316081,0.240194,0.0211186,0.0414419,0.00206999,0.0331853,0.0378156
No,Alternative,16508.0,Already Gone,Two Door Cinema Club,0.400743,0.0659704,0.0147218,0.0027076,0.313941,0.0181713,0.0479533,0.00184876,0.0234412,0.110502
No,Pop,16509.0,You Don't Do It For Me Anymore,Demi Lovato,0.0504203,0.00636913,0.000951133,0.00143147,0.0346227,0.191235,0.00863408,0.0010925,0.414301,0.290943
No,Comedy,16510.0,Discipline,Carlos Mencia,0.000870176,0.00213614,0.000544777,0.991751,0.000658693,0.000685938,0.00120244,0.000731302,0.00046594,0.000953171
No,Folk,16511.0,Demons Enjoy,Wyclef Jean,0.0880538,0.203035,0.0176136,0.00685299,0.4707,0.00722501,0.123507,0.00389795,0.0224469,0.0566676
No,Pop,16512.0,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.0513733,0.0115588,0.00202904,0.00124943,0.0635109,0.079594,0.00613109,0.00118751,0.637651,0.145715
No,Blues,16513.0,Christmas Don't Be Late,empty_field,0.075043,0.526091,0.0178941,0.0167482,0.214466,0.00396236,0.107742,0.00395497,0.00587378,0.0282253
No,R&B,16514.0,Old Bone,Wet,0.164289,0.0332288,0.00638344,0.00312624,0.250097,0.0536312,0.098866,0.00276185,0.0838759,0.30374
No,Classical,16515.0,Symphony in C: Allegro-vivo,Georges Bizet,0.00193028,0.00723717,0.868506,0.000865341,0.00978964,0.000944956,0.0597253,0.0469809,0.00212708,0.00189327
No,Alternative,16516.0,"Fine, Great",Modern Baseball,0.280564,0.0437697,0.0139879,0.00265458,0.21895,0.0759379,0.0462661,0.00190256,0.0376628,0.278305
No,Pop,16517.0,X Gon' Give It To Ya,DMX,0.0292774,0.00362455,0.000918958,0.000761224,0.012286,0.19286,0.00387466,0.000711415,0.684128,0.0715573
No,Hip-Hop,16518.0,Invisible Klip,Kid Trunks,0.0124137,0.000438048,0.000272697,0.000430196,0.000617285,0.870458,0.00678259,0.000318679,0.0724377,0.0358315
No,Hip-Hop,16519.0,Run Tha Streetz,2Pac,0.048908,0.00204121,0.000863732,0.000971671,0.00406645,0.685819,0.0107476,0.000748179,0.123975,0.121858
No,Blues,16520.0,Til The Evening,HONNE,0.115291,0.397807,0.0411486,0.0115605,0.106857,0.0135716,0.236256,0.004244,0.00924931,0.0640156
No,Comedy,16521.0,Killing & Eating,Ryan Stout,0.000857915,0.00211874,0.000541633,0.991846,0.00065201,0.000675469,0.00118215,0.000729094,0.00045922,0.000938071
No,Opera,16522.0,"Falstaff, Act III Pt. 2: Ninfe! Elfi! Silfi! (Live)",Giuseppe Verdi,0.000615637,0.0027353,0.0690848,0.00157276,0.000592144,0.000553335,0.00110941,0.922417,0.00046766,0.000851552
No,Blues,16523.0,America Will Survive - Studio Version,"Hank Williams, Jr.",0.0111766,0.869496,0.0161127,0.0143893,0.022851,0.00149746,0.055867,0.00194799,0.00133444,0.00532761
No,Alternative,16524.0,Shut Up and Let Me Go,The Ting Tings,0.339618,0.0799864,0.0254354,0.00376185,0.0923152,0.0409831,0.233109,0.00232243,0.0131803,0.169288
No,Alternative,16525.0,In Your Head,Bay Ledges,0.274139,0.180805,0.029501,0.00884666,0.214634,0.0155392,0.163684,0.00352557,0.00921541,0.10011
No,Hip-Hop,16526.0,Around The Way Girl,LL Cool J,0.153929,0.0115061,0.00487463,0.00308566,0.0264629,0.347443,0.0803453,0.0020831,0.0321126,0.338158
No,Jazz,16527.0,Point to Point,Animals As Leaders,0.0537025,0.308794,0.177053,0.00804386,0.0759508,0.00999948,0.320534,0.00814017,0.00647967,0.0313032
No,Pop,16528.0,Some Kind Of Drug,G-Eazy,0.0329212,0.00261278,0.000731385,0.00103086,0.00879826,0.321685,0.00817363,0.000808714,0.525724,0.0975145
No,Blues,16529.0,The Good Mr. Square,The Pretty Things,0.0224184,0.60843,0.0278306,0.0150258,0.0589597,0.00343939,0.237577,0.00412039,0.00374584,0.0184529
No,Opera,16530.0,"Requiem in D Minor, K. 626: VI. Benedictus (Live)",Wolfgang Amadeus Mozart,0.00052286,0.00219709,0.0360213,0.00139964,0.000495169,0.000464089,0.000771576,0.957025,0.00036281,0.000740829
No,Folk,16531.0,Fade Into You,Nashville Cast,0.0946577,0.0731676,0.0101987,0.00331744,0.529576,0.00941743,0.155879,0.00306952,0.0101261,0.110591
No,Jazz,16532.0,Dolemite,Scott Henderson,0.0138191,0.0576319,0.01697,0.00193332,0.0171172,0.00181658,0.870765,0.00122059,0.000377993,0.0183482
No,Blues,16533.0,Loving You,Rendezvous At Two,0.0391034,0.583865,0.0295708,0.0137441,0.0970566,0.00625865,0.188981,0.00431004,0.00632215,0.0307883
No,Alternative,16534.0,Mad (feat. Devon Baldwin),G-Eazy,0.300883,0.0330005,0.0181053,0.00239491,0.0979655,0.215231,0.0356117,0.0019731,0.0554933,0.239342
No,Pop,16535.0,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,0.0254386,0.00624358,0.00119401,0.000815193,0.0297713,0.0722866,0.00316949,0.000779027,0.786645,0.0736574
No,Pop,16536.0,Trees,Twenty One Pilots,0.041409,0.00719259,0.00190503,0.000682263,0.0335632,0.0736365,0.00326866,0.000720438,0.784764,0.0528586
No,Hip-Hop,16537.0,Blowing Smoke,Bryson Tiller,0.0287739,0.00106247,0.00047837,0.000702428,0.00224111,0.790829,0.0120278,0.000490884,0.0473953,0.115999
No,R&B,16538.0,Nothing from Me,empty_field,0.141761,0.0195877,0.00364218,0.00348121,0.0931255,0.0371674,0.0710575,0.00199316,0.00871654,0.619468
No,Blues,16539.0,Going Back To Where I Belong,Sugar Pie DeSanto,0.00674836,0.872996,0.0115962,0.0260905,0.0149298,0.000902863,0.0597754,0.00225502,0.000603654,0.00410195
No,Folk,16540.0,Angel,Jamey Johnson,0.0783813,0.18158,0.0184286,0.00568469,0.388634,0.00669444,0.232154,0.00395503,0.0187109,0.0657773
No,Alternative,16541.0,Another Used To Be,Joe,0.385554,0.0263194,0.00683708,0.00249322,0.207836,0.0404005,0.0516552,0.00199099,0.044228,0.232686
No,R&B,16542.0,I Would Be Sad,The Avett Brothers,0.220643,0.0429962,0.00897031,0.0038008,0.199719,0.0271298,0.097212,0.00253577,0.0210258,0.375968
No,Folk,16543.0,I Will,Mitski,0.141825,0.0746547,0.0115813,0.00248552,0.576549,0.00680477,0.089517,0.00219494,0.0293548,0.0650325
No,R&B,16544.0,"Baby, I'm Back",empty_field,0.0713454,0.00307021,0.000982357,0.00137221,0.0111003,0.399355,0.0248692,0.000817112,0.025602,0.461486
No,Opera,16545.0,"Andrea Chénier / Act 1: ""Al mio dire perdono""",Umberto Giordano,0.000508996,0.00216435,0.0339448,0.00138355,0.000473572,0.000454854,0.000737063,0.959252,0.000351472,0.00072888
No,R&B,16546.0,U​ ​Never​ ​Call​ ​Me,Jadu Heart,0.171319,0.0144468,0.00226737,0.0024507,0.0687003,0.0915782,0.0563909,0.00138616,0.0158205,0.57564
