artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Giuseppe Verdi,"Rigoletto / Act 2: ""Mio padre!...Compiuto pur quanto""",4oO0fL3QlU1HfpUWQvfnoC,opera4,47193,3,0.968,0.279,516773,0.217,0.000115,F,0.68,-16.254,Major,0.0737,76.8356,04-Apr,0.0738,Opera
Gioachino Rossini,"Rossini: Il turco in Italia, Act 1: ""No, mia vita, mio tesoro"" (Geronio, Fiorilla)",2KChdwO5SjvpromPNbSS3l,opera5,169557,3,0.947,0.434,279842,0.147,0.000138,G,0.217,-15.414,Major,0.0478,124.079,04-Apr,0.169,Opera
empty_field,"Das Rheingold, WWV 86A, Scene 1: ""Der Welt Erbe gewänn’ ich zu eigen durch dich?""",3PIDciSFdrQxSQSihim3hN,opera2,87439,12,0.931,0.139,315400,0.108,0.0751,G,0.212,-23.477,Minor,0.0357,75.765,04-Apr,0.0784,Opera
empty_field,Pieces de clavecin: Suite in D Minor - major: VI. L'entretien des Muses,37Xy0wrmqhzoniIUmAMncQ,opera1,130149,12,0.815,0.205,366733,0.277,0.934,C,0.11,-16.588,Minor,0.0344,173.282,03-Apr,0.339,Opera
Giacomo Puccini,"Gianni Schicchi: ""O mio babbino caro""",1JPe92MDZFvkwByHfST5iJ,opera7,174126,46,0.976,0.232,172867,0.142,0.384,G#,0.463,-23.275,Major,0.0573,77.954,03-Apr,0.0786,Opera
Gioachino Rossini,Rossini: La gazza ladra: Sinfonia,309ZxyVRUtQOrSGUQNRrbC,opera8,63128,35,0.925,0.378,175227,0.256,0.88,E,0.134,-14.37,Major,0.0621,133.466,03-Apr,0.746,Opera
Giuseppe Di Stefano,Nisciuno Po' Sape',363LVCWmC8oafSBJXsJgB7,opera7,126590,20,0.976,0.178,142947,0.164,0.00481,F,0.366,-11.971,Major,0.0335,107.273,04-Apr,0.0732,Opera
Giacomo Puccini,O soave fanciulla from La Bohème,4VSyH8AkIt3kaR5xIPFVVi,opera3,173133,5,0.857,0.0733,212867,0.203,0.781,G,0.353,-16.171,Major,0.0375,68.178,03-Apr,0.0464,Opera
empty_field,Götterdämmerung: Siegfrieds Trauermarsch,6pN3ra1mEPtjFsdCvDDHW3,opera3,129280,15,0.944,0.0601,519907,0.0334,0.923,F,0.094,-20.564,Minor,0.0414,60.048,03-Apr,0.0346,Opera
Giacomo Puccini,"Madama Butterfly, Act II: Coro a bocca chiusa (Chorus)",7wR95MPwL9rVToHcuY7iqj,opera3,114734,6,0.992,0.197,189400,0.0118,0.959,A#,0.0859,-33.517,Major,0.0388,82.342,01-Apr,0.0382,Opera
Francesco Cavalli,"Cavalli / Arr Pluhar: L'Artemisia, Act 3: ""Dammi morte""",2SIm0S5GQ1YZ4oc5loxaL7,opera2,196835,16,0.971,0.261,175469,0.0764,0.0182,G,0.113,-17.186,Major,0.0393,97.399,03-Apr,0.191,Opera
empty_field,Faust: Faust - Romance,2zk1IffKkL0KV4yoGWVcng,opera2,201152,13,0.992,0.191,221719,0.035,0.0715,A,0.1,-24.429,Major,0.0486,94.564,04-Apr,0.0444,Opera
Giuseppe Verdi,"Rigoletto, Act II: Ella mi fu rapita! (Duca)",0dSRoWYf0GOzX9L44g53sZ,opera8,202427,9,0.975,0.419,162800,0.116,7.35e-05,F,0.357,-17.263,Major,0.0481,101.877,04-Apr,0.252,Opera
Georges Bizet,"Carmen, WD. 31, Act III: Qui, je reste!...Je dis, que rien ne m'épouvante (Micaela's Aria)",0KTvHwi5cDdZh86cpZztfu,opera2,123000,6,0.966,0.279,343667,0.0997,6.91e-05,D#,0.0726,-18.986,Major,0.0421,82.795,03-Apr,0.0643,Opera
Charles Gounod,"Roméo et Juliette: ""Ah! Je veux vivre dans le reve..."" (Ariette)",0R6A01DZh5A2mcw4CAZkOW,opera2,102074,4,0.968,0.331,236907,0.139,0.000156,C,0.31,-17.896,Major,0.0514,73.798,04-Apr,0.176,Opera
Tomaso Albinoni,"Oboe Concerto in D Major, Op. 7, No. 6: II. Adagio",5k7VcffaUZqYLxI4DkIsST,opera3,124391,15,0.879,0.147,223840,0.0806,0.891,B,0.111,-24.528,Minor,0.0462,129.197,05-Apr,0.0393,Opera
empty_field,"La traviata / Act 2: ""O mio rimorso!""",6BbINUfGabVyiNFJpQXn3x,opera8,175535,13,0.946,0.436,386396,0.225,2.21e-06,C,0.0999,-10.542,Major,0.0558,140.687,04-Apr,0.417,Opera
Vincenzo Bellini,"Norma - Critical Edition by Maurizio Biondi and Riccardo Minasi / Act 1 Scene 1: ""Me protegge, me difende """,0df5myzzbFtf6nYcIcWHrV,opera8,198856,4,0.952,0.4,156720,0.416,0.000137,D#,0.137,-10.62,Major,0.0479,101.877,04-Apr,0.356,Opera
Jules Massenet,"""Jésus vient de naître!""",6bwr7Qgxrc0hERBOrapmVh,opera2,95202,5,0.964,0.361,361053,0.121,0.00141,C,0.093,-17.721,Major,0.0471,118.118,03-Apr,0.0505,Opera
Giuseppe Verdi,"Luisa Miller / Act 3: ""Padre, ricevi l'estremo addio""",4S9MV2ANSzv8WJFN4KJ514,opera7,52828,11,0.98,0.222,470105,0.262,0.0043,D#,0.322,-14.956,Minor,0.0662,85.87,04-Apr,0.0389,Opera
Giuseppe Verdi,Il Trovatore: Stride la vampa!,1VJ4tttfxHq0Eu5x2nTCvx,opera5,129515,18,0.981,0.252,168282,0.207,7.35e-06,C,0.115,-16.709,Major,0.0528,171.672,03-Apr,0.193,Opera
Giacomo Puccini,"Suor Angelica, SC 87: Senza mamma, o bimbo, tu sei morto!",6qfGNHMEchEb1IT2kn0DDd,opera5,211330,7,0.964,0.212,245320,0.041,0.000702,A,0.108,-24.54,Minor,0.0532,175.766,03-Apr,0.0549,Opera
empty_field,"Norma, Act I: ""Casta diva""",3fnL2JDgy4QD04araOl0eY,opera5,163956,34,0.989,0.135,430893,0.1,0.0191,F,0.182,-21.148,Major,0.0482,178.069,05-Apr,0.0627,Opera
Richard Wagner,"Das Rheingold, WWV 86A, Scene 2: ""Endlich Loge!""",6vpQluFwjbt4ZEl8mw6swS,opera2,120610,10,0.95,0.305,261280,0.0614,4.35e-06,C#,0.0755,-27.073,Major,0.0594,76.601,04-Apr,0.199,Opera
empty_field,"Adam & Drigo: Le Corsaire: Pas-de-deux - No. 4, Coda (Allegro moderato)",55almjbzTCMUPEJdqpIAFL,opera1,123542,7,0.84,0.352,94920,0.457,0.941,D#,0.119,-16.261,Major,0.0537,83.019,04-Apr,0.447,Opera
Gaetano Donizetti,"Donizetti : Don Pasquale, Act 2: ""Povero Ernesto"" (Ernesto) [Arr. for Trumpet & Orchestra]",6zDs6zI94L761vd0cVScTT,opera2,160981,18,0.984,0.185,367507,0.0935,0.198,G#,0.0795,-19.678,Major,0.0415,83.4912,03-Apr,0.0764,Opera
Florilegium,Trio Sonata in C Major BWV 1037: Largo,3zmDm22r3qPLX9K91sagh2,opera1,41730,10,0.667,0.171,279842,0.129,0.154,G#,0.114,-13.754,Minor,0.0375,127.953,04-Apr,0.102,Opera
Richard Wagner,"Die Walküre / Erster Aufzug: ""Schläfst du, Gast?""",2qKwNM0CgnF5tN0DH9Elq5,opera2,168743,5,0.97,0.289,406667,0.152,0.00253,E,0.102,-16.447,Minor,0.0403,89.369,04-Apr,0.0892,Opera
empty_field,Götterdämmerung Funeral Music,49Sff4Ayx8GlmyjAENr2Z6,opera3,208799,9,0.933,0.0801,584560,0.00874,0.909,F,0.0814,-23.924,Minor,0.0371,82.655,04-Apr,0.0359,Opera
André-Ernest-Modeste Grétry,"Cephale et Procris, ou L'amour conjugal (arr. S. Suzuki for violin and piano): Tambourin (arr. S. Suzuki) (piano predominant mix)",5p6eKTYwFYitUS617IMtyd,opera8,160003,2,0.961,0.565,87307,0.125,0.837,A,0.116,-19.479,Minor,0.0544,96.796,04-Apr,0.63,Opera
Giuseppe Verdi,"Nabucco: Va pensiero (""Chorus of Hebrew Slaves"")",5eZrW59C3UgBhkqNlowEID,opera3,114480,15,0.984,0.192,311080,0.0356,0.505,C#,0.0848,-20.901,Major,0.0365,71.705,04-Apr,0.109,Opera
Adolphe Adam,Giselle: Act I: Loys seul at entree de Giselle - Scene d'amour,4cix9zymmhisLuM56RDcB7,opera5,101616,11,0.969,0.366,286693,0.0387,0.342,G,0.0946,-25.562,Major,0.0447,140.688,04-Apr,0.0916,Opera
empty_field,"La traviata : ""Pura siccome un angelo""",6vpATnRbTUGyMqQ9UYVMh7,opera4,209956,21,0.984,0.438,104027,0.0637,3.94e-05,G#,0.623,-23.731,Major,0.0695,94.293,03-Apr,0.199,Opera
Francesco Araia,"La forza dell’amore e dell’odio: ""Vado a morir""",0bSsYXX28u4GO1t6Qhb63I,opera5,67084,26,0.98,0.218,438133,0.17,0.0167,E,0.344,-17.473,Minor,0.0569,176.082,05-Apr,0.0483,Opera
Adolphe Adam,Giselle: Act I: Entree de Loys,14WxsHAhtGuLxpJjGhCD6c,opera3,130907,12,0.936,0.344,93000,0.0379,0.908,C,0.28,-24.739,Major,0.0454,117.288,04-Apr,0.195,Opera
Jules Massenet,"Thaïs, Act 2: Méditation",0RC4QgdYTeCCa02PbXjd8r,opera2,77020,11,0.919,0.148,275973,0.0615,0.27,D,0.105,-23.62,Major,0.0434,89.385,05-Apr,0.0416,Opera
Giacomo Puccini,"Turandot, Act III: Nessun dorma (arr. for trombone)",7oR9f1oXlG40AgSkwfxf3M,opera3,161887,12,0.994,0.192,563286,0.0143,0.965,C,0.0919,-20.144,Major,0.0457,64.836,03-Apr,0.0482,Opera
Gaetano Donizetti,"La fille du régiment, Act I (Sung in Italian): Apparvi alla luce sul campo guerrier",6O7rhCwfJHxJQrbUQwoHSa,opera4,30430,7,0.965,0.448,156027,0.236,1.96e-05,C,0.466,-14.571,Major,0.0695,120.727,03-Apr,0.197,Opera
Birgit Nilsson,"Turandot, Act 2: ""In questa reggia""",17wxjHNmOSstc6nVIe401T,opera7,203401,20,0.981,0.299,389863,0.187,0.000171,F#,0.281,-15.166,Minor,0.0384,86.846,04-Apr,0.039,Opera
Katherine Jenkins,"Holst, G. / Rossetti, C. : In The Bleak Midwinter",0DSFMHY9rwEp8AIJuuVcJD,opera7,189975,8,0.907,0.204,257191,0.383,0.000953,F#,0.102,-9.329,Major,0.0346,86.387,04-Apr,0.102,Opera
Georges Bizet,Carmen: Act II: Quintet: Nous avons en tete une affaire,01R3JmRH6VBq0Rk5aaQPoI,opera8,193118,13,0.987,0.492,285600,0.335,0.000238,F,0.313,-14.446,Minor,0.167,78.151,04-Apr,0.345,Opera
Jacques Offenbach,"Les contes d'Hoffmann, Act II: C'est une chanson d'amour (Live)",3Ky9hVuzxejbDWbZVcVHpo,opera2,195468,1,0.968,0.267,152733,0.0828,1.14e-05,A,0.388,-23.844,Major,0.0491,94.516,04-Apr,0.122,Opera
empty_field,"La Sonnambula (2003 Digital Remaster), Act 2, Scene 2: Oh! se una volta sola (Amina/Rodolfo/Teresa/Tutti)",31nItlXwgCCFpttS50Rbxf,opera2,49806,8,0.984,0.218,342213,0.123,0.0717,D#,0.369,-21.727,Major,0.0844,73.94,04-Apr,0.0353,Opera
René Jacobs,"Handel: Admeto, rè di Tessaglia, HWV 22, Act 2 Scene 10: No. 26, Aria, ""Chi è nato alle sventure"" (Trasimede)",7gbS0Fd1KD56zI6bjDYKib,opera5,158190,7,0.952,0.375,154200,0.1,0.113066,B,0.217,-18.999,Minor,0.0515,168.759,04-Apr,0.448,Opera
empty_field,Simon Boccanegra / Act 1: Come in quest'ora bruna,6vaJXSV3G4GnjDXSgxDyVE,opera2,158957,9,0.916,0.168,375027,0.0702,0.00568,F,0.62,-27.668,Minor,0.0643,71.816,04-Apr,0.0393,Opera
Giacomo Puccini,"Puccini: La rondine, Act 1: ""Chi il bel sogno di Doretta"" (Prunier, Magda)",2tfSvPJCxeEWw22G0tP1j7,opera2,111609,11,0.946,0.236,138200,0.0156,1.94e-05,F,0.14,-35.016,Major,0.0493,91.718,01-Apr,0.0967,Opera
Georges Bizet,Carmen Suite No.1: 2. Aragonaise,2LDmgP0mnj2Z48fg8o8UQ2,opera1,196670,19,0.805,0.331,198352,0.0409,0.00879,D,0.145,-24.139,Minor,0.0387,120.024,04-Apr,0.558,Opera
Richard Wagner,"Wagner: Tristan und Isolde, WWV 90, Act 3: Isoldes Liebestod, ""Mild und leise wie er lachelt"" (Orchestral Version)",0tshddJXsNDFj8naFiE38c,opera3,151647,19,0.889,0.0654,577333,0.114,0.943,B,0.1,-17.683,Major,0.0457,67.1885,04-Apr,0.0301,Opera
Jacques Offenbach,Les bergers: Ouverture,5NnZ4JJxWiqqhYNu3rwmFj,opera7,138497,29,0.916,0.265,279933,0.117,0.492,G,0.07,-19.087,Major,0.0428,106.027,04-Apr,0.251,Opera
empty_field,"Roland, Opera, LWV 65: Acte I, scene 6: II. Air - Dans nos Climats sans chagrin on soupire (Deux Insulaires)",7mXq2KPtGq0CtAjsXpJV58,opera7,28350,35,0.931,0.338,284480,0.096,0.000191,C,0.169,-19.012,Major,0.0543,121.592,03-Apr,0.337,Opera
Léo Delibes,Coppelia: Act I - Czardas-Danse hongroise,1sfSQ2d6rTsCSQ2cbBIj8r,opera3,193728,13,0.847,0.261,222267,0.127,0.949,A,0.383,-23.921,Major,0.0414,138.608,04-Apr,0.328,Opera
Alfredo Catalani,Ebben? Ne andro lontano,1dB2OgHQVbMnuhg5BoA4cr,opera7,74130,9,0.983,0.17,217067,0.203,0.0939,C,0.117,-15.441,Major,0.0484,80.5898,03-Apr,0.0373,Opera
Renata Scotto,Soffriva nel pianto,7nHeBk3OsoBCLlQNpSxEgn,opera7,136284,7,0.975,0.212,209493,0.182,0.000378,A#,0.117,-14.483,Major,0.0419,71.246,04-Apr,0.119,Opera
Giacomo Puccini,"Suor Angelica, SC 87: Addio, buone sorelle, addio, addio!",4Ai03b8iByF3PaLwlip2JA,opera2,136070,8,0.961,0.201,326213,0.122,0.0192,E,0.0692,-18.108,Minor,0.0432,79.7972,04-Apr,0.0553,Opera
Dietrich Fischer-Dieskau,D. 911: Op. 89 : Die Krähe,1z8VQNzZ8mETuKjW1szX1A,opera7,25416,25,0.989,0.37,137067,0.203,0.00401,C,0.11,-12.817,Minor,0.0539,81.891,04-Apr,0.146,Opera
Giacomo Puccini,La Bohème: Non sono in vena (Rodolfo/Mimì) - 1997 Remastered Version,5xv7S8iBHAftMyZog2UnPu,opera2,112165,26,0.973,0.294,228627,0.0335,0.000616,E,0.493,-23.633,Minor,0.0468,101.032,04-Apr,0.116,Opera
Renata Tebaldi,Ave Maria (Othello),1kn4dN91ha8qZS3pPYqjug,opera2,200119,5,0.989,0.263,284293,0.0383,0.00624,G#,0.329,-26.092,Major,0.0463,116.58,05-Apr,0.0459,Opera
Richard Wagner,"Tristan und Isolde, WWV 90: Mild und leise wie er lächelt - Live",4WIClufnC6qvLX0t0PY8Dh,opera2,159832,17,0.959,0.121,378215,0.154,0.00634,B,0.165,-19.587,Major,0.0406,87.6383,04-Apr,0.037,Opera
Umberto Giordano,"Fedora / Act 2: Ma dunque, è amore...Amor ti vieta",6eBBszj2ZBMXRjftdT0avI,opera4,162232,15,0.964,0.363,204907,0.182,0.000255,C,0.44,-17.996,Major,0.0632,79.652,03-Apr,0.0788,Opera
empty_field,"Donizetti: La fille du Regiment: Entr'acte; Enfine la voila mariee - Marquise, Sulpice, Marie - Act Two",2Za1AlJNvksouPPWbXpR2X,opera5,79894,5,0.936,0.187,120701,0.0481,7.65e-05,D,0.322,-34.925,Major,0.145,168.007,04-Apr,0.21,Opera
Ferdinand Hérold,"La Fille mal gardée, Act I, 16. 'Fanny Elssler' Pas de deux:: (c) Adage",7IvaSXEgKWqWw8yAVB2GNU,opera5,82863,8,0.871,0.149,191213,0.0397,0.353,D#,0.0918,-30.16,Major,0.0451,141.775,03-Apr,0.0739,Opera
empty_field,Giselle: Act I: Pas seul - Pas de deux des jeunes paysans,6SXUYtZhZE1sA8IAngCnBa,opera2,99145,10,0.962,0.246,181240,0.0213,0.423,G#,0.199,-27.465,Major,0.0378,69.04,04-Apr,0.0584,Opera
Gaetano Donizetti,"L'elisir d'amore: Act I Scene 3: Recitative - Intanto, o mia ragazza",5RRbhaDvTrP8doMIEg0QGx,opera6,173211,5,0.985,0.449,149160,0.0516,0.0223144,A#,0.0975,-24.203,Major,0.304,172.792,05-Apr,0.144,Opera
Gioachino Rossini,William Tell: Overture,6gaHUbJppz1wERp233HxR9,opera8,158276,21,0.954,0.318,183040,0.414,0.938,E,0.151,-16.003,Major,0.0424,171.072,04-Apr,0.58,Opera
Gioachino Rossini,Semiramide: Overture - Remastered,1QZJiYulh7ak7GpZ8OAdwI,opera3,91324,6,0.868,0.326,695267,0.406,0.903,A,0.158,-12.599,Major,0.0497,79.344,04-Apr,0.179,Opera
Giuseppe Verdi,"Falstaff, Act II Pt. 2: Egli scavalca le siepi del giardino (Live)",4BVE5tIIpYabZcYCbephNW,opera6,34198,2,0.956,0.428,149027,0.333,3.72e-05,A#,0.264,-20.005,Major,0.318,76.225,04-Apr,0.253,Opera
Gaetano Donizetti,Una furtiva lagrima,2U7aZINQO5P8Ev1k7QS1H1,opera5,147424,32,0.99,0.257,348000,0.054,0.044,F,0.0929,-18.798,Minor,0.0407,131.589,04-Apr,0.0564,Opera
Philharmonia Orchestra,Adriana Lecouvreur (1997 Digital Remaster): Poveri fiori,7F2XQ9X6AheOB5bqJncDta,opera7,214554,8,0.992,0.254,279842,0.129,0.0338,D,0.115,-12.471,Minor,0.043,107.361,03-Apr,0.0681,Opera
Engelbert Humperdinck,"Hänsel und Gretel, EHWV 93.3, Act II: Abends, will ich schlafen geh’n (Live)",3piYbySL0X1f4ZYfwuIWm2,opera2,199191,26,0.955,0.0688,185787,0.0223,0.0497,D,0.105,-31.575,Major,0.0446,73.121,04-Apr,0.0343,Opera
Giacomo Puccini,"Turandot / Act 1: ""Signore, ascolta!""",6pQlQ0ohi8I8DbBKpao7o3,opera2,58037,16,0.988,0.311,279842,0.0738,0.000819,F#,0.105,-21.597,Major,0.0444,89.903,04-Apr,0.0524,Opera
Giacomo Puccini,"Puccini: Turandot, Act 3 Scene 1: ""Nessun dorma!"" (Calaf, Chorus)",4NuQ6HtpwYIwT7lqUBWO3U,opera7,213845,4,0.962,0.278,257191,0.343,0.00869,D,0.0764,-8.793,Major,0.0332,86.307,04-Apr,0.0886,Opera
empty_field,Carmen Suite No.1: 4. Les dragons d'Alcala,3yUNzNzL9xQopn36r5SAQf,opera8,172379,16,0.973,0.529,98000,0.0086,0.0737,G,0.113,-39.136,Major,0.0487,108.38,04-Apr,0.44,Opera
empty_field,"Que Bonita Es la Mar (De ""El Vagabundo y la Estrella"")",7Gi8kaILAUgjYqgdee9410,opera8,141104,8,0.973,0.424,145357,0.361,6.52e-05,G,0.464,-6.742,Major,0.0401,92.698,01-Apr,0.556,Opera
empty_field,"""No puede ser"" - Live",5UOZ1ovPqqls32mijlqp9r,opera4,143154,19,0.98,0.252,212085,0.616,0.379,F#,0.7,-11.455,Major,0.119,88.84,03-Apr,0.375,Opera
Giuseppe Verdi,"Verdi : La battaglia di Legnano : Act 3 ""Giuriam d'Italia"" [Choir]",4NayHtloowODCJdKLt6T7i,opera3,21086,12,0.95,0.188,460855,0.128,0.765,A,0.126,-19.265,Major,0.0421,93.019,03-Apr,0.0381,Opera
Gioachino Rossini,"Il barbiere di Siviglia / Act 1: No.7 Duetto: ""Dunque io son... tu non m'inganni?""",0aSW5EMeNnQSMJQ8QN3zIW,opera5,32246,10,0.956,0.466,279011,0.134,9.54e-06,G,0.11,-23.338,Major,0.131,142.795,04-Apr,0.208,Opera
Enrico Caruso,Dreams of Long Ago,0ByhCKNTHOGWQzeP2lQmxY,opera5,74975,9,0.99,0.336,233733,0.0855,0.0011,E,0.276,-19.497,Major,0.0426,130.775,03-Apr,0.201,Opera
Marilyn Horne,"You Talk Jus' Like My Maw (from ""Carmen Jones"")",3JWEMzwpcWCvu4Qw1BIbYi,opera2,170361,5,0.992,0.211,206809,0.0278,0.392,G,0.151,-30.065,Major,0.0539,88.217,03-Apr,0.0894,Opera
Giacomo Puccini,"Puccini : Il Trittico, 'Suor Angelica' : ""Senza mamma"" [Forzano]",582kzCKNbdxuni6rbEhWEe,opera2,82697,9,0.981,0.3,278986,0.0955,0.0134,A,0.0606,-20.229,Minor,0.0476,92.505,03-Apr,0.0567,Opera
Giuseppe Verdi,"Rigoletto / Act 3: ""La donna è mobile"" - Live",0jMyU6bO52IYhAEoWbT4K9,opera6,183411,36,0.964,0.401,187989,0.534,0.00674,A#,0.902,-15.607,Major,0.446,115.806,04-Apr,0.393,Opera
Giuseppe Verdi,Requiem: II. Dies Irae,7x4lv9biO5fIDHT62JqJB3,opera7,180775,44,0.905,0.328,137160,0.184,0.406,C,0.0961,-19.244,Minor,0.0316,80.523,04-Apr,0.199,Opera
Giacomo Puccini,Turandot / Act 2: Un giuramento atroce mi costringe,6fnogme1RNJKay9aCJNJaa,opera7,142605,10,0.955,0.365,205864,0.268,3.52e-06,G,0.266,-10.499,Minor,0.0412,97.5375,05-Apr,0.08,Opera
Giuseppe Verdi,"La traviata, Act II: Alfredo! Voi!",1ut7kUbh4H5skEkjHjXBYi,opera8,92098,11,0.943,0.487,177281,0.145,2.89e-05,C#,0.361,-23.408,Major,0.0917,114.572,04-Apr,0.264,Opera
Giuseppe Verdi,Nel dì della vittoria... Ambizioso spirto... Vieni! T'affretta... Or tutti sorgete...,61Ivix5DTnDPVjp1dgLyov,opera5,142627,10,0.981,0.308,586120,0.186,0.000331,E,0.133,-13.329,Major,0.0703,180.056,01-Apr,0.131,Opera
Vincenzo Bellini,La Sonnambula: Act II: Scene 2: Ah! Non giunge uman pensiero,0k7UxTqp57Q4oXMaYMTO9P,opera8,25536,8,0.93,0.45,197000,0.354,0.00565,A#,0.115,-13.479,Major,0.0751,115.184,04-Apr,0.317,Opera
Giacomo Puccini,"Madama Butterfly, Act II: C'è. Entrate (Goro, Sharpless, Butterfly)",3hHw4SYsSEmX2m5QO6GaRd,opera2,24132,19,0.983,0.388,217267,0.0969,0.000359,E,0.387,-21.336,Minor,0.0489,107.957,03-Apr,0.208,Opera
Gioachino Rossini,Stabat Mater: Cujus animam gementem,5WFMMyjT2m3VfFqTDz07wK,opera2,134364,10,0.969,0.219,376627,0.0783,0.00668,G#,0.117,-23.49,Major,0.0419,84.854,04-Apr,0.0526,Opera
Charles Gounod,Marche funèbre d'une marionnette,16Ah4QqH4mgYVXqfC4mdSd,opera8,148363,25,0.975,0.579,245667,0.0296,0.604,D,0.0857,-24.364,Major,0.0532,136.147,04-Apr,0.316,Opera
Giacomo Puccini,"La Bohème / Act 3: ""Mimi!"" - ""Speravo di trovarvi qui"" - Live",1jFhnVoJkcB4lf9tT0rSZS,opera5,176712,7,0.959,0.257,284893,0.126,0.00115,F,0.34,-18.194,Major,0.0588,173.642,04-Apr,0.0996,Opera
Jean-Philippe Rameau,"Les Boréades, RCT 31, Acte I, Scène IV: Première contredanse en rondeau pour les Peuples boréades travestis en Plaisirs et Grâces - Deuxième contredanse en rondeau pour les Peuples boréades travestis en Plaisirs et Grâces",6tZlB1Iq6zzWGd5j5YSK2s,opera8,211707,14,0.893,0.422,151773,0.375,0.859,B,0.146,-11.353,Major,0.0539,135.439,04-Apr,0.595,Opera
Charles Gounod,"Faust, Act II: Waltz",7DEUGmIZHOrAqWWJrPQHgE,opera1,201755,35,0.781,0.315,229933,0.203,0.14,D,0.0731,-17.409,Major,0.0435,99.2529,04-Apr,0.125,Opera
Giuseppe Verdi,Rigoletto: Overture (Preludio),4ZFHITy0bAeZ3oFfvR0HaI,opera3,80837,8,0.956,0.122,145027,0.0531,0.788,G,0.101,-17.906,Major,0.0412,62.925,04-Apr,0.039,Opera
Giuseppe Verdi,"La Traviata / Act 3: ""Signora"" - ""Che t'accadde?"" - ""Parigi, o cara, noi lasceremo""",5rZ6dau6uOU4X2PyLWqGKp,opera2,186655,25,0.979,0.304,501854,0.1,0.00013,C#,0.106,-21.291,Major,0.0862,71.447,01-Apr,0.0682,Opera
Richard Wagner,"Götterdämmerung / Dritter Aufzug: ""Fliegt heim, ihr Raben!""",03v6RgqWOMWFaaW83ep2hF,opera7,39511,8,0.922,0.228,204967,0.371,0.461,C#,0.0913,-12.511,Major,0.0409,119.698,04-Apr,0.0431,Opera
Richard Wagner,"Das Rheingold, WWV 86A / Zweite Szene: ""Sanft schloss Schlaf dein Aug'""",3NoiESE3R0aIhbjQv4qEvs,opera4,60990,8,0.944,0.44,141040,0.14,0.00459,F,0.695,-18.336,Major,0.0459,97.1637,03-Apr,0.186,Opera
Giuseppe Verdi,"La traviata / Act 2: ""Alfredo, Alfredo, di questo core"" - Live At Festspielhaus, Salzburg / 2005",7szRiHu6r91o2Po9GTPN4c,opera2,60376,5,0.973,0.287,339080,0.241,0.000362,D#,0.0742,-17.223,Major,0.0519,73.652,04-Apr,0.109,Opera
Giuseppe Verdi,"Aida : ""Se quel guerrier io fossi!"" - ""Celeste Aida""",7q1Gt4zVbh0P2UUDS5SnUv,opera5,87553,13,0.98,0.217,302000,0.17,0.00193,A#,0.117,-16.846,Major,0.0462,165.771,03-Apr,0.0662,Opera
Giuseppe Verdi,"Pace, pace, mio Dio",0INUE1K7cEiE8VH63Rv5RJ,opera2,93123,10,0.985,0.249,345600,0.0551,0.000293,A#,0.26,-24.555,Major,0.0486,97.412,04-Apr,0.0393,Opera
Léo Delibes,Coppélia / Tableau 2: No. 18 Scène (Final),0RpjafybYTRzUcBneh9sm9,opera3,68559,15,0.951,0.36,149025,0.184,0.822,C,0.37,-19.317,Major,0.0444,114.389,03-Apr,0.147,Opera
Giacomo Puccini,"Puccini: La rondine, Act 1: ""T'amo! Mentil"" (Prunier, Lisette)",2A1yo10nCRjsHav90v0nEY,opera5,150240,7,0.96,0.192,215000,0.0105,3.12e-05,D#,0.211,-35.931,Major,0.0545,167.568,05-Apr,0.0807,Opera
Alfredo Kraus,Ramona,3oOwxfPkPzLLJbuNLPqtDr,opera7,193629,23,0.944,0.254,150527,0.258,2.45e-06,G#,0.104,-13.294,Major,0.0355,87.8426,04-Apr,0.232,Opera
Antonio Caldara,"Sinfonia in C Major: II. Andante, piano [e] staccato",53PCccWVUMrahgaRvpIcXf,opera2,42624,7,0.881,0.451,209745,0.0379,0.557,C,0.121,-25.272,Major,0.0485,76.045,04-Apr,0.187,Opera
empty_field,"Puccini: Madama Butterfly, Act 1: ""Sorride Vostro Onore?"" (Suzuki, Pinkerton, Goro, Sharpless)",3VJonBmEOOfXXfKRdmpBbG,opera8,154298,8,0.968,0.487,198293,0.147,0.000367,C,0.201,-20.895,Major,0.0648,110.288,04-Apr,0.517,Opera
empty_field,Wagner: Tristan und Isolde: Prelude to Act 1,6dW75XbJ1WAMljOXWjTK46,opera3,129046,24,0.974,0.0831,652133,0.0855,0.76,C,0.188,-21.506,Major,0.0424,83.955,05-Apr,0.025,Opera
Giuseppe Verdi,Messa da Requiem: 2. Tuba mirum,1nVLAEzhBXMJLR5zAl90Nl,opera3,48965,18,0.936,0.252,262454,0.249,0.815,C#,0.0681,-16.348,Minor,0.05,111.871,01-Apr,0.0338,Opera
Philharmonia Orchestra,"Dinorah, '(Le) pardon de Ploërmel' (1997 Digital Remaster): Ombre légère (Shadow Song)",0dMGq0YUOik1rMZicB96Qa,opera7,125726,8,0.988,0.337,269017,0.106,0.54,C#,0.172,-13.923,Major,0.0737,95.0126,03-Apr,0.17,Opera
