Selected,artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Mac Miller,The Star Room,5M7J8z6veZu1ZsVAoidBhP,Hip-Hop_Cluster1,172577,54.000,0.593,0.352,210764.000,0.676,7.79e-05,G#,0.471,-5.879,Major,0.212,79.138,04/4,0.352,Hip-Hop
No,Fugees,Nappy Heads - Remix,6ryFdu7mIG1OgXuBT1F26U,Hip-Hop_Cluster5,146940,63.000,0.137,0.774,322067.000,0.456,6.88e-05,C#,0.109,-16.027,Major,0.326,97.109,04/4,0.642,Hip-Hop
No,empty_field,Prayer Song,7p2OM9opdf57wfdTgA1ckw,Hip-Hop_Cluster2,31796,52.000,0.68,0.786,257899.000,0.56,1.53e-05,A,0.085,-8.841,Minor,0.143,112.357,04/4,0.522,Hip-Hop
No,SiR,Summer in November,5RKWV14pOxALiu2QBYtvVm,Hip-Hop_Cluster2,54218,54.000,0.354,0.54,183032.000,0.588,2.64e-06,D,0.118,-7.719,Minor,0.0899,82.831,04/4,0.478,Hip-Hop
No,Kid Trunks,"Not Legal (feat. Ski Mask the Slump God, Warhol.ss & A$AP ANT)",44Sbz1bYD5wsKKkKOeR7OW,Hip-Hop_Cluster5,116928,52.000,0.0486,0.797,206002.000,0.405,0.000632,C#,0.343,-11.152,Major,0.285,147.021,04/4,0.337,Hip-Hop
No,empty_field,Smoking On Purple (feat. Webbie),3FTyr2M2y5D2jjOStBGutn,Hip-Hop_Cluster1,60437,53.000,0.0814,0.804,253187.000,0.762,0.0179686,B,0.618,-3.189,Minor,0.272,145.422,04/4,0.794,Hip-Hop
No,Ugly God,Leave A Tip (feat. Splash Drexler),4TgHi0YPByDhxwYEHqRETl,Hip-Hop_Cluster5,46411,54.000,0.0172,0.781,164490.000,0.459,1.06e-06,C#,0.346,-8.618,Major,0.361,83.456,04/4,0.511,Hip-Hop
No,Bun B,Get Throwed,2WCQbmF3pZH5u2R0OaEXxY,Hip-Hop_Cluster1,74392,57.000,0.165,0.704,233840.000,0.803,0.0108921,G,0.54,-4.77,Major,0.351,124.087,04/4,0.529,Hip-Hop
No,empty_field,Dreams 2 Reality (feat. NoCap),1R2rjptmbxXS9NaeSCfXXj,Hip-Hop_Cluster3,205460,64.000,0.139,0.459,275849.000,0.606,0.00622436,D,0.114,-6.851,Major,0.35,81.44,04/4,0.55,Hip-Hop
No,empty_field,Cold Turkey,2Z7l1SoG7MBedLxJNiF332,Hip-Hop_Cluster6,162761,56.000,0.0216,0.891,217611.000,0.67,0.00824273,C#,0.0416,-6.367,Major,0.192,106.016,04/4,0.18,Hip-Hop
No,Boogie,Nigga Needs,1q3Ky2fExtEYnLDn6hpAFm,Hip-Hop_Cluster3,101293,54.000,0.226,0.608,286741.000,0.571,0.00272548,F,0.146,-8.368,Minor,0.423,58.312,04/4,0.201,Hip-Hop
No,Joey Bada$$,LEGENDARY (feat. J. Cole),5tVA6TkbaAH9QMITTQRrNv,Hip-Hop_Cluster7,150572,60.000,0.198,0.722,278112.000,0.654,5.73e-06,B,0.0891,-5.419,Minor,0.173,81.984,04/4,0.418,Hip-Hop
No,De La Ghetto,Ojalá (feat. Darell),33zNcTmLUNitJntITrKsAO,Hip-Hop_Cluster2,24641,59.000,0.372,0.64,304733.000,0.529,0.00752491,C,0.0782,-6.785,Minor,0.0893,128.101,04/4,0.177,Hip-Hop
No,Future,Who,11Er3qlX9yXQjhvHkmvcBD,Hip-Hop_Cluster5,210543,51.000,0.0969,0.846,192026.000,0.635,0.0183298,G#,0.343,-6.549,Major,0.22,110.034,04/4,0.51,Hip-Hop
No,Hopsin,Ill Mind of Hopsin 4,2tddyyRarB5mV5j4wV1otJ,Hip-Hop_Cluster5,121457,52.000,0.36,0.81,267600.000,0.609,0.0234238,D,0.157,-9.63,Major,0.359,91.117,04/4,0.382,Hip-Hop
No,empty_field,Mr. Steal Your Girl,3lcIAYpqgQqon9SiT9khPj,Hip-Hop_Cluster6,41429,59.000,0.159,0.67,275413.000,0.435,1.07e-05,A#,0.135,-10.314,Major,0.0513,110.08,04/4,0.0879,Hip-Hop
No,empty_field,Bleed,7zjVvhFD3lkqMXkotkzPng,Hip-Hop_Cluster3,47509,58.000,0.111,0.609,209458.000,0.874,0.0271977,A,0.0808,-2.575,Major,0.351,168.061,04/4,0.42,Hip-Hop
No,Tay-K,M.... She Wrote,3e6qD9a0RFk4oyo3CNskcI,Hip-Hop_Cluster7,216651,66.000,0.28,0.777,112000.000,0.707,0.0271977,A,0.0749,-4.85,Minor,0.286,159.662,04/4,0.614,Hip-Hop
No,Logic,Confess,7Mv0m0xzsPpdarYvb7P6vG,Hip-Hop_Cluster7,165954,59.000,0.303,0.74,343027.000,0.971,0.00148,C,0.156,-2.81,Major,0.0883,95.9649,04/4,0.525,Hip-Hop
No,XXXTENTACION,Hi Wendy!,2zBcB5RyxGM6ykml8c2LNI,Hip-Hop_Cluster2,96410,67.000,0.453,0.864,211805.000,0.421,0.00752491,C,0.108,-11.233,Minor,0.274,129.785,04/4,0.57,Hip-Hop
No,Gorillaz,Strobelite (feat. Peven Everett),4qsIbaQwO21YkUMmJk37cW,Hip-Hop_Cluster7,95978,60.000,0.0409,0.64,272667.000,0.864,1.55e-06,E,0.136,-4.909,Minor,0.0869,105.107,04/4,0.497,Hip-Hop
No,Big Boi,Kill Jill (feat. Killer Mike & Jeezy),3uDSPcjiNzcYaBhES4xrZS,Hip-Hop_Cluster6,192815,62.000,0.205,0.771,264739.000,0.527,0.0179686,G,0.107,-6.798,Minor,0.232,139.934,04/4,0.113,Hip-Hop
No,Curren$y,4 Phantoms,18h5OL5Czh28yI8L83AwZZ,Hip-Hop_Cluster2,34011,48.000,0.298,0.478,181072.000,0.582,0.0183298,F,0.219,-7.938,Major,0.217,109.916,04/4,0.429,Hip-Hop
No,Jermaine Dupri,Welcome to Atlanta,4iUWaYgeYWS2FhukBUIoj4,Hip-Hop_Cluster7,113058,52.000,0.0126,0.751,200840.000,0.786,0.00669366,D#,0.107,-7.441,Minor,0.383,95.989,04/4,0.679,Hip-Hop
No,O.T. Genasis,CoCo,7EQuc2LnNk7trM9QsIz7cc,Hip-Hop_Cluster6,63133,65.000,0.00215,0.886,239574.000,0.628,1.15e-05,G#,0.31,-5.949,Major,0.131,119.906,04/4,0.178,Hip-Hop
No,Fabolous,Ooh Yea (feat. Ty Dolla $ign),1mTWZTbYSvfB1sEXLBgEcU,Hip-Hop_Cluster2,43607,62.000,0.659,0.77,181725.000,0.607,0.0179686,A#,0.159,-6.102,Minor,0.372,150.006,04/4,0.747,Hip-Hop
No,Spillage Village,M.O.M,02iEGLQnyfjTwGIDlP1tX0,Hip-Hop_Cluster5,120646,52.000,0.17,0.908,203387.000,0.402,2.88e-06,B,0.0941,-10.472,Minor,0.294,102.015,04/4,0.19,Hip-Hop
No,Kid Ink,YUSO (feat. Lil Wayne & Saweetie),4FMXRGc6OA6YLRFyO1QOJd,Hip-Hop_Cluster7,202125,72.000,0.00378,0.9,173640.000,0.649,2.06e-06,D,0.0873,-6.365,Major,0.197,94.0457,04/4,0.658,Hip-Hop
No,Daddy Yankee,Ven Conmigo,3i8JCyNcEr7eeAiIlGHQt6,Hip-Hop_Cluster7,34094,63.000,0.102,0.781,219787.000,0.842,0.0516208,A#,0.0657,-5.334,Minor,0.0403,120.054,04/4,0.71,Hip-Hop
No,Lil Peep,Sunlight On Your Skin - Bonus Track,54xmNCGfRurgboyVUkdyPa,Hip-Hop_Cluster6,134165,69.000,0.0122,0.68,200000.000,0.597,0.000599,E,0.114,-7.198,Minor,0.0304,120.052,04/4,0.3,Hip-Hop
No,KYLE,ShipTrip,5NLIfWZUkrFg5RiujcjS2T,Hip-Hop_Cluster5,212465,52.000,0.197,0.759,214603.000,0.578,0.0168349,G#,0.205,-8.455,Minor,0.572,81.3826,04/4,0.697,Hip-Hop
No,2 Chainz,MFN Right - Remix,5es9FeUsKa8P8bB5iuN2co,Hip-Hop_Cluster5,106228,50.000,0.0152,0.887,181590.000,0.336,4.61e-05,F,0.0962,-9.62,Minor,0.418,139.941,04/4,0.214,Hip-Hop
No,JID,Somebody,2TTmk2xlPcdzQnrTHJQP8G,Hip-Hop_Cluster1,172475,52.000,0.477,0.567,298131.000,0.558,1.17e-05,G,0.658,-9.281,Major,0.474,76.037,04/4,0.511,Hip-Hop
No,DMX,Bring Your Whole Crew,1W02KkFerpTBP29RKIt2c4,Hip-Hop_Cluster5,81488,48.000,0.107,0.873,229692.000,0.662,0.00669366,G,0.308,-8.947,Major,0.27,96.796,04/4,0.255,Hip-Hop
No,empty_field,Love On Ice (feat. 6LACK),4KGdFDc2InqRHYCZt4svYc,Hip-Hop_Cluster6,108955,56.000,0.0423,0.915,195918.000,0.571,0.000929,C#,0.218,-7.124,Minor,0.116,146.97,04/4,0.391,Hip-Hop
No,Mike Stud,All That Talk,0nCU6JTonBdrIKpxErujKu,Hip-Hop_Cluster2,150068,57.000,0.651,0.864,221739.000,0.493,0.00518,G#,0.151,-7.718,Major,0.198,104.942,04/4,0.774,Hip-Hop
No,empty_field,Elevator,6D3ZY2xVhUuqDQUtBhCzSV,Hip-Hop_Cluster3,73795,54.000,0.328,0.783,292933.000,0.795,0.0234238,G,0.332,-3.827,Minor,0.327,90.488,04/4,0.559,Hip-Hop
No,Nio Garcia,Mírame,21JbwuOaYB6uAXp3iISVLk,Hip-Hop_Cluster7,94918,68.000,0.0613,0.775,317440.000,0.787,0.000159,C#,0.0916,-4.488,Major,0.11,175.993,04/4,0.665,Hip-Hop
No,Gadiel,Has Cambiado,3923g6sPJ8b5AIW9Vke1p2,Hip-Hop_Cluster7,176801,72.000,0.0663,0.778,211805.000,0.75,0.0271977,F#,0.0917,-5.456,Minor,0.101,167.936,04/4,0.636,Hip-Hop
No,SZA,Pretty Little Birds (feat. Isaiah Rashad),6BaxqcoEM9r3LXisTyJjST,Hip-Hop_Cluster2,103765,61.000,0.222,0.529,229715.000,0.518,0.00314,A#,0.316,-7.689,Minor,0.197,89.712,04/4,0.356,Hip-Hop
No,Boosie Badazz,Private Room,02PT20DulS4wVbekDl4zhk,Hip-Hop_Cluster7,157497,49.000,0.0794,0.694,210764.000,0.669,0.00752491,G#,0.296,-5.143,Minor,0.115,128.083,04/4,0.522,Hip-Hop
No,The Notorious B.I.G.,Who Shot Ya,6BVvxQtgzJKUirRczXWkcJ,Hip-Hop_Cluster1,89885,69.000,0.273,0.828,319373.000,0.686,0.0234238,B,0.524,-5.689,Minor,0.218,91.713,04/4,0.617,Hip-Hop
No,Musiq Soulchild,teachme,6JTuTBQwY6SwCx0HzdZVjV,Hip-Hop_Cluster2,63980,60.000,0.473,0.499,260773.000,0.61,0.0271977,G#,0.0722,-5.11,Minor,0.135,172.969,03/4,0.436,Hip-Hop
No,YG,I Wanna Benz,0LG2cFomCi8Fb664Lvr3Nu,Hip-Hop_Cluster5,80012,60.000,0.00644,0.824,262307.000,0.623,0.0234238,C#,0.304,-7.884,Major,0.303,93.011,04/4,0.361,Hip-Hop
No,Lil Durk,My Beyoncé,52nU7R6oExlZZna1UELMxS,Hip-Hop_Cluster7,130307,58.000,0.319,0.723,279507.000,0.633,0.0179686,A,0.122,-5.615,Minor,0.0571,138.071,04/4,0.503,Hip-Hop
No,UnoTheActivist,Things I Brought,48HT7Zzd3We4ZjG82lsbdK,Hip-Hop_Cluster6,132616,58.000,0.187,0.78,199942.000,0.552,0.0179686,D,0.326,-7.012,Major,0.163,147.979,04/4,0.251,Hip-Hop
No,Matt Ox,Ya Dig,6RCXV9993HGVQVskfWeKeA,Hip-Hop_Cluster6,190911,54.000,0.0428,0.758,128590.000,0.57,3.73e-06,C,0.223,-3.014,Major,0.0512,110.566,04/4,0.0755,Hip-Hop
No,Drake,Buried Alive Interlude,0OwcLioiMbluTBJv3gqUcW,Hip-Hop_Cluster2,190441,59.000,0.412,0.711,198562.000,0.543,0.00510153,C,0.505,-12.692,Major,0.112,102.01,04/4,0.801,Hip-Hop
No,Ice Cube,Why We Thugs,4nZIOTfujGSLwLh9XMXVgC,Hip-Hop_Cluster3,30813,52.000,0.326,0.683,251058.000,0.59,0.00510153,C#,0.148,-5.423,Major,0.458,100.892,04/4,0.653,Hip-Hop
No,empty_field,The Creator,2T2TwKuQNaALiQUnMU7EUg,Hip-Hop_Cluster5,119900,55.000,0.21,0.826,283813.000,0.491,0.0729,A,0.0929,-11.264,Major,0.165,115.998,04/4,0.617,Hip-Hop
No,empty_field,Forgot About Dre,4TRPgtjVmqg7EAWZe1T94E,Hip-Hop_Cluster7,110726,73.000,0.0879,0.937,222293.000,0.731,0.0160973,G#,0.163,-2.132,Major,0.0815,133.961,04/4,0.626,Hip-Hop
No,empty_field,Kitchen,066QkK1heGoXBUPBbcOhEG,Hip-Hop_Cluster7,91677,56.000,0.131,0.719,207168.000,0.796,0.0306,F,0.136,-5.398,Minor,0.0354,129.937,04/4,0.65,Hip-Hop
No,Jaden Smith,Fallen,4piH7KtRmk5Q2puzZn2Eq7,Hip-Hop_Cluster3,148683,64.000,0.121,0.499,262474.000,0.712,0.0798,C#,0.0993,-7.563,Minor,0.119,82.523,04/4,0.231,Hip-Hop
No,Gucci Mane,Helpless,2aZrppfOAxTAGoTAQPBCf4,Hip-Hop_Cluster5,152260,57.000,0.242,0.769,194824.000,0.562,0.00101,B,0.0852,-7.237,Major,0.28,170.082,04/4,0.525,Hip-Hop
No,Jay Critch,Try It (feat. French Montana & Fabolous),08C1Bn5GsN8PF5SfxzuDK2,Hip-Hop_Cluster3,83143,53.000,0.229,0.443,239771.000,0.833,0.016837,F,0.442,-4.76,Major,0.336,115.076,04/4,0.523,Hip-Hop
No,Moneybagg Yo,Wit This Money,68JTZDIYLoUwW4ibQZrM1X,Hip-Hop_Cluster6,167770,50.000,0.0701,0.786,199942.000,0.614,0.0179686,C,0.446,-5.235,Major,0.211,140.028,04/4,0.0878,Hip-Hop
No,Los Originales De San Juan,El Tequilero,6fo3vAnEA8NLICFCzYfVI8,Hip-Hop_Cluster7,186063,50.000,0.178,0.714,198562.000,0.709,0.0168443,C,0.0375,-5.834,Major,0.115,127.869,03/4,0.933,Hip-Hop
No,Ski Mask The Slump God,GEEKIN,5eogynjiSSbkNNiU8XBoD1,Hip-Hop_Cluster5,57694,57.000,0.0507,0.897,145987.000,0.293,3.91e-05,C#,0.1,-8.771,Major,0.171,145.029,04/4,0.204,Hip-Hop
No,Lil Durk,Downfall (feat. Young Dolph & Lil Baby),7Ag2HthsJmTzKqCzb9fkWS,Hip-Hop_Cluster3,135245,61.000,0.207,0.657,265980.000,0.687,0.0056519,C,0.201,-5.318,Minor,0.445,83.098,04/4,0.434,Hip-Hop
No,Lecrae,Go Hard,4DyBwhxxsyvLJyKlnwAqbq,Hip-Hop_Cluster6,33600,46.000,0.339,0.888,199632.000,0.594,0.0179686,F,0.132,-6.491,Major,0.242,145.053,04/4,0.292,Hip-Hop
No,empty_field,"Lean Wit It, Rock Wit It",5il8WA8Sq2r0jQ1f4MMpNW,Hip-Hop_Cluster7,166866,61.000,0.082,0.886,229813.000,0.62,0.0134461,F,0.1,-5.854,Major,0.307,76.035,04/4,0.6,Hip-Hop
No,Abstract,I Do This (feat. Roze),7kVrQ79jg4nd1r6H9CrmIk,Hip-Hop_Cluster7,194759,58.000,0.159,0.766,234169.000,0.655,0.00414909,F,0.111,-7.742,Minor,0.2,81.997,04/4,0.736,Hip-Hop
No,Kodak Black,Institution,7MwoWOseXSjByHeEShY97v,Hip-Hop_Cluster2,205328,61.000,0.492,0.672,176091.000,0.457,0.00944398,A,0.184,-10.647,Major,0.205,86.717,05/4,0.596,Hip-Hop
No,Ja Rule,Wonderful,2Zv95uoSB1H4puVfAYbovF,Hip-Hop_Cluster7,212082,62.000,0.272,0.658,270507.000,0.781,0.0234238,B,0.0437,-5.009,Minor,0.134,92.519,04/4,0.769,Hip-Hop
No,Run The Jewels,Banana Clipper,4CiLFnfOB5N1VAo724vnY6,Hip-Hop_Cluster1,35754,52.000,0.0372,0.501,171493.000,0.762,0.0271977,G,0.422,-5.439,Major,0.389,166.056,04/4,0.412,Hip-Hop
No,JL,Egotistical Bastards,0l9YBP7JamNkWdm9uTF0HX,Hip-Hop_Cluster7,55885,48.000,0.0846,0.777,157409.000,0.701,0.0179686,C#,0.214,-5.297,Major,0.191,147.992,04/4,0.749,Hip-Hop
No,Buddy,Trippin' (feat. Khalid),7sI80PK0P3tDCvULKszqzL,Hip-Hop_Cluster6,68620,64.000,0.0142,0.663,184720.000,0.555,0.00601,C#,0.423,-6.683,Major,0.061,134.049,04/4,0.188,Hip-Hop
No,Young Thug,Stoner,22oMGmyODxvKH6JSzQspb1,Hip-Hop_Cluster7,122385,53.000,0.421,0.876,240000.000,0.675,1.16e-06,D#,0.0667,-3.28,Minor,0.146,135.959,04/4,0.606,Hip-Hop
No,TLC,Red Light Special,1p4WEaoL4tE4b04AaCuPcF,Hip-Hop_Cluster6,188490,56.000,0.205,0.52,303960.000,0.449,0.000687,F,0.191,-8.957,Minor,0.0331,189.243,03/4,0.364,Hip-Hop
No,August Alsina,I Luv This Shit,0a0RGJi8QGfJcnRZRBtODl,Hip-Hop_Cluster3,180905,62.000,0.0048,0.633,267920.000,0.584,1.24e-06,G#,0.222,-6.681,Minor,0.257,124.069,04/4,0.354,Hip-Hop
No,empty_field,Scrape,4xtjRkY96Iu4itdyYdABKY,Hip-Hop_Cluster6,88439,66.000,0.00962,0.671,103837.000,0.727,0.00168,C#,0.156,-6.143,Major,0.189,148.005,04/4,0.302,Hip-Hop
No,empty_field,Unwind,3avCcm2lZJN7ZFdXmhO9FO,Hip-Hop_Cluster6,39093,52.000,0.291,0.812,234998.000,0.35,0.0295,F#,0.0951,-7.566,Minor,0.0428,123.988,04/4,0.41,Hip-Hop
No,empty_field,323 Go Crazy,7DfFc7a6Rwfi3YQMRbDMau,Hip-Hop_Cluster5,123702,51.000,0.123,0.699,168315.000,0.442,5.84e-06,C,0.0906,-8.543,Minor,0.315,164.026,04/4,0.474,Hip-Hop
No,Snoop Dogg,Lodi Dodi (feat. Nancy Fletcher),6CiUOfv9g5O9ZzRmnvH5Av,Hip-Hop_Cluster3,139954,55.000,0.0114,0.49,301400.000,0.763,0.0124055,G#,0.138,-3.802,Major,0.108,79.015,04/4,0.632,Hip-Hop
No,empty_field,Put a Date On It (feat. Lil Baby),5fVVxwgbpQLc7khVU8QcS5,Hip-Hop_Cluster7,127090,79.000,0.0123,0.835,188435.000,0.659,0.00752491,E,0.372,-5.696,Major,0.31,129.93,04/4,0.579,Hip-Hop
No,Yella Beezy,Stevie Wonder,5XD2L6J09udt220ITC3SUQ,Hip-Hop_Cluster5,153372,48.000,0.416,0.821,243792.000,0.634,0.00752491,G,0.129,-9.231,Major,0.329,129.92,04/4,0.808,Hip-Hop
No,Oliver Tree,All That,4HNmTnzX7evGiXaJk8FNmW,Hip-Hop_Cluster1,156214,67.000,0.0656,0.734,166991.000,0.574,0.0160973,C#,0.443,-5.916,Major,0.261,134.866,04/4,0.366,Hip-Hop
No,empty_field,Work Hard,2WKetvGaRr8yvu1C7LxEud,Hip-Hop_Cluster6,120244,57.000,0.0399,0.8,317881.000,0.68,0.0179686,G#,0.136,-5.361,Minor,0.0616,147.99,04/4,0.341,Hip-Hop
No,empty_field,Tu Príncipe,2pVtJlkEfrmzymxhgkMKtG,Hip-Hop_Cluster7,77524,70.000,0.161,0.771,205520.000,0.815,2.01e-05,C#,0.189,-5.423,Minor,0.0719,94.016,04/4,0.524,Hip-Hop
No,2 Chainz,No Lie,3Rg7C1cLrDp45h0ydKcbeE,Hip-Hop_Cluster3,208719,60.000,0.0172,0.634,237827.000,0.665,0.0160973,F#,0.365,-5.984,Minor,0.176,131.108,04/4,0.611,Hip-Hop
No,Rich The Kid,Listen Up,0yaEc9gKZ9G3Dao1JPMUnd,Hip-Hop_Cluster6,60570,50.000,0.0014,0.749,176468.000,0.45,0.00483714,G,0.142,-6.819,Minor,0.0547,74.94,04/4,0.0535,Hip-Hop
No,Healy,Winse,39AhqWeMPCPRbYRcFNSfkt,Hip-Hop_Cluster6,211585,48.000,0.131,0.886,256000.000,0.503,0.000692,G#,0.104,-7.189,Major,0.0437,106.024,04/4,0.55,Hip-Hop
No,Lil Durk,Home Body (feat. Gunna & TK Kravitz),01uGnrJDlclME3gaetjgSM,Hip-Hop_Cluster5,56023,60.000,0.265,0.684,203158.000,0.608,0.0169355,C,0.131,-6.616,Major,0.641,140.17,04/4,0.363,Hip-Hop
No,J. Cole,Power Trip,6xKmEPA0Ni2yUbhSXVbNQj,Hip-Hop_Cluster1,119200,73.000,0.322,0.667,149535.000,0.61,0.000203,C#,0.426,-7.054,Major,0.217,99.991,04/4,0.465,Hip-Hop
No,K.A.A.N.,Lonely,08bn759cPYICtUPoYx29P0,Hip-Hop_Cluster3,44161,51.000,0.499,0.493,180000.000,0.814,0.0061565,G#,0.104,-6.755,Major,0.277,79.769,04/4,0.303,Hip-Hop
No,Comethazine,Oowee,09udKwXpCiyuyheOZjNnjL,Hip-Hop_Cluster5,189827,54.000,0.00846,0.788,101647.000,0.69,0.0169825,B,0.176,-7.963,Minor,0.331,143.089,04/4,0.727,Hip-Hop
No,Russ,Flip,0haHc00ZASyUwuuHG9TjP5,Hip-Hop_Cluster7,173922,60.000,0.353,0.797,168973.000,0.623,0.0134461,D#,0.117,-3.869,Minor,0.298,75.987,04/4,0.704,Hip-Hop
No,empty_field,Ruby Red,1VrIr1toXX6bOSdotodB71,Hip-Hop_Cluster2,54485,53.000,0.507,0.568,264126.000,0.515,0.0108921,F,0.0997,-9.212,Major,0.474,126.819,04/4,0.26,Hip-Hop
No,NF,Face It,7hT60vKDjJZSgVjZW7SbSF,Hip-Hop_Cluster7,58155,55.000,0.0278,0.643,219960.000,0.902,0.0516208,B,0.0986,-5.595,Major,0.0456,130.019,04/4,0.485,Hip-Hop
No,Nas,Take It In Blood,6lKKCEeRunxMGM8xgejlyd,Hip-Hop_Cluster5,107334,51.000,0.0624,0.789,288267.000,0.449,0.0234238,B,0.131,-13.07,Minor,0.395,91.777,04/4,0.301,Hip-Hop
No,empty_field,Me OK,36soyVMvHB2FRb0DgLr9ll,Hip-Hop_Cluster1,203782,54.000,0.148,0.766,267493.000,0.763,0.0179686,B,0.48,-4.882,Minor,0.209,140.546,04/4,0.64,Hip-Hop
No,Lil Peep,Fingers,5fNDP3NTdE69szQHUl4fFr,Hip-Hop_Cluster4,149811,67.000,0.0123,0.546,182893.000,0.835,0.326,C,0.103,-6.399,Major,0.0501,133.986,04/4,0.423,Hip-Hop
No,empty_field,Patty Cake,6736NtU8e0QIt3GcsxG8aY,Hip-Hop_Cluster7,158530,70.000,0.0252,0.806,198110.000,0.77,0.0179686,C#,0.0645,-6.464,Minor,0.19,152.094,04/4,0.406,Hip-Hop
No,Danny Ocean,Baby I Won't,618hiI74zBL8UVgAvfmkLj,Hip-Hop_Cluster7,179084,65.000,0.0264,0.727,205715.000,0.86,0.00824273,C#,0.0485,-5.914,Major,0.0615,104.958,04/4,0.482,Hip-Hop
No,Black Star,Definition,4AHCh0JCCzPYsvRCUFdru3,Hip-Hop_Cluster3,95697,58.000,0.03,0.667,206472.000,0.879,0.0183298,G#,0.157,-4.197,Major,0.359,119.746,05/4,0.71,Hip-Hop
No,empty_field,It Don't Matter,5gQbAyvNJMGoyAGOcwXI6x,Hip-Hop_Cluster5,142530,49.000,0.186,0.773,130638.000,0.752,0.0108921,F,0.0957,-8.337,Major,0.299,125.003,04/4,0.665,Hip-Hop
No,empty_field,Dante's Creek,7HkDRGZ7Xa9jho4XmMa5PQ,Hip-Hop_Cluster2,85668,60.000,0.499,0.558,182594.000,0.455,0.0541124,G#,0.0992,-7.337,Minor,0.0382,160.096,04/4,0.316,Hip-Hop
No,Ty Dolla $ign,Blasé (feat. Future & Rae Sremmurd) - Louis The Child Remix,05V01S3moALo22rWkMg3PH,Hip-Hop_Cluster2,119469,55.000,0.505,0.615,228750.000,0.523,4.29e-06,G,0.11,-4.246,Minor,0.267,127.932,04/4,0.693,Hip-Hop
No,A.CHAL,0,6TXP8rP5zqFO4tREc8kgQw,Hip-Hop_Cluster2,78170,69.000,0.494,0.734,227199.000,0.472,0.00293,C#,0.102,-8.192,Minor,0.306,131.212,04/4,0.387,Hip-Hop
No,Gucci Mane,Both (feat. Drake),1fRuRNJVZjDU1yKXvarKqW,Hip-Hop_Cluster5,134756,75.000,0.119,0.85,198650.000,0.405,0.000118,G,0.0707,-7.509,Minor,0.225,139.976,04/4,0.344,Hip-Hop
No,Avant,Makin' Good Love,0TESe3rzyGifZtJEpqkkFI,Hip-Hop_Cluster7,152254,55.000,0.239,0.793,273693.000,0.647,0.0384724,E,0.124,-3.924,Minor,0.0383,142.268,04/4,0.718,Hip-Hop
No,Daddy Yankee,La Rompe Corazones,6ANDCR3T6h2MeoRmCCwJ6d,Hip-Hop_Cluster7,63249,75.000,0.116,0.685,246957.000,0.859,0.0271977,F,0.317,-2.595,Minor,0.0553,176.018,04/4,0.891,Hip-Hop
No,Mac Miller,Smile Back,4Bb9UvyIN5lEYThNwxDIQE,Hip-Hop_Cluster6,50299,61.000,0.000288,0.533,162008.000,0.835,0.0179686,D,0.363,-6.551,Major,0.159,151.289,04/4,0.228,Hip-Hop
No,Public Enemy,harder than you think,3VR8FRyRXXyJAfXaHjeNct,Hip-Hop_Cluster3,177054,62.000,0.0317,0.458,249522.000,0.852,0.0170039,B,0.0547,-4.442,Minor,0.276,84.0341,04/4,0.765,Hip-Hop
No,Bas,Night Job,1ZQ9mHidRCBZ028A0aaE0A,Hip-Hop_Cluster6,20257,62.000,0.0611,0.812,194227.000,0.623,0.0183298,G,0.111,-7.002,Major,0.343,119.883,04/4,0.199,Hip-Hop
No,Kendrick Lamar,The Spiteful Chant,5eXFSawsN5wQOUDJ8Uvn3D,Hip-Hop_Cluster3,215763,59.000,0.0506,0.596,320957.000,0.783,0.000448216,C,0.181,-4.356,Minor,0.0313,127.018,04/4,0.334,Hip-Hop
No,empty_field,"You're A Mean One, Mr. Grinch",6teEc18ZLkjxwsWcxkKgq3,Hip-Hop_Cluster1,173193,60.000,0.0621,0.567,108987.000,0.68,0.00944398,D#,0.519,-6.254,Minor,0.0518,89.987,04/4,0.429,Hip-Hop
No,O.T. Genasis,Thick (feat. 2 Chainz),0XQHz5C8PknyrEhyrKxVKa,Hip-Hop_Cluster7,46586,55.000,0.00749,0.838,242377.000,0.798,0.0179686,A,0.0433,-4.938,Major,0.0831,155.968,04/4,0.585,Hip-Hop
No,empty_field,Seven Chakras,4emwHNIGAnRAROh0eUSdPr,Hip-Hop_Cluster6,129899,50.000,0.373,0.758,203380.000,0.661,5.34e-06,A#,0.108,-5.286,Minor,0.224,150.009,04/4,0.395,Hip-Hop
No,Migos,Hannah Montana,5t9nVBQo4NZJbVe8uTtFg2,Hip-Hop_Cluster7,43968,55.000,0.105,0.901,212712.000,0.744,7.79e-06,C,0.0964,-3.484,Major,0.283,103.608,04/4,0.593,Hip-Hop
No,DaBaby,No Tears,6aCxdt2bMItKgGKoznDppY,Hip-Hop_Cluster6,89382,55.000,0.123,0.756,153840.000,0.625,0.0169194,D,0.16,-5.523,Major,0.232,154.008,04/4,0.544,Hip-Hop
No,GNAR,Drop Top Benz,6hrfmWr0aysNjCaI2l56XV,Hip-Hop_Cluster7,170583,63.000,0.355,0.841,134027.000,0.63,0.0179686,C#,0.121,-6.999,Major,0.234,150.074,04/4,0.742,Hip-Hop
