Selected (1),artist_name,track_name,track_id,Selected (2),Selected,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,A Tribe Called Quest,"Thank You, White People",6OvCEZwjflnBPjyPT3SANc,No,No,21964,22,0.918,0.564,546040,0.717,,C#,0.598,-7.599,Major,0.955,74.38,03/4,0.533,Comedy
No,Mac Miller,Balloon Rides,2v5JTeM6hSmi5wWy7jiwrI,No,No,117898,13,0.95,0.732,128907,0.379,,G#,0.494,-19.524,Minor,0.945,85.276,04/4,0.703,Comedy
No,Billy Joel,Sleeping Woman,5vQc0vGyK5Yr5OA5fksxD8,No,No,116651,16,0.536,0.487,126200,0.257,0.00476,C#,0.438,-20.403,Major,0.831,104.889,04/4,0.36,Comedy
No,Ry Cooder,Jesus' Chicken,5q4BpnMrYEFzLO0dYODj6J,No,No,204503,15,0.828,0.637,55200,0.492,,A#,0.955,-17.526,Minor,0.951,51.017,04/4,0.647,Comedy
No,J.J. Cale,Cocaine,76oiXjka5OXZJ4eqSQIDfY,No,No,120117,16,0.706,0.469,248293,0.714,,C#,0.241,-12.784,Major,0.956,167.657,03/4,0.193,Comedy
No,Al Madrigal,Mall Comedy,1XLgsyoF5r1mI1RJ6tWIri,No,No,164623,17,0.775,0.443,,0.847,,C#,0.966,-9.745,Major,0.92,87.477,04/4,0.267,Comedy
No,Billy Cobham,AC/DC,0odIT9B9BvOCnXfS0e4lB5,No,No,100053,18,0.215,0.495,513493,0.827,5.9e-05,E,0.838,-6.892,Minor,0.506,,04/4,0.285,Comedy
No,50 Cent,Technology - Explicit Audio,4CEZZT4CwJMJiImFpJYIEF,No,No,199365,43,0.853,0.624,480387,0.949,,F#,0.877,-7.49,Minor,0.934,112.747,04/4,0.163,Comedy
No,Aaliyah,Rapper Interview,3kOLSO0EZvDZvJh1uX3J5X,No,No,63321,19,0.899,0.611,163013,0.788,,F#,0.707,-6.5,Major,0.766,116.949,04/4,0.64,Comedy
No,Miles Davis,Black Mall,7bAo4LoXwHtgkuTfKD9TS5,No,No,117235,31,0.835,0.726,226250,0.442,,C,0.779,-12.174,Major,0.959,56.591,04/4,0.489,Comedy
No,Lenny Bruce,Homosexuality,2iFlBNPIA53shKOvVV8Zvz,No,No,152683,16,0.824,0.465,,0.59,,A#,0.324,-13.102,Minor,0.936,82.569,04/4,0.334,Comedy
No,empty_field,Hypochondriac - Live,6lsxMdXKFAXZDPe8om1iOI,No,No,26043,26,0.866,0.556,652613,0.646,,F,0.913,-12.71,Major,0.915,130.198,03/4,0.204,Comedy
No,Tig Notaro,Laugh Noises,4hTpxQ2ddv12Owtz2GnOAz,No,No,94400,40,0.743,0.481,239573,0.598,4.22e-06,C#,0.672,-11.733,Minor,0.926,81.612,03/4,0.241,Comedy
No,Hank Williams,Ireland & Health,37gVF6LMYQTO8DNdX5lht4,No,No,154023,24,0.829,0.655,896093,0.694,,D,0.704,-9.038,Major,0.911,114.986,04/4,0.225,Comedy
No,Louis Katz,Balding/Getting Older/Large Women,26vOBLHS116a4WNUVlvAUW,No,No,157523,22,0.859,0.54,163000,0.888,,D,0.868,-5.842,Minor,0.804,111.566,04/4,0.418,Comedy
No,Richard Pryor,Here And Now - Remastered,7dOMWPCU2HL8tFmUpu7td3,No,No,28941,23,0.789,0.451,197000,0.955,2.33e-05,B,0.959,-11.222,Minor,0.907,96.192,04/4,0.0728,Comedy
No,Beirut,Flying,2JxSvD3X2Qk1t1O8eMKZ2t,No,No,103707,13,0.797,0.413,315560,0.983,,F#,0.298,-4.177,Minor,0.926,92.688,05/4,0.161,Comedy
No,"Crosby, Stills, Nash & Young",OJ Pt 5,5N9ibRP2qxagr8ZD6FygKC,No,No,28926,15,0.759,0.596,114867,0.699,,C#,0.944,-12.416,Minor,0.932,128.436,04/4,0.703,Comedy
No,empty_field,Sam tackles homophobia,6sfdU1tGLpXhjjLjGJa0zA,No,No,124188,20,0.873,0.423,,0.833,,G,0.603,-13.09,Minor,0.923,79.205,04/4,0.409,Comedy
No,empty_field,El Viejecito - En Vivo,0AEZ9YgFu4sNDoJShC09cb,No,No,105492,25,0.75,0.526,332783,0.563,,C,0.936,-16.49,Major,0.96,72.098,04/4,0.357,Comedy
No,Anjelah Johnson,Puerto Rican In-Laws,3KMRDPDuODJzNgtHxFiMK0,No,No,88872,15,0.813,0.566,185569,0.527,,F#,0.641,-13.815,Major,0.956,71.316,04/4,0.108,Comedy
No,empty_field,Yoga Class Clown (Live),6KsHqP4RcVy43eWfEHYf68,No,No,145599,15,0.768,0.58,332110,0.446,,C,0.776,-17.674,Major,0.927,108.718,03/4,0.591,Comedy
No,Radio Birdman,My Time on The Radio,4Ziyn31qpGhNIFhPDD6C0o,No,No,200592,19,0.725,0.475,,0.92,,C#,0.972,-5.115,Major,0.928,49.371,04/4,0.563,Comedy
No,Don Cherry,Marijuana,2Vo0CHZltnh18JAPNOSfS3,No,No,56171,17,0.861,0.47,238440,0.799,,F#,0.923,-5.931,Major,0.902,73.145,03/4,0.778,Comedy
No,Andrés Calamaro,Minibar,1gUJxDCuVx3DFlADiZl4ry,No,No,182524,32,0.479,0.484,178000,0.368,0.000161,G,0.497,-15.311,Major,0.665,86.645,04/4,0.616,Comedy
No,Adam Sandler,Lunchlady Land,3MWWubmdDmyjhZykRLyvGg,No,No,70315,32,0.699,0.405,,0.558,,G#,0.659,-10.194,Minor,0.465,85.891,04/4,0.433,Comedy
No,Doug Stanhope,Ugly Woman Who Could Sing,53z0nEZgRnavzH7QbSrO2a,No,No,76751,18,0.643,0.654,334253,0.406,,B,0.861,-17.126,Major,0.963,75.146,03/4,0.517,Comedy
No,Paul Rodgers,Opening for the Pope,1p7xnNi8eTiKWKqgorVsfd,No,No,190283,42,0.663,0.617,,0.788,,B,0.641,-11.188,Major,0.927,105.797,03/4,0.478,Comedy
No,empty_field,The Dog Had to Be Trained - Live,08AftJaF5QUDs4XJMpO6sy,No,No,217488,22,0.82,0.632,167133,0.792,,A,0.667,-13.627,Major,0.952,101.596,04/4,0.192,Comedy
No,Eugene Mirman,Hockey vs. Football,39esHIsooaecwq2adbgr8p,No,No,43176,12,0.766,0.49,187569,0.568,,A,0.819,-10.602,Minor,0.948,78.087,04/4,0.426,Comedy
No,Missy Elliott,The Friendly Skies,3z40poMPmOkS6799tbXGKz,No,No,159898,16,0.749,0.616,220267,0.391,,C#,0.726,-17.968,Major,0.94,106.112,04/4,0.463,Comedy
No,Eminem,My Name Is Tracy,2jHzQAgQrk673pxMSaNiFx,No,No,213828,12,0.666,0.574,187333,0.684,,C,0.93,-16.982,Major,0.911,111.801,03/4,0.353,Comedy
No,Cold War Kids,No Kids Night,2N10yVDq9iaIFlSghsxjVA,No,No,170758,22,0.745,0.628,128547,0.861,,C,0.878,-6.007,Major,0.941,56.914,04/4,0.501,Comedy
No,Backstreet Boys,We've Got a Full House,2GblQ918RbkOs4Yo1Rpkcj,No,No,207257,24,0.744,0.539,506600,0.838,,F#,0.912,-10.392,Minor,0.96,82.544,03/4,0.193,Comedy
No,Sam Cooke,I Don't Need To Know That,2wPFy7SAFnt9Nj2TipWcqb,No,No,208925,23,0.719,0.551,87027,0.805,,C#,0.54,-15,Major,0.953,136.912,04/4,0.338,Comedy
No,Marc Maron,Hate Cakes,0nQtGilXmvGde0gXNfHcYc,No,No,177670,17,0.88,0.659,152453,0.66,,D,0.852,-10.636,Minor,0.921,57.58,04/4,0.581,Comedy
No,Frank Zappa,Not Normal,0iqY4f4lNp2Bh1rthklY1q,No,No,186839,35,0.924,0.575,154305,0.766,5.56e-06,G,0.902,-9.915,Major,0.924,100.782,04/4,0.598,Comedy
No,Brian Posehn,Movie Ruiners / the Unholy Trilogy,0udfGIkJh3WFJGuxuvbNyT,No,No,67711,16,0.868,0.487,344907,0.757,,F#,0.879,-9.583,Major,0.955,60.785,03/4,0.372,Comedy
No,Average White Band,Cake,7nGdKeoT57MXiqSrIzYsm6,No,No,100220,34,0.899,0.52,307733,0.821,,E,0.807,-17.055,Minor,0.931,116.334,05/4,0.115,Comedy
No,The Replacements,We The Shit,4A9TzsOvby35iqXo79UVNs,No,No,126480,15,0.663,0.7,53467,0.497,,C#,0.683,-16.22,Minor,0.937,87.08,03/4,0.927,Comedy
No,Cold War Kids,My 1 Regret,6XZOsPaHcqA32w6GfNVT0x,No,No,189190,29,0.443,0.563,335946,0.988,,F#,0.938,-4.144,Minor,0.945,81.149,04/4,0.0997,Comedy
No,empty_field,Select Serviceman,4b9q4fKZeYCUc8VSEoI6mF,No,No,210755,11,0.802,0.58,158320,0.817,,G#,0.667,-7.837,Major,0.85,127.856,04/4,0.404,Comedy
No,Etta James,It's Been Rough,03CbQgFxnBFoaaVJTfEqMD,No,No,195057,28,0.744,0.545,87275,0.97,,D,0.795,-7.247,Major,0.908,83.512,04/4,0.112,Comedy
No,George Thorogood & The Destroyers,Half a Man,29csiYMOfBmLmGwxmISrMy,No,No,217703,23,0.569,0.613,,0.37,,A#,0.0946,-7.909,Major,0.0307,,04/4,0.193,Comedy
No,Fairport Convention,UFC,4O9tOyMOq8Oioun2MsULH5,No,No,119520,32,0.674,0.448,246920,0.912,,C,0.967,-8.543,Major,0.938,163.995,05/4,0.128,Comedy
No,The Monkees,The Birds And The Bees,0PwJDwFeyN49B5syuxy0GZ,No,No,165068,19,0.843,0.675,173227,0.555,,A,0.928,-10.255,Major,0.944,89.605,03/4,0.551,Comedy
No,Eddie Murphy,Ice Cream Man / Shoe Throwin' Mothers - Live,7uEcCGtM1FBBGIhPozhJjv,No,No,74450,23,0.835,0.329,,0.865,,D,0.979,-11.777,Major,0.943,75.216,04/4,0.153,Comedy
No,Dr. Feelgood,Alcohol,7lEhOiFtcLXY4P7cuTKuQ8,No,No,103326,16,0.874,0.43,359360,0.932,1.05e-06,E,0.945,-9.737,Major,0.955,,03/4,0.109,Comedy
No,Tom Segura,Shouting Black,1Jk7vPQugh9fetCQwfW3cE,No,No,44679,38,0.815,0.547,113237,0.705,,E,0.483,-14.183,Major,0.957,79.16,03/4,0.231,Comedy
No,Limp Bizkit,The Rough Stuff,0hrFgGoNb8iaXR4WiuYGdY,No,No,138313,14,0.917,0.458,253346,0.92,1.43e-06,G,0.458,-8.675,Major,0.933,74.066,04/4,0.282,Comedy
No,"Grover Washington, Jr.",Bill Cosby,0tI0VIellIrlTSrdnyFElw,No,No,151766,13,0.95,0.379,291696,0.926,,A,0.736,-8.097,Minor,0.9,83.663,04/4,0.369,Comedy
No,empty_field,My Neighborhood - 1966/Live At Upstairs At The Duplex,2AFJm70C2psT6i9IM5WF2U,No,No,27028,13,0.918,0.645,60467,0.852,4.1e-06,E,0.878,-17.13,Major,0.935,71.177,04/4,0.537,Comedy
No,R.E.M.,Religion,0Ws3haBpuaBIaRnWKrkNCg,No,No,194617,19,0.893,0.485,,0.487,,D#,0.755,-18.83,Major,0.925,108.545,04/4,0.448,Comedy
No,Frankie Goes To Hollywood,White Mind In A Black Body,2QTAOaxrzCe8PTH5uMc3qe,No,No,125434,9,0.846,0.613,,0.365,,F#,0.815,-12.125,Minor,0.913,137.501,03/4,0.581,Comedy
No,Anthony Jeselnik,Holocaust Museum Of Modern Art,64iGsv4HCPe1etCz0y3GvQ,No,No,109602,33,0.89,0.564,235818,0.807,,A,0.96,-11.024,Major,0.929,86.132,04/4,0.165,Comedy
No,Jeffrey Ross,I've Been Waiting For You For An Hour And 45 Minutes,3E05IQ4umieBYmW4mkPfEv,No,No,21715,10,0.834,0.45,79907,0.524,0.000364,F,0.946,-12.949,Major,0.854,94.65,03/4,0.266,Comedy
No,Whitney Houston,I Love You More,45Szkclj1lt4ubm7RFK68t,No,No,94716,14,0.164,0.423,112653,0.81,,D,0.104,-7.483,Major,0.267,143.803,04/4,0.68,Comedy
No,Get Scared,Cheap Tricks,5wxurz8J6YlyQRNnGN8zXS,No,No,42904,18,0.902,0.592,,0.724,,E,0.613,-8.438,Minor,0.896,118.512,05/4,0.393,Comedy
No,Lorde,Nail Salon,6zYHwIlDPraiG9UTg4y0oe,No,No,81723,25,0.853,0.412,391293,0.799,2.32e-05,G,0.684,-15.416,Minor,0.878,,04/4,0.0483,Comedy
No,Monty Python,Sir Lancelot & Swamp,5omgFpiMt1CGHjQGfkwzvz,No,No,134518,10,0.856,0.609,,0.223,,G#,0.514,-20.725,Major,0.959,54.3,05/4,0.438,Comedy
No,The National,I am Father,2YfQ9Wb9GJhyezpCwD9lGI,No,No,193515,28,0.952,0.602,,0.419,,G,0.751,-21.142,Major,0.952,,05/4,0.296,Comedy
No,empty_field,Unsolicited Advice,58jHLGPGSJfoJRqKXEYBXq,No,No,94558,28,0.88,0.593,,0.373,,D#,0.886,-19.649,Major,0.925,,03/4,0.391,Comedy
No,Richard Pryor,Black & White Life Styles - Remastered Version,1WSCpzGcW3D85bEumyn9uP,No,No,44762,20,0.817,0.429,222667,0.75,3.21e-06,F#,0.682,-13.897,Major,0.958,76.301,04/4,0.234,Comedy
No,Sigur Rós,Bamm!,41d2Q6DHcM20OdzynkRtvf,No,No,141651,10,0.971,0.719,88560,0.159,,F,0.636,-17.587,Major,0.845,122.387,04/4,0.431,Comedy
No,JPEGMAFIA,Ben Carson,5auMzVHFr5Zfw6IbKarZ56,No,No,155274,31,0.774,0.543,251960,0.526,,A,0.948,-19.491,Major,0.927,95.489,03/4,0.196,Comedy
No,empty_field,Now I'm Miserable / Up to the Woman,39v9F4fMRSvpYPx9AOg9WW,No,No,23258,20,0.826,0.554,,0.897,,D,0.676,-8.236,Major,0.951,166.259,04/4,0.384,Comedy
No,Avril Lavigne,Happy Ending (Live),4FgU5cJszAYuXqdyK3CrpG,No,No,131476,26,0.86,0.548,205269,0.358,,F,0.693,-24.3,Major,0.944,140.112,04/4,0.182,Comedy
No,Mungo Jerry,Let's Start Knocking,7lBgfmFIVcvh48RiWxTNxU,No,No,172859,24,0.722,0.709,210302,0.666,,D,0.951,-11.835,Major,0.832,111.23,04/4,0.397,Comedy
No,Ólafur Arnalds,Eulogy - Remastered,0mGjx7RlO48qjGczwsfNu3,No,No,120706,24,0.78,0.516,227707,0.854,1.81e-06,A#,0.976,-12.5,Minor,0.889,122.052,03/4,0.0432,Comedy
No,Billie Eilish,All Girls Love Fall,1tP7mzPD4CDUH7Jlxz3UBX,No,No,209484,26,0.925,0.593,,0.807,,A,0.82,-10.199,Major,0.963,79.374,04/4,0.343,Comedy
No,empty_field,Uncle B.S. 1876 - Live,1cfVkL84XmRON3Gl9jDXKI,No,No,84909,11,0.803,0.772,62573,0.815,,C,0.798,-6.468,Minor,0.869,62.228,05/4,0.666,Comedy
No,Joyce Manor,Scary Things,65tH2GPMFCt8JtM2PM3MiX,No,No,100763,26,0.927,0.622,291600,0.569,,D,0.861,-15.989,Major,0.906,119.401,05/4,0.352,Comedy
No,London Symphony Orchestra,Disney Trip,0fB5YmoryErnk6zc0gLLPy,No,No,139508,20,0.703,0.652,379562,0.575,,F#,0.773,-14.18,Major,0.961,,04/4,0.43,Comedy
No,empty_field,Sam raises the tension in the room,4ib9ZHZEATgi0SYtZG4RPZ,No,No,63876,23,0.866,0.519,213337,0.759,,A#,0.735,-13.834,Major,0.92,141.146,05/4,0.381,Comedy
No,DJ Food,WTF's With The News,4U45aEWtQhrm8A5mxPaFZ7,No,No,33762,26,0.937,0.57,476253,0.876,2.33e-06,D,0.779,-8.393,Major,0.929,97.742,03/4,0.415,Comedy
No,Brand New,Science,7asBg8xZ1213qnD3kp8vfX,No,No,96719,24,0.722,0.572,,0.743,,A,0.798,-17.272,Major,0.944,84.775,03/4,0.212,Comedy
No,Tori Amos,Professional,1soDHrfHp6DjlTsKJyO4mx,No,No,78403,37,0.759,0.626,,0.462,,E,0.723,-14.94,Major,0.948,,01/4,0.633,Comedy
No,Rodney Carrington,Be Happy With Your Vanilla,4Lpaa6NHZxy2wopPDHEP5V,No,No,213757,22,0.721,0.422,,0.491,,G,0.961,-21.721,Major,0.937,89.331,05/4,0.0886,Comedy
No,John Lennon,Don't Wanna Be That Guy,5KjxImx96rQxYSJ2pIPMyS,No,No,98682,46,0.934,0.508,247493,0.785,1.18e-05,C,0.879,-10.378,Major,0.949,80.291,04/4,0.393,Comedy
No,Myq Kaplan,"Back to the Future, Groundhog Day, And Hitler",71CjPODa65bRZGA8vwozzv,No,No,56748,22,0.853,0.556,287925,0.857,,A,0.762,-9.697,Major,0.851,94.51,03/4,0.54,Comedy
No,Al Kooper,Landing on Your Feet,4kVyw5HiFWfoOVc3Z540cI,No,No,122174,18,0.899,0.582,,0.57,,C#,0.862,-12.762,Major,0.947,137.516,03/4,0.399,Comedy
No,empty_field,Kids Are Destructive (Jfl 2009),6P74cWuc5hPhCZB5yuSZsH,No,No,166157,19,0.915,0.46,160072,0.866,,D#,0.81,-11.344,Major,0.911,86.147,03/4,0.0649,Comedy
No,Woody Guthrie,Political Action,0ngcRWogDo4u6okPI3QpUq,No,No,167781,16,0.769,0.509,203059,0.85,,B,0.613,-7.568,Minor,0.906,82.486,03/4,0.607,Comedy
No,empty_field,On the Border at Bugaboo Crack,4x6i7XiWsHUh1YPKT0LIaU,No,No,171527,18,0.89,0.655,62027,0.951,,A,0.966,-5.703,Major,0.515,46.545,04/4,0.551,Comedy
No,John Mulaney,Special Victims And Ice-T,0fWWG7WOvRjOKqatYzNNDU,No,No,127152,47,0.743,0.504,,0.884,,D,0.758,-6.899,Minor,0.95,72.773,03/4,0.38,Comedy
No,empty_field,Demasculinizing America,22mP4BRnUfdwZ7wKLZXtTg,No,No,170041,12,0.857,0.588,74160,0.48,,E,0.828,-13.54,Major,0.883,,04/4,0.692,Comedy
No,empty_field,Googlephonics,3u1xKZ2LS4vvGGsA7qmsF8,No,No,124757,31,0.795,0.554,186227,0.726,,A#,0.685,-15.596,Major,0.884,115.111,04/4,0.138,Comedy
No,empty_field,Chistes De Chito,0HjLl9IgcoCetajljz6bK7,No,No,163731,19,0.822,0.539,1.16184e+06,0.445,,F,0.786,-13.562,Major,0.944,79.787,03/4,0.419,Comedy
No,Maria Bamford,The Saddest Place In The World,755QPhAgO1YSmbs8a9M9b9,No,No,201146,27,0.72,0.582,112133,0.824,,C#,0.664,-9.88,Major,0.948,98.756,03/4,0.504,Comedy
No,Matt Braunger,39 Is Lamer Than 40,1GOdautWhJextNtKyy7MIK,No,No,89187,22,0.662,0.726,42846,0.705,,F#,0.645,-9.924,Major,0.92,,05/4,0.808,Comedy
No,empty_field,Courtesy Sniff - Remastered,7v1epxqvIr4KUVLj8rN2cb,No,No,192666,17,0.931,0.548,182080,0.769,,B,0.804,-10.579,Minor,0.938,72.493,04/4,0.23,Comedy
No,Nipsey Hussle,Mailbox,1fZEZEfEd5zNQuLJfM6mGt,No,No,116607,11,0.993,0.712,210430,0.273,0.000256,C#,0.134,-21.232,Major,0.763,110.161,04/4,0.762,Comedy
No,Dan Cummins,Effective Listening,2G8ZgppR2R4CgkjhgxmKl5,No,No,45673,26,0.931,0.628,188600,0.395,,F#,0.82,-18.69,Major,0.96,74.552,04/4,0.545,Comedy
No,Tenacious D,Papagenu (He's My Sassafrass),57hn6VgQcTJZ3sY6TrHgXH,No,No,50922,43,0.201,0.538,,0.758,5.23e-05,G,0.351,-5.3,Major,0.114,151.438,04/4,0.586,Comedy
No,Living Legends,The Gathering,4qctId6dp776tdZIorMVcU,No,No,185062,24,0.82,0.596,209960,0.236,0.000241,C,0.124,-11.58,Major,0.0312,83.914,04/4,0.329,Comedy
No,American Football,Football,2WXyBlJYptmmNUcWn2qYV9,No,No,78865,27,0.81,0.584,156400,0.939,,A,0.642,-4.312,Major,0.891,82.752,04/4,0.303,Comedy
No,Carlos Gardel,Mariposa de Barrio,3l906r8yGpL3V2nw2OArts,No,No,209914,22,0.903,0.522,245520,0.641,,D#,0.713,-11.512,Minor,0.937,85.196,04/4,0.405,Comedy
No,Diplo,Florida,6K2anECyrckidwf5wxS78Q,No,No,33818,18,0.842,0.594,48107,0.525,,F,0.733,-13.328,Minor,0.934,134.274,04/4,0.222,Comedy
No,Dane Cook,Driveway Intruder,56cQKq9cveZtNl2c284ttH,No,No,113224,29,0.768,0.572,75000,0.974,,F,0.921,-4.148,Major,0.816,70.647,03/4,0.434,Comedy
No,empty_field,I'm Looking Out For Me (The Return Of Jafar) - Soundtrack,1xt0UehAjErSuTeK1V5VJr,No,No,28145,21,0.715,0.46,113160,0.413,1e-06,A,0.148,-15.145,Minor,0.167,,04/4,0.583,Comedy
No,Joe Rogan,"Q&A - 3 Questions, 2 Girls, 1 Cup",7fSvgMps10aIHrAO2bQbYv,No,No,59750,39,0.751,0.636,,0.935,,B,0.779,-2.79,Minor,0.885,79.467,04/4,0.476,Comedy
No,Gary Gulman,I'm Off Bottled Water,3q9AtvPJS3xHHmENa6Ilb5,No,No,181026,21,0.899,0.557,147320,0.78,,C,0.643,-6.515,Major,0.911,,05/4,0.382,Comedy
No,George Duke,Game Mechanics,7lgDnlsEShYuhvnkZVNszq,No,No,73544,13,0.786,0.71,375360,0.757,,A#,0.7,-6.346,Minor,0.873,110.872,04/4,0.73,Comedy
No,DaBaby,Obama,0XAa1kzZqjF4VpDpdlUmGM,No,No,175977,25,0.716,0.601,168405,0.96,,D,0.921,-7.435,Minor,0.927,57.965,03/4,0.155,Comedy
No,Michael Ian Black,Strangers Don't Find Me Funny,0QtgreaibusmcIHbgZZOOA,No,No,45962,24,0.834,0.573,239373,0.777,,C#,0.875,-9.464,Minor,0.932,,03/4,0.284,Comedy
No,Greg Warren,Bigfoot and Flute Man,3gxtuUyrTEJEDTiUa8hXrw,No,No,82709,18,0.793,0.61,316667,0.693,,G,0.939,-11.23,Minor,0.922,120.188,04/4,0.248,Comedy
No,empty_field,One-Liners - Last Name (Jfl 1998),69dgeqLgJa2ynDlOGhXKBu,No,No,143797,19,0.711,0.567,,0.62,,B,0.904,-17.254,Major,0.926,84.716,04/4,0.0514,Comedy
No,Lewis Black,Golfers,52T5QZ2AcyoEiAFPik4UfI,No,No,41295,19,0.869,0.579,421547,0.808,,A#,0.692,-8.577,Major,0.9,112.558,05/4,0.107,Comedy
No,Craig David,Spanish Radio,1415cdBOLOywaoB4vIv7ln,No,No,64025,35,0.866,0.467,104787,0.611,,A,0.971,-16.365,Minor,0.934,173.536,05/4,0.765,Comedy
No,Neil Diamond,Kentucky - En Vivo,73boKLgPCW8QuSnNMg62zh,No,No,51369,27,0.893,0.397,358505,0.91,1.16e-06,F,0.908,-8.744,Minor,0.9,88.797,04/4,0.356,Comedy
No,Jeffrey Ross,Can I Please Put My B**s In Your Mouth?,3dw4wr8lFNINh4seOV6IsX,No,No,69109,11,0.827,0.481,277107,0.657,0.00179,C,0.931,-12.251,Major,0.86,138.459,04/4,0.073,Comedy
No,Matt Braunger,Lonelyman Dinners,1w0PTcVoNhDKjHLjVEnyOG,No,No,215822,21,0.851,0.599,165413,0.855,,C#,0.782,-5.99,Major,0.766,99.013,03/4,0.409,Comedy
No,The Weeknd,Odd Look,0Ohi2pjBS1yak2BSgJRaIs,No,No,99502,32,0.767,0.478,104200,0.643,,G#,0.964,-11.814,Major,0.919,97.646,03/4,0.404,Comedy
No,Four Tet,Twitter,5L2IeMfRRgKLXWaa16M89e,No,No,70729,9,0.866,0.554,70859,0.845,,D,0.929,-6.446,Minor,0.937,141.098,04/4,0.452,Comedy
No,Robin Williams,A Touch Of Fairfax,7xyLDqxpVyRQdg68npxb2c,No,No,149123,25,0.857,0.482,64528,0.658,8.1e-06,D,0.767,-20.295,Major,0.667,95.092,05/4,0.443,Comedy
No,Bonnie Tyler,Married,2rraSZfmRIIU5na1OH7L0q,No,No,112762,14,0.908,0.61,171477,0.888,,F#,0.946,-11.209,Minor,0.926,117.284,03/4,0.292,Comedy
No,Ray Charles,America The Beautiful,71keN33KR0rS5jwKi4JNLE,No,No,186212,24,0.876,0.436,313947,0.892,1.52e-06,C,0.949,-7.363,Major,0.909,76.627,01/4,0.422,Comedy
No,empty_field,Laughter Vs. Comedy - Live At Dangerfield's/1989,37WssUIwxFxg785SVYSc6H,No,No,150259,14,0.766,0.492,67400,0.528,,B,0.865,-17.809,Major,0.878,,03/4,0.304,Comedy
No,Eddie Izzard,The Spartans,4mGup76780R3oj3lRiwDBR,No,No,107293,12,0.801,0.465,414333,0.63,,G,0.871,-21.182,Major,0.941,90.127,04/4,0.0757,Comedy
No,Speaker Knockerz,Anybody Married?,6CocRuwefYkuUs68orrrJd,No,No,23467,15,0.848,0.623,,0.442,,F#,0.837,-15.178,Major,0.945,76.533,03/4,0.397,Comedy
No,Joe Rogan,Q&A - Two Very Gay Questions,7t2bFihaDvhIrd2gn2CWJO,No,No,182901,39,0.766,0.674,136840,0.881,,B,0.476,-3.648,Minor,0.793,128.025,03/4,0.606,Comedy
No,empty_field,"Health Care, TSA, Immigration",5XpUPdTWLLQiNkPbuku2Nj,No,No,209565,28,0.84,0.646,197564,0.859,,F#,0.887,-4.763,Minor,0.843,82.829,04/4,0.523,Comedy
No,Dan Fogelberg,Hotels,3FoXP54ICz4oMxQYoxxRJ8,No,No,70849,14,0.797,0.498,108533,0.888,,D,0.858,-8.338,Major,0.651,112.856,03/4,0.599,Comedy
No,Jeff Foxworthy,Redneck 12 Days of Christmas,3leQewysx5mydUWYJvwwlb,No,No,26639,26,0.307,0.711,,0.589,,G,0.32,-7.639,Major,0.124,132.828,03/4,0.737,Comedy
No,Patton Oswalt,You Are Allowed 20 Birthday Parties,7qDSmpyJoUtkLpdrOs3AHE,No,No,216250,27,0.818,0.711,338040,0.6,,C#,0.92,-10.627,Major,0.923,121.578,03/4,0.434,Comedy
No,Bobby Hutcherson,My Dad's Painting,2JxTIvfbuN6ucvqOBBhk3Z,No,No,90644,27,0.512,0.483,,0.577,,G#,0.829,-16.922,Minor,0.94,84.711,04/4,0.259,Comedy
No,empty_field,"Episode 7 ""RIP Crevin""",69QOpwUwFK8QjdUfzR6rxl,No,No,80404,18,0.786,0.455,207072,0.761,,D,0.762,-8.226,Major,0.951,83.508,01/4,0.559,Comedy
No,George Carlin,Groups and Charities,1rGDMH5DGOqkYEXtzqorBq,No,No,216869,16,0.664,0.456,235093,0.747,,B,0.91,-13.529,Minor,0.957,,03/4,0.157,Comedy
No,empty_field,Honesty is Overrated & The Symphony,7fRvtXvJMpGfTLdF0M09a1,No,No,57448,19,0.799,0.539,182561,0.815,,C#,0.708,-10.803,Major,0.931,129.658,04/4,0.204,Comedy
No,Jim Gaffigan,Public Restrooms,6BmaEhLrE0HJ53oJk5Yf7v,No,No,214636,12,0.549,0.554,290387,0.772,,F#,0.791,-6.854,Minor,0.945,65.056,03/4,0.396,Comedy
No,empty_field,Tear up the Nursing Home,47SQ2FSHAPE59bZ2bkTRA8,No,No,96988,12,0.756,0.488,341453,0.665,,D,0.707,-15.304,Major,0.95,79.4,03/4,0.161,Comedy
No,empty_field,Now That's Adverstising,7s6yN5rkaYaCiZiR6WId7t,No,No,172148,16,0.754,0.63,269120,0.671,,A,0.964,-6.073,Major,0.95,168.942,04/4,0.462,Comedy
No,Guthrie Govan,Animals And Corn,4svZDCRz4cJoneBpjpx8DJ,No,No,202848,15,0.752,0.603,466960,0.657,,F,0.937,-9.896,Major,0.941,,03/4,0.502,Comedy
No,Major Lazer,Come on Apocalypse,6gNyWXWnOmNwhHmrqCoq6z,No,No,94897,25,0.876,0.643,116627,0.62,,F,0.907,-10.17,Major,0.953,89.533,04/4,0.733,Comedy
No,Stéphane Grappelli,"""I Didn't Know How To Love You""",0OGD3zXA6MwpJiAni6x1NS,No,No,144909,23,0.889,0.534,346027,0.643,,F#,0.641,-10.625,Major,0.941,80.463,04/4,0.702,Comedy
